rest, updated, total, count1, pc1, count2, pc2, count3, pc3, count4, pc4, count5, pc5
t6zm, 2026-03-01T20:11:20Z, 1296, 87, 7, 50, 4, 95, 7, 198, 15, 866, 67
s6fq, 2026-03-12T19:08:56Z, 620, 66, 11, 40, 6, 74, 12, 152, 25, 288, 46
pz5g, 2026-03-01T19:47:26Z, 48, 9, 19, 5, 10, 4, 8, 6, 13, 24, 50
i1kn, 2026-03-01T19:21:17Z, 4, 1, 25, 0, 0, 0, 0, 0, 0, 3, 75
s6ea, 2026-03-12T19:08:50Z, 4703, 868, 18, 311, 7, 617, 13, 899, 19, 2008, 43
vvfr, 2026-03-01T20:08:50Z, 1137, 365, 32, 82, 7, 154, 14, 187, 16, 349, 31
t547, 2026-03-01T20:02:41Z, 708, 69, 10, 29, 4, 77, 11, 125, 18, 408, 58
s8dn, 2026-03-07T19:09:52Z, 2209, 394, 18, 180, 8, 262, 12, 420, 19, 953, 43
p186, 2026-03-12T19:06:57Z, 696, 63, 9, 20, 3, 56, 8, 96, 14, 461, 66
t5rz, 2026-03-12T19:14:20Z, 17087, 1020, 6, 493, 3, 1319, 8, 3164, 19, 11091, 65
cv8h, 2026-03-12T19:00:39Z, 415, 61, 15, 20, 5, 30, 7, 52, 13, 252, 61
k8nj, 2026-03-12T19:05:12Z, 102, 28, 27, 10, 10, 6, 6, 11, 11, 47, 46
th8d, 2026-03-01T20:04:53Z, 2, 0, 0, 0, 0, 0, 0, 1, 50, 1, 50
t0bz, 2026-03-01T19:51:14Z, 250, 24, 10, 19, 8, 29, 12, 36, 14, 142, 57
b6i9, 2026-03-06T19:02:27Z, 226, 31, 14, 10, 4, 13, 6, 37, 16, 135, 60
d3om, None, 0, TypeError('cannot unpack non-iterable NoneType object')
erpq, 2026-03-01T19:13:11Z, 988, 155, 16, 60, 6, 108, 11, 155, 16, 510, 52
an57, 2026-03-01T19:01:34Z, 107, 12, 11, 6, 6, 15, 14, 14, 13, 60, 56
k0lc, 2026-03-12T19:06:14Z, 226, 62, 27, 20, 9, 27, 12, 32, 14, 85, 38
k0pm, 2026-03-01T19:27:41Z, 498, 150, 30, 39, 8, 51, 10, 66, 13, 192, 39
zwpd, 2026-03-01T20:28:10Z, 1539, 224, 15, 75, 5, 178, 12, 332, 22, 730, 47
lvn8, None, 0, TypeError('cannot unpack non-iterable NoneType object')
t2zt, 2026-03-01T19:58:57Z, 570, 102, 18, 39, 7, 77, 14, 86, 15, 266, 47
tk6d, 2026-03-09T19:13:14Z, 61, 13, 21, 3, 5, 4, 7, 9, 15, 32, 52
t5dw, 2026-03-01T19:52:42Z, 4665, 597, 13, 253, 5, 550, 12, 945, 20, 2320, 50
u2qd, 2026-03-12T19:15:57Z, 4837, 384, 8, 186, 4, 346, 7, 858, 18, 3063, 63
t2ul, 2026-03-01T20:02:25Z, 5403, 875, 16, 379, 7, 795, 15, 1102, 20, 2252, 42
e5sg, 2026-03-12T19:02:33Z, 3485, 402, 12, 176, 5, 315, 9, 702, 20, 1890, 54
t1ez, 2026-03-12T19:10:37Z, 2002, 486, 24, 120, 6, 263, 13, 322, 16, 811, 41
irmi, 2026-03-01T19:24:24Z, 63, 3, 5, 4, 6, 9, 14, 6, 10, 41, 65
hdr3, 2026-03-01T19:21:52Z, 44, 10, 23, 4, 9, 6, 14, 4, 9, 20, 45
s7yw, 2026-03-09T19:12:25Z, 181, 10, 6, 6, 3, 19, 11, 28, 15, 118, 65
g3hv, 2026-03-08T19:01:56Z, 402, 121, 30, 30, 7, 59, 15, 56, 14, 136, 34
tx5y, 2026-03-01T20:06:14Z, 333, 30, 9, 17, 5, 37, 11, 72, 22, 177, 53
n2qt, 2026-03-12T19:06:22Z, 798, 59, 7, 40, 5, 77, 10, 114, 14, 508, 64
lmzn, 2026-03-06T19:07:34Z, 48, 1, 2, 2, 4, 4, 8, 6, 13, 35, 73
s4ve, 2026-03-12T19:09:37Z, 8066, 1306, 16, 511, 6, 1049, 13, 1651, 20, 3549, 44
y33d, 2026-03-01T20:19:34Z, 95, 10, 11, 9, 9, 9, 9, 17, 18, 50, 53
w227, 2026-03-12T19:12:16Z, 3718, 678, 18, 271, 7, 397, 11, 614, 17, 1758, 47
f80g, 2026-03-01T19:13:40Z, 124, 11, 9, 8, 6, 11, 9, 17, 14, 77, 62
mkb6, 2026-03-06T19:06:24Z, 1710, 253, 15, 119, 7, 240, 14, 372, 22, 726, 42
ar6y, 2026-03-03T19:01:34Z, 464, 45, 10, 26, 6, 51, 11, 79, 17, 263, 57
xmxx, None, 0, TypeError('cannot unpack non-iterable NoneType object')
ujq1, 2026-03-12T19:16:40Z, 264, 99, 38, 21, 8, 24, 9, 38, 14, 82, 31
j1l8, 2026-03-01T19:23:08Z, 248, 58, 23, 18, 7, 25, 10, 41, 17, 106, 43
x3aw, 2026-03-01T20:25:41Z, 159, 25, 16, 18, 11, 31, 20, 25, 16, 60, 38
r26z, 2026-03-12T19:07:07Z, 1242, 470, 38, 94, 8, 154, 12, 125, 10, 399, 32
s0wa, 2026-03-09T19:13:59Z, 1532, 84, 5, 25, 2, 80, 5, 196, 13, 1147, 75
s5lv, 2026-03-01T19:57:51Z, 103, 22, 21, 2, 2, 17, 17, 18, 17, 44, 43
sj6j, 2026-03-08T19:13:11Z, 87, 10, 11, 3, 3, 10, 11, 16, 18, 48, 55
