rest, updated, total, count1, pc1, count2, pc2, count3, pc3, count4, pc4, count5, pc5
rqek, 2025-01-04T19:09:34Z, 52, 13, 25, 7, 13, 4, 8, 5, 10, 23, 44
q5du, 2025-01-12T19:09:03Z, 161, 43, 27, 9, 6, 25, 16, 25, 16, 59, 37
u8xl, 2025-01-12T19:17:09Z, 1819, 256, 14, 102, 6, 226, 12, 420, 23, 815, 45
u5sa, 2025-01-12T19:15:35Z, 3121, 655, 21, 223, 7, 393, 13, 568, 18, 1282, 41
ds8t, 2025-01-12T19:02:40Z, 1651, 147, 9, 66, 4, 144, 9, 281, 17, 1013, 61
iqiv, 2025-01-02T19:05:39Z, 13, 4, 31, 1, 8, 1, 8, 0, 0, 7, 54
p7au, 2025-01-02T19:11:53Z, 489, 65, 13, 20, 4, 45, 9, 83, 17, 276, 56
s9sd, 2025-01-12T19:12:14Z, 845, 50, 6, 32, 4, 71, 8, 226, 27, 466, 55
z1hj, 2025-01-12T19:25:08Z, 1210, 248, 21, 110, 9, 173, 14, 205, 17, 474, 39
jhdc, 2025-01-11T19:05:55Z, 615, 56, 9, 23, 4, 53, 9, 88, 14, 395, 64
cqb1, 2025-01-12T19:03:43Z, 9, 1, 11, 3, 33, 0, 0, 0, 0, 5, 56
lmzn, 2025-01-06T19:07:27Z, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 100
s5bo, 2025-01-12T19:08:36Z, 2526, 148, 6, 72, 3, 156, 6, 449, 18, 1701, 67
h0ow, 2025-01-12T19:05:08Z, 155, 16, 10, 5, 3, 12, 8, 24, 15, 98, 63
tk6d, 2025-01-11T19:23:50Z, 19, 6, 32, 1, 5, 2, 11, 3, 16, 7, 37
g3hv, 2025-01-01T19:09:42Z, 340, 95, 28, 28, 8, 52, 15, 48, 14, 117, 34
s8ea, 2025-01-11T19:14:16Z, 1767, 113, 6, 54, 3, 150, 8, 291, 16, 1159, 66
s9az, 2025-01-04T19:17:56Z, 220, 24, 11, 10, 5, 21, 10, 42, 19, 123, 56
irmi, 2025-01-10T19:05:05Z, 45, 1, 2, 3, 7, 2, 4, 5, 11, 34, 76
l835, 2025-01-12T19:06:00Z, 609, 36, 6, 20, 3, 54, 9, 78, 13, 421, 69
uvpm, 2025-01-01T20:05:43Z, 64, 3, 5, 3, 5, 5, 8, 11, 17, 42, 66
qk62, 2025-01-12T19:07:43Z, 181, 46, 25, 12, 7, 20, 11, 28, 15, 75, 41
s2nb, 2025-01-12T19:08:09Z, 642, 62, 10, 32, 5, 63, 10, 117, 18, 368, 57
u06s, 2025-01-01T20:03:48Z, 6, 1, 17, 0, 0, 0, 0, 1, 17, 4, 67
wils, 2025-01-12T19:22:52Z, 185, 29, 16, 11, 6, 23, 12, 38, 21, 84, 45
bccp, 2025-01-11T19:01:49Z, 2174, 159, 7, 106, 5, 239, 11, 466, 21, 1204, 55
o75t, 2025-01-12T19:05:47Z, 38, 1, 3, 4, 11, 2, 5, 5, 13, 26, 68
i6qb, 2025-01-02T19:04:09Z, 21, 6, 29, 1, 5, 2, 10, 0, 0, 12, 57
xg4y, 2025-01-12T19:23:44Z, 233, 20, 9, 10, 4, 24, 10, 35, 15, 144, 62
n2qc, 2025-01-12T19:10:05Z, 730, 82, 11, 40, 5, 63, 9, 140, 19, 405, 55
ar6y, 2025-01-04T19:00:39Z, 373, 29, 8, 20, 5, 46, 12, 60, 16, 218, 58
jx0o, 2025-01-11T19:06:31Z, 18, 5, 28, 1, 6, 2, 11, 2, 11, 8, 44
lb5h, 2025-01-12T19:05:05Z, 2509, 398, 16, 150, 6, 289, 12, 372, 15, 1300, 52
u4zo, 2025-01-12T19:15:40Z, 1413, 118, 8, 47, 3, 126, 9, 253, 18, 869, 62
s4lh, 2025-01-12T19:12:38Z, 3137, 274, 9, 137, 4, 322, 10, 554, 18, 1850, 59
ndec, 2025-01-12T19:09:47Z, 1116, 156, 14, 59, 5, 137, 12, 200, 18, 564, 51
f4hh, 2025-01-01T19:09:51Z, 13, 0, 0, 0, 0, 1, 8, 2, 15, 10, 77
suyc, 2025-01-11T19:17:11Z, 774, 135, 17, 65, 8, 102, 13, 144, 19, 328, 42
hxzu, 2025-01-12T19:04:56Z, 1111, 57, 5, 53, 5, 97, 9, 163, 15, 741, 67
wwr9, 2025-01-12T19:24:15Z, 519, 69, 13, 29, 6, 76, 15, 102, 20, 243, 47
pwi1, 2025-01-11T19:07:58Z, 922, 91, 10, 47, 5, 120, 13, 171, 19, 493, 53
s3dj, 2025-01-12T19:17:10Z, 13549, 1758, 13, 744, 5, 1420, 10, 2774, 20, 6853, 51
wvzp, 2025-01-12T19:21:38Z, 1132, 50, 4, 27, 2, 87, 8, 129, 11, 839, 74
v0uh, 2025-01-12T19:17:56Z, 440, 96, 22, 27, 6, 65, 15, 66, 15, 186, 42
c4vv, 2025-01-12T19:02:04Z, 6383, 588, 9, 290, 5, 652, 10, 1288, 20, 3565, 56
s9rc, 2025-01-12T19:18:33Z, 3753, 309, 8, 173, 5, 329, 9, 642, 17, 2300, 61
s8dn, 2025-01-12T19:20:14Z, 1707, 299, 18, 137, 8, 196, 11, 348, 20, 727, 43
yo5g, 2025-01-12T19:18:28Z, 4090, 238, 6, 115, 3, 300, 7, 753, 18, 2684, 66
n2qt, 2025-01-12T19:10:35Z, 274, 24, 9, 20, 7, 20, 7, 44, 16, 166, 61
mj26, 2025-01-01T19:26:37Z, 59, 21, 36, 6, 10, 9, 15, 7, 12, 16, 27
