rest, updated, total, count1, pc1, count2, pc2, count3, pc3, count4, pc4, count5, pc5
olmz, 2025-07-01T19:27:01Z, 546, 66, 12, 29, 5, 59, 11, 89, 16, 303, 55
y925, 2025-07-17T19:18:04Z, 2640, 180, 7, 106, 4, 254, 10, 471, 18, 1629, 62
p186, 2025-07-15T19:09:33Z, 414, 40, 10, 13, 3, 36, 9, 60, 14, 265, 64
ecdn, 2025-07-01T19:09:20Z, 208, 37, 18, 21, 10, 25, 12, 38, 18, 87, 42
i1kn, 2025-07-01T19:16:47Z, 4, 1, 25, 0, 0, 0, 0, 0, 0, 3, 75
m371, 2025-07-17T19:07:12Z, 184, 48, 26, 15, 8, 23, 13, 20, 11, 78, 42
s5gr, 2025-07-01T19:36:43Z, 827, 63, 8, 25, 3, 71, 9, 158, 19, 510, 62
s4lh, 2025-07-17T19:09:31Z, 3609, 300, 8, 154, 4, 369, 10, 617, 17, 2169, 60
cst3, 2025-07-17T19:01:04Z, 2022, 212, 10, 112, 6, 237, 12, 433, 21, 1028, 51
d9xl, 2025-07-17T19:01:42Z, 1473, 186, 13, 63, 4, 121, 8, 231, 16, 872, 59
s4lt, 2025-07-17T19:10:06Z, 4938, 397, 8, 235, 5, 516, 10, 1006, 20, 2784, 56
x4mi, None, 0, TypeError('cannot unpack non-iterable NoneType object')
s8dn, 2025-07-15T19:11:57Z, 1935, 350, 18, 155, 8, 232, 12, 382, 20, 816, 42
iyuu, 2025-07-01T19:17:32Z, 74, 8, 11, 4, 5, 8, 11, 14, 19, 40, 54
oy0s, 2025-07-07T19:05:58Z, 278, 39, 14, 22, 8, 35, 13, 48, 17, 134, 48
u6fs, 2025-07-16T19:16:40Z, 755, 78, 10, 23, 3, 58, 8, 117, 16, 479, 63
jymf, 2025-07-15T19:04:48Z, 24, 6, 25, 1, 4, 4, 17, 4, 17, 9, 38
w8cg, 2025-07-17T19:17:45Z, 1205, 376, 31, 122, 10, 148, 12, 168, 14, 391, 32
s9kh, 2025-07-01T19:37:56Z, 506, 40, 8, 19, 4, 55, 11, 79, 16, 313, 62
m92a, 2025-07-07T19:06:02Z, 570, 250, 44, 59, 10, 60, 11, 57, 10, 144, 25
luzf, 2025-07-09T19:05:09Z, 10, 2, 20, 1, 10, 2, 20, 1, 10, 4, 40
s4nw, 2025-07-17T19:07:24Z, 2388, 148, 6, 79, 3, 178, 7, 371, 16, 1612, 68
cqb1, 2025-07-17T19:02:14Z, 33, 8, 24, 6, 18, 1, 3, 2, 6, 16, 48
o75t, 2025-07-15T19:12:11Z, 80, 4, 5, 6, 8, 2, 3, 8, 10, 60, 75
v9l6, 2025-07-13T19:13:14Z, 22, 3, 14, 0, 0, 7, 32, 3, 14, 9, 41
e5sg, 2025-07-16T19:03:44Z, 2896, 339, 12, 139, 5, 255, 9, 584, 20, 1579, 55
ar6y, 2025-07-12T19:00:34Z, 413, 32, 8, 24, 6, 48, 12, 68, 16, 241, 58
wy5x, 2025-07-01T19:58:03Z, 29, 7, 24, 4, 14, 5, 17, 2, 7, 11, 38
l21b, 2025-07-17T19:05:38Z, 342, 107, 31, 22, 6, 53, 16, 39, 11, 121, 35
jhdc, 2025-07-17T19:05:24Z, 768, 70, 9, 26, 3, 63, 8, 104, 14, 505, 66
injz, 2025-07-01T19:18:49Z, 41, 5, 12, 1, 2, 3, 7, 9, 22, 23, 56
tknf, 2025-07-16T19:11:56Z, 38, 6, 16, 2, 5, 7, 18, 6, 16, 17, 45
k5te, 2025-07-08T19:04:53Z, 732, 268, 37, 57, 8, 84, 11, 71, 10, 252, 34
t5rz, 2025-07-17T19:09:54Z, 15502, 932, 6, 453, 3, 1239, 8, 2955, 19, 9923, 64
r26z, 2025-07-16T19:08:27Z, 821, 309, 38, 55, 7, 105, 13, 84, 10, 268, 33
mkxc, 2025-07-10T19:09:14Z, 62, 15, 24, 3, 5, 8, 13, 6, 10, 30, 48
g35l, 2025-07-16T19:02:11Z, 90, 17, 19, 3, 3, 15, 17, 18, 20, 37, 41
s6nc, 2025-07-17T19:13:32Z, 1133, 173, 15, 30, 3, 82, 7, 211, 19, 637, 56
f1w5, 2025-07-01T19:08:36Z, 70, 12, 17, 8, 11, 9, 13, 8, 11, 33, 47
k9of, 2025-07-17T19:06:10Z, 2303, 523, 23, 168, 7, 282, 12, 345, 15, 985, 43
m4f7, 2025-07-01T19:27:25Z, 102, 10, 10, 5, 5, 7, 7, 18, 18, 62, 61
btyr, 2025-07-07T19:00:58Z, 44, 4, 9, 3, 7, 6, 14, 8, 18, 23, 52
v0uh, 2025-07-17T19:12:42Z, 521, 128, 25, 31, 6, 71, 14, 73, 14, 218, 42
wvzp, 2025-07-17T19:17:45Z, 1428, 70, 5, 32, 2, 100, 7, 167, 12, 1059, 74
n5aj, 2025-07-12T19:07:08Z, 72, 12, 17, 7, 10, 6, 8, 9, 13, 38, 53
uj76, 2025-07-14T19:14:22Z, 570, 61, 11, 29, 5, 84, 15, 108, 19, 288, 51
qjga, 2025-07-17T19:11:49Z, 1276, 82, 6, 33, 3, 117, 9, 249, 20, 795, 62
xw7b, 2025-07-01T20:05:11Z, 20, 3, 15, 0, 0, 2, 10, 2, 10, 13, 65
k0pm, 2025-07-17T19:04:01Z, 474, 145, 31, 38, 8, 48, 10, 62, 13, 181, 38
gldd, 2025-07-17T19:03:55Z, 460, 72, 16, 27, 6, 59, 13, 113, 25, 189, 41
