rest, updated, total, count1, pc1, count2, pc2, count3, pc3, count4, pc4, count5, pc5
bvf1, 2025-04-01T19:03:27Z, 7, 1, 14, 0, 0, 1, 14, 0, 0, 5, 71
wwr9, 2025-04-13T19:13:52Z, 731, 128, 18, 41, 6, 96, 13, 126, 17, 340, 47
t5h7, 2025-04-13T19:06:30Z, 90, 8, 9, 4, 4, 20, 22, 14, 16, 44, 49
w632, 2025-04-13T19:09:06Z, 635, 54, 9, 35, 6, 66, 10, 125, 20, 355, 56
ndec, 2025-04-13T19:04:48Z, 1166, 164, 14, 61, 5, 144, 12, 212, 18, 585, 50
th8d, 2025-04-01T20:03:19Z, 2, 0, 0, 0, 0, 0, 0, 1, 50, 1, 50
posn, 2025-04-01T19:29:04Z, 6, 0, 0, 1, 17, 0, 0, 0, 0, 5, 83
xg4y, 2025-04-13T19:09:55Z, 342, 29, 8, 14, 4, 34, 10, 54, 16, 211, 62
haa1, 2025-04-12T19:05:08Z, 301, 27, 9, 7, 2, 35, 12, 59, 20, 173, 57
iyrm, 2025-04-13T19:06:50Z, 223, 62, 28, 16, 7, 28, 13, 31, 14, 86, 39
j7qe, 2025-04-13T19:06:21Z, 60, 11, 18, 4, 7, 4, 7, 10, 17, 31, 52
u2qd, 2025-04-13T19:13:51Z, 3935, 294, 7, 150, 4, 275, 7, 705, 18, 2511, 64
h2f2, 2025-04-12T19:05:02Z, 1034, 104, 10, 54, 5, 152, 15, 222, 21, 502, 49
s3se, 2025-04-13T19:13:15Z, 2617, 265, 10, 133, 5, 273, 10, 524, 20, 1422, 54
s7kn, 2025-04-13T19:05:08Z, 2244, 168, 7, 88, 4, 210, 9, 459, 20, 1319, 59
jymf, 2025-04-05T19:03:28Z, 19, 6, 32, 0, 0, 3, 16, 3, 16, 7, 37
p945, 2025-04-11T19:07:33Z, 181, 17, 9, 8, 4, 13, 7, 37, 20, 106, 59
suyc, 2025-04-13T19:13:50Z, 817, 141, 17, 67, 8, 104, 13, 152, 19, 353, 43
r7h7, 2025-04-01T19:34:44Z, 33, 5, 15, 3, 9, 2, 6, 3, 9, 20, 61
s7hw, 2025-04-13T19:11:36Z, 3552, 223, 6, 125, 4, 313, 9, 748, 21, 2143, 60
x2t4, None, 0, TypeError('cannot unpack non-iterable NoneType object')
s9mg, 2025-04-13T19:13:17Z, 9716, 865, 9, 453, 5, 999, 10, 2118, 22, 5281, 54
rfjk, 2025-04-11T19:09:28Z, 85, 9, 11, 9, 11, 9, 11, 19, 22, 39, 46
w1v1, 2025-04-13T19:14:54Z, 289, 17, 6, 3, 1, 17, 6, 34, 12, 218, 75
o1yu, 2025-04-13T19:03:27Z, 3945, 409, 10, 128, 3, 415, 11, 804, 20, 2189, 55
eq10, 2025-04-01T19:10:17Z, 2258, 217, 10, 82, 4, 188, 8, 378, 17, 1393, 62
tx5y, 2025-04-01T20:12:09Z, 333, 30, 9, 17, 5, 37, 11, 72, 22, 177, 53
uvpm, 2025-04-10T19:13:15Z, 75, 3, 4, 3, 4, 5, 7, 16, 21, 48, 64
v9l6, 2025-04-01T20:05:46Z, 18, 3, 17, 0, 0, 4, 22, 2, 11, 9, 50
hpso, 2025-04-13T19:03:40Z, 1029, 157, 15, 59, 6, 112, 11, 147, 14, 554, 54
nc8g, 2025-04-13T19:09:00Z, 257, 31, 12, 19, 7, 26, 10, 33, 13, 148, 58
mkxc, 2025-04-01T19:26:39Z, 59, 15, 25, 2, 3, 8, 14, 6, 10, 28, 47
p8xn, 2025-04-12T19:05:04Z, 621, 91, 15, 36, 6, 67, 11, 142, 23, 285, 46
tey3, 2025-04-13T19:10:20Z, 815, 50, 6, 22, 3, 68, 8, 124, 15, 551, 68
pgpv, 2025-04-01T19:44:05Z, 82, 15, 18, 8, 10, 10, 12, 11, 13, 38, 46
e5sg, 2025-04-13T19:02:48Z, 2587, 310, 12, 131, 5, 227, 9, 518, 20, 1401, 54
yo5g, 2025-04-13T19:12:46Z, 4270, 248, 6, 122, 3, 313, 7, 778, 18, 2809, 66
s5bo, 2025-04-13T19:11:52Z, 2627, 152, 6, 74, 3, 158, 6, 458, 17, 1785, 68
dws9, 2025-04-01T19:09:25Z, 71, 8, 11, 2, 3, 5, 7, 17, 24, 39, 55
u06s, 2025-04-01T20:05:21Z, 6, 1, 17, 0, 0, 0, 0, 1, 17, 4, 67
t0qo, 2025-04-13T19:14:07Z, 17276, 2026, 12, 896, 5, 1882, 11, 3558, 21, 8914, 52
zly8, 2025-04-05T19:20:34Z, 42, 8, 19, 4, 10, 3, 7, 5, 12, 22, 52
styd, 2025-04-12T19:10:58Z, 466, 148, 32, 23, 5, 56, 12, 58, 12, 181, 39
d9xl, 2025-04-13T19:01:01Z, 1366, 176, 13, 58, 4, 112, 8, 216, 16, 804, 59
duvw, 2025-04-13T19:02:48Z, 2062, 202, 10, 88, 4, 170, 8, 435, 21, 1167, 57
z614, 2025-04-13T19:10:32Z, 3182, 323, 10, 125, 4, 261, 8, 611, 19, 1862, 59
wils, 2025-04-11T19:16:07Z, 200, 34, 17, 11, 6, 27, 14, 39, 20, 89, 45
s5fk, 2025-04-10T19:09:42Z, 134, 17, 13, 8, 6, 21, 16, 16, 12, 72, 54
olmz, 2025-04-12T19:11:34Z, 522, 60, 11, 29, 6, 57, 11, 86, 16, 290, 56
o75t, 2025-04-01T19:27:43Z, 74, 2, 3, 6, 8, 2, 3, 6, 8, 58, 78
