rest, updated, total, count1, pc1, count2, pc2, count3, pc3, count4, pc4, count5, pc5
ljzb, 2025-03-20T19:06:00Z, 452, 73, 16, 22, 5, 34, 8, 81, 18, 242, 54
hxzu, 2025-03-20T19:05:52Z, 1214, 66, 5, 55, 5, 99, 8, 184, 15, 810, 67
esde, 2025-03-02T19:01:52Z, 12, 1, 8, 0, 0, 0, 0, 4, 33, 7, 58
ea63, 2025-03-20T19:04:59Z, 206, 15, 7, 10, 5, 20, 10, 31, 15, 130, 63
jx0o, 2025-03-19T19:05:21Z, 27, 5, 19, 2, 7, 3, 11, 4, 15, 13, 48
wwr9, 2025-03-20T19:11:52Z, 657, 107, 16, 38, 6, 90, 14, 118, 18, 304, 46
la44, 2025-03-20T19:09:08Z, 1512, 149, 10, 77, 5, 159, 11, 213, 14, 914, 60
t5xx, 2025-03-01T19:58:41Z, 2655, 438, 17, 172, 6, 350, 13, 496, 19, 1199, 45
aus6, 2025-03-20T19:00:38Z, 1221, 99, 8, 51, 4, 126, 10, 225, 18, 720, 59
cv8h, 2025-03-18T19:02:48Z, 200, 28, 14, 8, 4, 19, 10, 24, 12, 121, 61
s2rx, 2025-03-20T19:18:04Z, 3111, 355, 11, 168, 5, 393, 13, 663, 21, 1532, 49
nc8g, 2025-03-20T19:07:16Z, 218, 25, 11, 15, 7, 23, 11, 26, 12, 129, 59
u2rc, 2025-03-18T19:17:46Z, 948, 113, 12, 52, 5, 96, 10, 154, 16, 533, 56
d6k0, 2025-03-03T19:02:05Z, 294, 38, 13, 15, 5, 33, 11, 46, 16, 162, 55
y16s, 2025-03-20T19:19:29Z, 643, 45, 7, 26, 4, 45, 7, 94, 15, 433, 67
a2ni, 2025-03-20T19:00:14Z, 83, 8, 10, 2, 2, 5, 6, 5, 6, 63, 76
zly8, 2025-03-17T19:20:15Z, 41, 8, 20, 4, 10, 3, 7, 5, 12, 21, 51
uzzh, 2025-03-20T19:24:29Z, 778, 198, 25, 61, 8, 130, 17, 125, 16, 264, 34
s0pl, 2025-03-01T19:42:04Z, 218, 23, 11, 13, 6, 27, 12, 51, 23, 104, 48
zen3, 2025-03-20T19:25:17Z, 264, 36, 14, 16, 6, 43, 16, 59, 22, 110, 42
wils, 2025-03-11T19:21:00Z, 198, 34, 17, 11, 6, 26, 13, 38, 19, 89, 45
erpq, 2025-03-20T19:05:19Z, 900, 139, 15, 52, 6, 101, 11, 145, 16, 463, 51
t1gq, 2025-03-20T19:09:25Z, 676, 101, 15, 48, 7, 79, 12, 133, 20, 315, 47
s4ip, 2025-03-19T19:10:23Z, 672, 25, 4, 28, 4, 56, 8, 132, 20, 431, 64
jzby, 2025-03-01T19:21:30Z, 1, 0, 0, 0, 0, 0, 0, 1, 100, 0, 0
u5sa, 2025-03-20T19:16:54Z, 3292, 705, 21, 239, 7, 407, 12, 595, 18, 1346, 41
o1yu, 2025-03-20T19:10:27Z, 3812, 392, 10, 123, 3, 401, 11, 782, 21, 2114, 55
iyrm, 2025-03-19T19:04:50Z, 219, 60, 27, 16, 7, 27, 12, 31, 14, 85, 39
zwpd, 2025-03-01T20:19:24Z, 1087, 153, 14, 56, 5, 135, 12, 226, 21, 517, 48
xg4y, 2025-03-20T19:21:44Z, 317, 25, 8, 12, 4, 32, 10, 53, 17, 195, 62
bcjg, 2025-03-01T19:03:39Z, 5, 1, 20, 0, 0, 0, 0, 0, 0, 4, 80
f7c4, 2025-03-01T19:09:33Z, 3, 2, 67, 0, 0, 0, 0, 1, 33, 0, 0
v2vg, 2025-03-20T19:20:54Z, 1936, 192, 10, 97, 5, 167, 9, 323, 17, 1157, 60
mvz4, 2025-03-12T19:07:17Z, 1248, 70, 6, 37, 3, 96, 8, 209, 17, 836, 67
u2qd, 2025-03-20T19:17:10Z, 3859, 288, 7, 146, 4, 270, 7, 690, 18, 2465, 64
u2mp, 2025-03-20T19:16:10Z, 1449, 152, 10, 75, 5, 180, 12, 299, 21, 743, 51
c1i0, 2025-03-01T19:03:01Z, 15, 1, 7, 0, 0, 1, 7, 0, 0, 13, 87
atyu, 2025-03-20T19:01:20Z, 373, 56, 15, 15, 4, 35, 9, 71, 19, 196, 53
g35l, 2025-03-01T19:12:54Z, 46, 12, 26, 1, 2, 10, 22, 9, 20, 14, 30
m8yt, 2025-03-01T19:21:57Z, 462, 78, 17, 36, 8, 63, 14, 81, 18, 204, 44
k5ww, 2025-03-18T19:08:58Z, 723, 190, 26, 64, 9, 99, 14, 116, 16, 254, 35
kfni, 2025-03-15T19:05:13Z, 157, 17, 11, 10, 6, 14, 9, 32, 20, 84, 54
pny2, 2025-03-11T19:06:05Z, 67, 4, 6, 0, 0, 4, 6, 10, 15, 49, 73
u6jz, 2025-03-19T19:17:02Z, 823, 82, 10, 35, 4, 90, 11, 148, 18, 468, 57
t8dz, 2025-03-19T19:18:45Z, 1354, 162, 12, 70, 5, 140, 10, 279, 21, 703, 52
fzqa, 2025-03-01T19:13:27Z, 103, 16, 16, 2, 2, 14, 14, 18, 17, 53, 51
d3o8, 2025-03-15T19:01:51Z, 385, 113, 29, 47, 12, 38, 10, 61, 16, 126, 33
k0fy, 2025-03-20T19:07:42Z, 281, 9, 3, 13, 5, 18, 6, 51, 18, 190, 68
ar6y, 2025-03-18T19:01:11Z, 387, 30, 8, 20, 5, 46, 12, 66, 17, 225, 58
s4lt, 2025-03-20T19:18:20Z, 4726, 383, 8, 227, 5, 492, 10, 966, 20, 2658, 56
