rest, updated, total, count1, pc1, count2, pc2, count3, pc3, count4, pc4, count5, pc5
p7au, 2025-08-07T19:09:51Z, 517, 78, 15, 22, 4, 47, 9, 87, 17, 283, 55
aus6, 2025-08-15T19:00:57Z, 1603, 119, 7, 73, 5, 157, 10, 305, 19, 949, 59
cpbk, 2025-08-05T19:03:01Z, 517, 212, 41, 44, 9, 58, 11, 63, 12, 140, 27
ecdn, 2025-08-01T19:11:51Z, 208, 37, 18, 21, 10, 25, 12, 38, 18, 87, 42
cst3, 2025-08-15T19:01:58Z, 2049, 213, 10, 112, 5, 238, 12, 440, 21, 1046, 51
hdr3, 2025-08-01T19:17:36Z, 33, 8, 24, 3, 9, 6, 18, 3, 9, 13, 39
k5du, 2025-08-15T19:06:36Z, 1036, 162, 16, 75, 7, 118, 11, 197, 19, 484, 47
lvn8, None, 0, TypeError('cannot unpack non-iterable NoneType object')
k22m, 2025-08-15T19:07:16Z, 7409, 717, 10, 303, 4, 668, 9, 1255, 17, 4466, 60
suyc, 2025-08-15T19:11:58Z, 907, 149, 16, 77, 8, 113, 12, 166, 18, 402, 44
mdea, 2025-08-15T19:06:06Z, 3641, 432, 12, 216, 6, 444, 12, 690, 19, 1859, 51
s2ti, 2025-08-15T19:11:30Z, 4966, 457, 9, 230, 5, 535, 11, 1045, 21, 2699, 54
w8cg, 2025-08-15T19:17:37Z, 1237, 388, 31, 128, 10, 153, 12, 171, 14, 397, 32
ilyr, 2025-08-15T19:04:27Z, 45, 10, 22, 3, 7, 3, 7, 10, 22, 19, 42
s2zn, 2025-08-15T19:09:56Z, 20609, 1146, 6, 604, 3, 1612, 8, 3986, 19, 13261, 64
ra54, 2025-08-15T19:09:11Z, 2257, 135, 6, 83, 4, 188, 8, 404, 18, 1447, 64
mj26, 2025-08-06T19:07:15Z, 87, 27, 31, 9, 10, 13, 15, 8, 9, 30, 34
u2ky, 2025-08-15T19:17:57Z, 6496, 307, 5, 115, 2, 294, 5, 853, 13, 4927, 76
ps7w, 2025-08-15T19:10:44Z, 4522, 166, 4, 110, 2, 304, 7, 653, 14, 3289, 73
d3om, None, 0, TypeError('cannot unpack non-iterable NoneType object')
v0uh, 2025-08-01T19:52:16Z, 521, 128, 25, 31, 6, 71, 14, 73, 14, 218, 42
s00k, 2025-08-01T19:36:25Z, 286, 18, 6, 8, 3, 17, 6, 44, 15, 199, 70
x8xi, 2025-08-15T19:15:57Z, 1212, 106, 9, 58, 5, 152, 13, 253, 21, 643, 53
t5h7, 2025-08-15T19:11:53Z, 126, 17, 13, 7, 6, 25, 20, 18, 14, 59, 47
ljzb, 2025-08-15T19:06:02Z, 480, 81, 17, 23, 5, 37, 8, 85, 18, 254, 53
luzf, 2025-08-15T19:07:03Z, 15, 5, 33, 1, 7, 2, 13, 1, 7, 6, 40
u5sa, 2025-08-15T19:09:13Z, 3688, 795, 22, 277, 8, 461, 13, 655, 18, 1500, 41
s4ip, 2025-08-15T19:12:56Z, 731, 36, 5, 28, 4, 58, 8, 143, 20, 466, 64
n6af, 2025-08-01T19:28:35Z, 455, 27, 6, 14, 3, 45, 10, 83, 18, 286, 63
u0fu, 2025-08-15T19:16:34Z, 1210, 127, 11, 62, 5, 123, 10, 257, 21, 641, 53
d9xl, 2025-08-15T19:02:00Z, 1505, 188, 12, 65, 4, 121, 8, 238, 16, 893, 59
f4hh, 2025-08-12T19:02:21Z, 35, 5, 14, 2, 6, 2, 6, 5, 14, 21, 60
jx0o, 2025-08-15T19:05:28Z, 44, 8, 18, 4, 9, 5, 11, 5, 11, 22, 50
u0mi, 2025-08-09T19:14:07Z, 902, 72, 8, 35, 4, 67, 7, 128, 14, 600, 67
foia, 2025-08-01T19:13:02Z, 1673, 95, 6, 74, 4, 168, 10, 330, 20, 1006, 60
fzqa, 2025-08-01T19:13:31Z, 104, 16, 15, 2, 2, 14, 13, 18, 17, 54, 52
t0qo, 2025-08-15T19:13:16Z, 18024, 2119, 12, 932, 5, 1966, 11, 3694, 20, 9313, 52
bvf1, 2025-08-01T19:05:13Z, 7, 1, 14, 0, 0, 1, 14, 0, 0, 5, 71
zy4g, 2025-08-15T19:18:28Z, 135, 10, 7, 2, 1, 10, 7, 23, 17, 90, 67
s1og, 2025-08-01T19:46:09Z, 808, 137, 17, 45, 6, 94, 12, 157, 19, 375, 46
v4kd, 2025-08-15T19:15:41Z, 991, 93, 9, 43, 4, 91, 9, 197, 20, 567, 57
st1p, 2025-08-15T19:14:52Z, 3481, 565, 16, 235, 7, 432, 12, 629, 18, 1620, 47
filb, 2025-08-01T19:13:47Z, 163, 9, 6, 4, 2, 17, 10, 33, 20, 100, 61
g3hv, 2025-08-14T19:02:25Z, 377, 110, 29, 29, 8, 57, 15, 54, 14, 127, 34
x3ui, 2025-08-01T19:57:04Z, 254, 60, 24, 18, 7, 25, 10, 31, 12, 120, 47
wphd, 2025-08-15T19:15:57Z, 242, 15, 6, 15, 6, 14, 6, 43, 18, 155, 64
izvp, 2025-08-01T19:19:58Z, 159, 62, 39, 11, 7, 18, 11, 14, 9, 54, 34
o3ss, 2025-08-15T19:08:10Z, 606, 55, 9, 22, 4, 42, 7, 84, 14, 403, 67
y33d, 2025-08-15T19:16:52Z, 61, 8, 13, 7, 11, 4, 7, 9, 15, 33, 54
lh6q, 2025-08-15T19:06:55Z, 573, 40, 7, 20, 3, 52, 9, 82, 14, 379, 66
