rest, updated, total, count1, pc1, count2, pc2, count3, pc3, count4, pc4, count5, pc5
ucb4, 2025-01-01T20:10:12Z, 1982, 177, 9, 76, 4, 162, 8, 384, 19, 1183, 60
z1hj, 2025-01-01T20:12:12Z, 1202, 247, 21, 110, 9, 172, 14, 205, 17, 468, 39
nc8g, 2025-01-01T19:27:37Z, 158, 18, 11, 10, 6, 18, 11, 18, 11, 94, 59
s9de, 2025-01-01T19:35:40Z, 1029, 155, 15, 40, 4, 127, 12, 220, 21, 487, 47
evp2, 2025-01-01T19:10:34Z, 1129, 114, 10, 60, 5, 117, 10, 228, 20, 610, 54
btyr, 2025-01-01T19:03:48Z, 14, 1, 7, 2, 14, 2, 14, 3, 21, 6, 43
zwpd, 2025-01-01T20:15:46Z, 1016, 146, 14, 51, 5, 128, 13, 211, 21, 480, 47
zly8, 2025-01-01T20:13:45Z, 38, 7, 18, 4, 11, 3, 8, 5, 13, 19, 50
p8xn, 2025-01-01T19:27:12Z, 565, 86, 15, 35, 6, 58, 10, 131, 23, 255, 45
nrbc, 2025-01-01T19:30:29Z, 82, 11, 13, 6, 7, 12, 15, 14, 17, 39, 48
mvz4, 2025-01-01T19:23:46Z, 1221, 69, 6, 36, 3, 96, 8, 205, 17, 815, 67
lyun, 2025-01-01T19:22:32Z, 50, 16, 32, 4, 8, 3, 6, 11, 22, 16, 32
s3se, 2025-01-01T19:41:54Z, 2501, 247, 10, 130, 5, 264, 11, 506, 20, 1354, 54
c1i0, 2025-01-01T19:04:15Z, 15, 1, 7, 0, 0, 1, 7, 0, 0, 13, 87
hbgy, 2025-01-01T19:14:39Z, 29, 8, 28, 1, 3, 4, 14, 2, 7, 14, 48
on1b, 2025-01-01T19:24:01Z, 109, 20, 18, 7, 6, 18, 17, 13, 12, 51, 47
iyuu, 2025-01-01T19:16:15Z, 32, 2, 6, 3, 9, 3, 9, 6, 19, 18, 56
qmuh, 2025-01-01T19:32:32Z, 126, 41, 33, 8, 6, 16, 13, 19, 15, 42, 33
u0mi, 2025-01-01T19:55:56Z, 829, 70, 8, 34, 4, 61, 7, 120, 14, 544, 66
olci, 2025-01-01T19:26:51Z, 932, 126, 14, 69, 7, 119, 13, 183, 20, 435, 47
ln0c, 2025-01-01T19:22:00Z, 5, 2, 40, 0, 0, 0, 0, 1, 20, 2, 40
s0wl, 2025-01-01T19:34:32Z, 12162, 974, 8, 414, 3, 988, 8, 2101, 17, 7685, 63
s9sd, 2025-01-01T19:45:07Z, 807, 49, 6, 29, 4, 64, 8, 219, 27, 446, 55
yegr, 2025-01-01T20:15:42Z, 100, 17, 17, 2, 2, 12, 12, 14, 14, 55, 55
toy2, 2025-01-01T20:03:49Z, 2065, 277, 13, 93, 5, 179, 9, 358, 17, 1158, 56
uvpm, 2025-01-01T20:05:43Z, 64, 3, 5, 3, 5, 5, 8, 11, 17, 42, 66
aqc5, 2025-01-01T19:01:45Z, 3, 1, 33, 0, 0, 0, 0, 0, 0, 2, 67
v7iw, 2025-01-01T20:08:09Z, 94, 8, 9, 7, 7, 3, 3, 18, 19, 58, 62
s1id, 2025-01-01T19:37:43Z, 4523, 586, 13, 257, 6, 559, 12, 963, 21, 2158, 48
ph2k, 2025-01-01T19:30:26Z, 218, 42, 19, 24, 11, 40, 18, 37, 17, 75, 34
t1bc, 2025-01-01T19:49:16Z, 7580, 619, 8, 267, 4, 610, 8, 1366, 18, 4718, 62
wwr9, 2025-01-01T20:08:24Z, 496, 63, 13, 28, 6, 75, 15, 98, 20, 232, 47
iw9k, 2025-01-01T19:17:08Z, 1229, 272, 22, 87, 7, 204, 17, 257, 21, 409, 33
f1w5, 2025-01-01T19:10:34Z, 61, 11, 18, 8, 13, 8, 13, 7, 11, 27, 44
e2vv, 2025-01-01T19:08:37Z, 100, 4, 4, 1, 1, 3, 3, 5, 5, 87, 87
s5gr, 2025-01-01T19:42:01Z, 806, 63, 8, 25, 3, 71, 9, 155, 19, 492, 61
reaq, 2025-01-01T19:37:47Z, 214, 40, 19, 8, 4, 38, 18, 42, 20, 86, 40
gldd, 2025-01-01T19:12:35Z, 300, 39, 13, 16, 5, 42, 14, 74, 25, 129, 43
sj6j, 2025-01-01T19:43:53Z, 32, 4, 13, 1, 3, 2, 6, 8, 25, 17, 53
ejzc, 2025-01-01T19:08:04Z, 382, 54, 14, 17, 4, 54, 14, 84, 22, 173, 45
sqhd, 2025-01-01T19:44:01Z, 494, 68, 14, 31, 6, 58, 12, 104, 21, 233, 47
dws9, 2025-01-01T19:08:26Z, 67, 7, 10, 2, 3, 5, 7, 15, 22, 38, 57
bwtk, 2025-01-01T19:04:29Z, 1161, 94, 8, 52, 4, 121, 10, 208, 18, 686, 59
s5vb, 2025-01-01T19:41:18Z, 5663, 439, 8, 254, 4, 668, 12, 1186, 21, 3116, 55
t5h7, 2025-01-01T19:39:19Z, 40, 2, 5, 2, 5, 17, 43, 8, 20, 11, 28
ea63, 2025-01-01T19:08:02Z, 149, 10, 7, 5, 3, 17, 11, 26, 17, 91, 61
wils, 2025-01-01T20:14:52Z, 182, 28, 15, 11, 6, 22, 12, 38, 21, 83, 46
s2ll, 2025-01-01T19:38:07Z, 4151, 271, 7, 125, 3, 286, 7, 668, 16, 2801, 67
s4ki, 2025-01-01T19:48:28Z, 16122, 1144, 7, 693, 4, 1589, 10, 3282, 20, 9414, 58
t0va, 2025-01-01T19:46:51Z, 13249, 3146, 24, 996, 8, 1804, 14, 2222, 17, 5081, 38
