rest, updated, total, count1, pc1, count2, pc2, count3, pc3, count4, pc4, count5, pc5
mdea, 2025-07-25T19:08:33Z, 3607, 428, 12, 213, 6, 441, 12, 681, 19, 1844, 51
s6ea, 2025-07-27T19:09:59Z, 4368, 803, 18, 296, 7, 585, 13, 849, 19, 1835, 42
z614, 2025-07-27T19:17:38Z, 3526, 359, 10, 140, 4, 291, 8, 659, 19, 2077, 59
jjxw, 2025-07-27T19:05:18Z, 3147, 340, 11, 148, 5, 271, 9, 556, 18, 1832, 58
m92a, 2025-07-25T19:08:06Z, 571, 251, 44, 59, 10, 60, 11, 57, 10, 144, 25
l8ae, 2025-07-01T19:26:05Z, 11, 4, 36, 2, 18, 0, 0, 2, 18, 3, 27
eome, 2025-07-27T19:02:19Z, 191, 12, 6, 4, 2, 10, 5, 20, 10, 145, 76
s7zv, 2025-07-27T19:10:59Z, 7775, 1094, 14, 504, 6, 954, 12, 1628, 21, 3595, 46
pwi1, 2025-07-27T19:08:54Z, 1039, 103, 10, 49, 5, 131, 13, 187, 18, 569, 55
zwpd, 2025-07-27T19:18:32Z, 1255, 176, 14, 64, 5, 153, 12, 262, 21, 600, 48
kdop, 2025-07-27T19:04:19Z, 1076, 121, 11, 60, 6, 101, 9, 186, 17, 608, 57
xqmm, 2025-07-26T19:17:42Z, 250, 49, 20, 9, 4, 25, 10, 38, 15, 129, 52
t8xa, 2025-07-01T19:46:10Z, 475, 60, 13, 37, 8, 55, 12, 67, 14, 256, 54
aus6, 2025-07-27T19:00:16Z, 1553, 117, 8, 66, 4, 151, 10, 297, 19, 922, 59
jzby, 2025-07-01T19:19:43Z, 1, 0, 0, 0, 0, 0, 0, 1, 100, 0, 0
olci, 2025-07-27T19:07:19Z, 1366, 209, 15, 102, 7, 183, 13, 242, 18, 630, 46
t8dz, 2025-07-27T19:13:51Z, 1437, 177, 12, 73, 5, 148, 10, 294, 20, 745, 52
kfni, 2025-07-26T19:04:53Z, 190, 24, 13, 11, 6, 18, 9, 38, 20, 99, 52
xw7b, 2025-07-21T19:17:03Z, 21, 3, 14, 0, 0, 2, 10, 2, 10, 14, 67
s2yh, 2025-07-27T19:10:18Z, 13502, 1448, 11, 587, 4, 1359, 10, 2601, 19, 7507, 56
hubq, 2025-07-27T19:04:28Z, 115, 30, 26, 12, 10, 19, 17, 12, 10, 42, 37
cpbk, 2025-07-23T19:01:56Z, 515, 212, 41, 44, 9, 58, 11, 62, 12, 139, 27
s1og, 2025-07-17T19:12:26Z, 808, 137, 17, 45, 6, 94, 12, 157, 19, 375, 46
s2ti, 2025-07-27T19:11:40Z, 4910, 449, 9, 226, 5, 530, 11, 1033, 21, 2672, 54
dbll, 2025-07-26T19:03:01Z, 1026, 104, 10, 58, 6, 97, 9, 229, 22, 538, 52
u9sa, 2025-07-27T19:14:31Z, 2331, 136, 6, 55, 2, 155, 7, 379, 16, 1606, 69
wld1, 2025-07-01T19:55:16Z, 321, 47, 15, 19, 6, 40, 12, 58, 18, 157, 49
on1b, 2025-07-23T19:09:25Z, 146, 27, 18, 9, 6, 24, 16, 19, 13, 67, 46
fvjp, 2025-07-11T19:05:12Z, 125, 20, 16, 11, 9, 20, 16, 29, 23, 45, 36
reaq, 2025-07-17T19:09:57Z, 233, 44, 19, 8, 3, 38, 16, 45, 19, 98, 42
qbvn, 2025-07-25T19:13:19Z, 1042, 76, 7, 51, 5, 93, 9, 168, 16, 654, 63
y925, 2025-07-27T19:17:26Z, 2652, 182, 7, 106, 4, 254, 10, 471, 18, 1639, 62
v4kd, 2025-07-27T19:15:40Z, 966, 90, 9, 42, 4, 90, 9, 190, 20, 554, 57
s4lt, 2025-07-27T19:12:47Z, 4949, 398, 8, 235, 5, 520, 11, 1007, 20, 2789, 56
m3hk, 2025-07-01T19:24:12Z, 5, 0, 0, 0, 0, 2, 40, 2, 40, 1, 20
cqb1, 2025-07-25T19:02:44Z, 35, 8, 23, 6, 17, 1, 3, 2, 6, 18, 51
s0wa, 2025-07-27T19:09:59Z, 1381, 67, 5, 25, 2, 73, 5, 171, 12, 1045, 76
u9xd, 2025-07-27T19:15:35Z, 2357, 189, 8, 66, 3, 207, 9, 369, 16, 1526, 65
c1i0, 2025-07-01T19:03:33Z, 18, 1, 6, 0, 0, 1, 6, 1, 6, 15, 83
t7lv, 2025-07-27T19:12:20Z, 3103, 537, 17, 191, 6, 493, 16, 608, 20, 1274, 41
sqhd, 2025-07-26T19:15:10Z, 708, 115, 16, 47, 7, 85, 12, 136, 19, 325, 46
ghtn, 2025-07-01T19:15:53Z, 14, 1, 7, 0, 0, 3, 21, 1, 7, 9, 64
f4hh, 2025-07-20T19:03:27Z, 32, 5, 16, 1, 3, 2, 6, 4, 13, 20, 63
ea63, 2025-07-27T19:03:37Z, 335, 23, 7, 13, 4, 29, 9, 55, 16, 215, 64
nij5, 2025-07-01T19:30:08Z, 18, 3, 17, 2, 11, 2, 11, 1, 6, 10, 56
a2y0, None, 0, TypeError('cannot unpack non-iterable NoneType object')
jhdc, 2025-07-27T19:04:39Z, 778, 71, 9, 27, 3, 66, 8, 105, 14, 509, 65
u2mp, 2025-07-27T19:15:31Z, 1616, 165, 10, 81, 5, 198, 12, 334, 21, 838, 52
s9mg, 2025-07-27T19:13:42Z, 10387, 939, 9, 483, 5, 1054, 10, 2221, 21, 5690, 55
zly8, 2025-07-24T19:17:43Z, 69, 13, 19, 5, 7, 8, 12, 8, 12, 35, 51
