rest, updated, total, count1, pc1, count2, pc2, count3, pc3, count4, pc4, count5, pc5
skhi, 2025-10-01T19:51:53Z, 300, 52, 17, 28, 9, 43, 14, 41, 14, 136, 45
yy3d, 2025-10-01T20:15:54Z, 22, 7, 32, 2, 9, 1, 5, 4, 18, 8, 36
pojr, 2025-10-05T19:12:22Z, 3963, 317, 8, 170, 4, 392, 10, 829, 21, 2255, 57
s4lt, 2025-10-05T19:11:52Z, 5025, 405, 8, 238, 5, 527, 10, 1016, 20, 2839, 57
u2mp, 2025-10-04T19:15:24Z, 1685, 172, 10, 84, 5, 206, 12, 347, 21, 876, 52
gldd, 2025-10-05T19:03:16Z, 489, 79, 16, 29, 6, 62, 13, 118, 24, 201, 41
cpbk, 2025-10-05T19:03:07Z, 534, 217, 41, 45, 8, 63, 12, 66, 12, 143, 27
s5fk, 2025-10-01T19:40:44Z, 161, 20, 12, 11, 7, 25, 16, 19, 12, 86, 53
b6i9, 2025-10-04T19:00:53Z, 203, 25, 12, 10, 5, 9, 4, 34, 17, 125, 62
s5cj, 2025-10-05T19:14:19Z, 42076, 3083, 7, 1495, 4, 3831, 9, 8725, 21, 24942, 59
suyc, 2025-10-05T19:15:00Z, 948, 158, 17, 78, 8, 121, 13, 170, 18, 421, 44
jx0o, 2025-10-01T19:21:10Z, 54, 12, 22, 5, 9, 5, 9, 6, 11, 26, 48
st1p, 2025-10-05T19:08:43Z, 3640, 596, 16, 240, 7, 449, 12, 658, 18, 1697, 47
s1og, 2025-10-01T19:39:19Z, 808, 137, 17, 45, 6, 94, 12, 157, 19, 375, 46
jhdc, 2025-10-05T19:04:18Z, 824, 71, 9, 27, 3, 76, 9, 112, 14, 538, 65
filb, 2025-10-01T19:11:58Z, 163, 9, 6, 4, 2, 17, 10, 33, 20, 100, 61
foia, 2025-10-01T19:12:24Z, 1673, 95, 6, 74, 4, 168, 10, 330, 20, 1006, 60
s2om, 2025-10-01T19:44:06Z, 626, 72, 12, 40, 6, 73, 12, 134, 21, 307, 49
wuxi, 2025-10-01T20:05:35Z, 39, 6, 15, 2, 5, 4, 10, 5, 13, 22, 56
f4hh, 2025-10-01T19:11:44Z, 36, 5, 14, 2, 6, 2, 6, 5, 14, 22, 61
s2yh, 2025-10-05T19:13:40Z, 13874, 1495, 11, 605, 4, 1395, 10, 2651, 19, 7728, 56
e2fm, 2025-10-01T19:10:30Z, 322, 25, 8, 19, 6, 27, 8, 61, 19, 190, 59
rjbp, 2025-10-01T19:43:03Z, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 100
tey3, 2025-10-01T19:50:05Z, 1121, 63, 6, 28, 3, 81, 7, 154, 14, 795, 71
uj76, 2025-10-01T20:05:19Z, 614, 67, 11, 30, 5, 90, 15, 122, 20, 305, 50
t7yr, 2025-10-05T19:15:28Z, 1690, 222, 13, 132, 8, 224, 13, 399, 24, 713, 42
cqe6, 2025-10-01T19:08:01Z, 507, 162, 32, 58, 11, 49, 10, 41, 8, 197, 39
iw9k, 2025-10-01T19:19:33Z, 1416, 315, 22, 97, 7, 240, 17, 299, 21, 465, 33
t6zm, 2025-10-05T19:10:05Z, 1209, 79, 7, 50, 4, 92, 8, 186, 15, 802, 66
u4zo, 2025-10-04T19:14:41Z, 1572, 127, 8, 54, 3, 139, 9, 275, 17, 977, 62
s7zv, 2025-10-05T19:10:17Z, 7926, 1128, 14, 515, 7, 967, 12, 1649, 21, 3667, 46
uvpm, 2025-10-01T20:07:04Z, 87, 4, 5, 5, 6, 7, 8, 17, 20, 54, 62
e5sg, 2025-10-05T19:04:23Z, 3099, 358, 12, 152, 5, 274, 9, 623, 20, 1692, 55
l88b, 2025-10-05T19:04:09Z, 2451, 293, 12, 149, 6, 210, 9, 410, 17, 1389, 57
evp2, 2025-10-05T19:03:08Z, 1476, 170, 12, 77, 5, 148, 10, 296, 20, 785, 53
aqc5, 2025-10-01T19:01:59Z, 3, 1, 33, 0, 0, 0, 0, 0, 0, 2, 67
sj6j, 2025-10-02T19:11:43Z, 74, 10, 14, 1, 1, 7, 9, 14, 19, 42, 57
t1bc, 2025-10-05T19:09:03Z, 8875, 777, 9, 306, 3, 696, 8, 1535, 17, 5561, 63
v2vg, 2025-10-01T20:07:07Z, 2045, 199, 10, 99, 5, 178, 9, 339, 17, 1230, 60
d6kv, 2025-10-01T19:10:40Z, 1827, 141, 8, 73, 4, 214, 12, 385, 21, 1014, 56
h5lo, 2025-10-01T19:16:32Z, 6, 0, 0, 3, 50, 1, 17, 1, 17, 1, 17
u9xd, 2025-10-05T19:14:02Z, 2414, 193, 8, 69, 3, 211, 9, 376, 16, 1565, 65
a2y0, None, 0, TypeError('cannot unpack non-iterable NoneType object')
k5ww, 2025-10-01T19:23:42Z, 763, 201, 26, 66, 9, 102, 13, 120, 16, 274, 36
l21b, 2025-10-01T19:28:03Z, 354, 109, 31, 24, 7, 55, 16, 41, 12, 125, 35
u7ou, 2025-10-01T20:04:35Z, 4028, 551, 14, 208, 5, 440, 11, 783, 19, 2046, 51
m371, 2025-10-01T19:26:16Z, 254, 74, 29, 20, 8, 28, 11, 24, 9, 108, 43
u9ow, 2025-10-05T19:14:00Z, 1256, 110, 9, 47, 4, 118, 9, 173, 14, 808, 64
cst3, 2025-10-04T19:02:34Z, 2084, 218, 10, 114, 5, 243, 12, 445, 21, 1064, 51
s3dj, 2025-10-05T19:10:00Z, 14912, 2032, 14, 818, 5, 1547, 10, 2955, 20, 7560, 51
