rest, updated, total, count1, pc1, count2, pc2, count3, pc3, count4, pc4, count5, pc5
x3l0, 2026-03-01T20:22:43Z, 52, 9, 17, 5, 10, 6, 12, 5, 10, 27, 52
s5cj, 2026-03-18T19:07:21Z, 44025, 3245, 7, 1581, 4, 3993, 9, 9123, 21, 26083, 59
d4t8, 2026-03-02T19:02:00Z, 74, 8, 11, 3, 4, 6, 8, 6, 8, 51, 69
pz6t, 2026-03-18T19:10:06Z, 4891, 444, 9, 201, 4, 434, 9, 800, 16, 3012, 62
u2ky, 2026-03-18T19:15:38Z, 6848, 331, 5, 124, 2, 309, 5, 904, 13, 5180, 76
jc93, 2026-03-01T19:25:25Z, 56, 3, 5, 6, 11, 9, 16, 5, 9, 33, 59
kdop, 2026-03-18T19:06:42Z, 1222, 150, 12, 67, 5, 128, 10, 203, 17, 674, 55
u9uk, 2026-03-18T19:12:14Z, 2879, 258, 9, 113, 4, 292, 10, 640, 22, 1576, 55
tiz6, 2026-03-01T20:10:21Z, 864, 85, 10, 40, 5, 89, 10, 152, 18, 498, 58
pw9e, 2026-03-18T19:06:09Z, 1252, 76, 6, 26, 2, 103, 8, 232, 19, 815, 65
twyj, 2026-03-01T20:12:14Z, 2019, 236, 12, 87, 4, 199, 10, 423, 21, 1074, 53
pusc, 2026-03-15T19:08:13Z, 582, 66, 11, 21, 4, 80, 14, 97, 17, 318, 55
olmz, 2026-03-01T19:39:05Z, 546, 66, 12, 29, 5, 59, 11, 89, 16, 303, 55
i6qb, 2026-03-01T19:23:29Z, 23, 8, 35, 1, 4, 2, 9, 0, 0, 12, 52
s5fk, 2026-03-01T19:52:09Z, 186, 27, 15, 14, 8, 27, 15, 25, 13, 93, 50
bm7c, 2026-03-01T19:06:12Z, 5, 2, 40, 2, 40, 0, 0, 1, 20, 0, 0
fzqa, 2026-03-01T19:17:05Z, 104, 16, 15, 2, 2, 14, 13, 18, 17, 54, 52
ecdn, 2026-03-01T19:11:31Z, 208, 37, 18, 21, 10, 25, 12, 38, 18, 87, 42
foia, 2026-03-18T19:03:13Z, 1710, 98, 6, 76, 4, 170, 10, 335, 20, 1031, 60
s9rc, 2026-03-18T19:14:14Z, 4545, 413, 9, 220, 5, 407, 9, 746, 16, 2759, 61
pz5g, 2026-03-01T19:47:26Z, 48, 9, 19, 5, 10, 4, 8, 6, 13, 24, 50
kwzq, 2026-03-16T19:03:31Z, 568, 61, 11, 34, 6, 78, 14, 91, 16, 304, 54
u6fs, 2026-03-02T19:12:01Z, 808, 79, 10, 23, 3, 65, 8, 123, 15, 518, 64
z30a, 2026-03-01T20:27:38Z, 147, 21, 14, 7, 5, 20, 14, 25, 17, 74, 50
xg4y, 2026-03-18T19:16:18Z, 740, 82, 11, 28, 4, 70, 9, 139, 19, 421, 57
lb5h, 2026-03-18T19:04:59Z, 5037, 845, 17, 302, 6, 533, 11, 710, 14, 2647, 53
c4vv, 2026-03-01T19:07:07Z, 6850, 645, 9, 323, 5, 708, 10, 1387, 20, 3787, 55
xqmm, 2026-03-17T19:15:15Z, 412, 81, 20, 20, 5, 46, 11, 76, 18, 189, 46
yy3d, 2026-03-01T20:28:09Z, 42, 10, 24, 4, 10, 4, 10, 11, 26, 13, 31
s4lh, 2026-03-18T19:07:21Z, 4085, 351, 9, 172, 4, 404, 10, 698, 17, 2460, 60
hxzu, 2026-03-18T19:01:32Z, 1751, 101, 6, 71, 4, 127, 7, 252, 14, 1200, 69
posn, 2026-03-01T19:43:55Z, 6, 0, 0, 1, 17, 0, 0, 0, 0, 5, 83
suyc, 2026-03-01T20:00:26Z, 1094, 183, 17, 91, 8, 141, 13, 196, 18, 483, 44
s7jm, 2026-03-12T19:12:32Z, 870, 168, 19, 59, 7, 126, 14, 158, 18, 359, 41
t2zt, 2026-03-01T19:58:57Z, 570, 102, 18, 39, 7, 77, 14, 86, 15, 266, 47
o3ss, 2026-03-18T19:07:42Z, 737, 61, 8, 27, 4, 51, 7, 101, 14, 497, 67
rjbp, 2026-03-01T19:44:55Z, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 100
pgpv, 2026-03-01T19:45:40Z, 112, 22, 20, 8, 7, 14, 13, 12, 11, 56, 50
mvz4, 2026-03-15T19:08:45Z, 1415, 73, 5, 40, 3, 111, 8, 231, 16, 960, 68
psty, 2026-03-18T19:11:01Z, 1387, 77, 6, 56, 4, 122, 9, 234, 17, 898, 65
pwi1, 2026-03-13T19:10:05Z, 1099, 105, 10, 53, 5, 140, 13, 196, 18, 605, 55
u0ni, 2026-03-12T19:11:07Z, 586, 64, 11, 33, 6, 66, 11, 102, 17, 321, 55
klch, 2026-03-18T19:06:51Z, 2173, 276, 13, 132, 6, 242, 11, 377, 17, 1146, 53
zen3, 2026-03-13T19:15:56Z, 373, 48, 13, 20, 5, 59, 16, 77, 21, 169, 45
bccp, 2026-03-17T19:00:34Z, 2515, 210, 8, 119, 5, 283, 11, 528, 21, 1375, 55
h2f2, 2026-03-17T19:03:33Z, 1277, 139, 11, 69, 5, 177, 14, 264, 21, 628, 49
ln0c, 2026-03-01T19:30:09Z, 7, 4, 57, 0, 0, 0, 0, 1, 14, 2, 29
ps7w, 2026-03-18T19:05:43Z, 5278, 183, 3, 129, 2, 337, 6, 738, 14, 3891, 74
la44, 2026-03-18T19:06:53Z, 1987, 190, 10, 96, 5, 186, 9, 279, 14, 1236, 62
f7ht, 2026-03-16T19:03:08Z, 5728, 828, 14, 318, 6, 700, 12, 1205, 21, 2677, 47
