rest, updated, total, count1, pc1, count2, pc2, count3, pc3, count4, pc4, count5, pc5
n5aj, 2026-01-25T19:08:39Z, 127, 28, 22, 12, 9, 13, 10, 17, 13, 57, 45
s6nc, 2026-01-28T19:12:53Z, 1195, 180, 15, 31, 3, 85, 7, 226, 19, 673, 56
t0bz, 2026-01-01T19:57:57Z, 250, 24, 10, 19, 8, 29, 12, 36, 14, 142, 57
m8yt, 2026-01-01T19:30:46Z, 482, 81, 17, 39, 8, 65, 13, 85, 18, 212, 44
ptbp, 2026-01-28T19:10:15Z, 459, 47, 10, 16, 3, 29, 6, 83, 18, 284, 62
t8dz, 2026-01-28T19:15:14Z, 1609, 199, 12, 76, 5, 163, 10, 329, 20, 842, 52
fzqa, 2026-01-01T19:13:47Z, 104, 16, 15, 2, 2, 14, 13, 18, 17, 54, 52
s5bo, 2026-01-28T19:12:50Z, 2987, 178, 6, 87, 3, 178, 6, 508, 17, 2036, 68
hubq, 2026-01-09T19:04:49Z, 134, 40, 30, 15, 11, 20, 15, 13, 10, 46, 34
e5sg, 2026-01-28T19:01:51Z, 3404, 395, 12, 173, 5, 307, 9, 685, 20, 1844, 54
xw7b, 2026-01-02T19:18:38Z, 30, 3, 10, 0, 0, 3, 10, 7, 23, 17, 57
ra54, 2026-01-28T19:08:56Z, 2375, 141, 6, 86, 4, 196, 8, 417, 18, 1535, 65
j1l8, 2026-01-01T19:22:20Z, 248, 58, 23, 18, 7, 25, 10, 41, 17, 106, 43
wfn8, 2026-01-01T20:23:54Z, 153, 8, 5, 11, 7, 28, 18, 22, 14, 84, 55
t0va, 2026-01-28T19:08:07Z, 14995, 3617, 24, 1109, 7, 2000, 13, 2452, 16, 5817, 39
mj26, 2026-01-01T19:31:15Z, 113, 39, 35, 12, 11, 15, 13, 9, 8, 38, 34
s9it, 2026-01-28T19:12:54Z, 8466, 1173, 14, 458, 5, 975, 12, 1635, 19, 4225, 50
u3bd, 2026-01-28T19:10:25Z, 15302, 1460, 10, 603, 4, 1297, 8, 2639, 17, 9303, 61
t5xx, 2026-01-17T19:15:40Z, 2709, 451, 17, 172, 6, 353, 13, 506, 19, 1227, 45
u9uk, 2026-01-28T19:15:56Z, 2825, 254, 9, 112, 4, 290, 10, 627, 22, 1542, 55
s3wh, 2026-01-01T20:04:53Z, 230, 57, 25, 12, 5, 28, 12, 50, 22, 83, 36
q0ji, 2026-01-25T19:06:39Z, 785, 77, 10, 35, 4, 86, 11, 149, 19, 438, 56
toy2, 2026-01-28T19:15:50Z, 3883, 476, 12, 164, 4, 348, 9, 663, 17, 2232, 57
qtek, 2026-01-26T19:10:27Z, 237, 40, 17, 15, 6, 37, 16, 39, 16, 106, 45
wvzp, 2026-01-27T19:17:13Z, 1642, 77, 5, 32, 2, 109, 7, 194, 12, 1230, 75
s0pl, 2026-01-01T19:52:02Z, 218, 23, 11, 13, 6, 27, 12, 51, 23, 104, 48
n2qc, 2026-01-28T19:07:37Z, 1454, 155, 11, 68, 5, 132, 9, 260, 18, 839, 58
t8xa, 2026-01-01T19:51:13Z, 475, 60, 13, 37, 8, 55, 12, 67, 14, 256, 54
d5bl, 2026-01-28T19:03:15Z, 1313, 208, 16, 76, 6, 167, 13, 233, 18, 629, 48
ndec, 2026-01-25T19:07:23Z, 1283, 172, 13, 63, 5, 159, 12, 228, 18, 661, 52
s1id, 2026-01-25T19:11:09Z, 4922, 636, 13, 281, 6, 610, 12, 1035, 21, 2360, 48
z1hj, 2026-01-28T19:14:17Z, 1650, 329, 20, 131, 8, 217, 13, 264, 16, 709, 43
l21b, 2026-01-24T19:07:30Z, 364, 112, 31, 24, 7, 58, 16, 42, 12, 128, 35
jymf, 2026-01-01T19:26:39Z, 29, 8, 28, 2, 7, 4, 14, 6, 21, 9, 31
filb, 2026-01-01T19:14:41Z, 163, 9, 6, 4, 2, 17, 10, 33, 20, 100, 61
ucb4, 2026-01-28T19:16:14Z, 3213, 306, 10, 140, 4, 256, 8, 562, 17, 1949, 61
tiz6, 2026-01-28T19:15:14Z, 852, 83, 10, 40, 5, 89, 10, 149, 17, 491, 58
s4lt, 2026-01-27T19:10:37Z, 5158, 420, 8, 247, 5, 539, 10, 1034, 20, 2918, 57
p0pg, 2026-01-14T19:07:17Z, 175, 19, 11, 12, 7, 13, 7, 33, 19, 98, 56
nc8g, 2026-01-28T19:08:08Z, 608, 71, 12, 34, 6, 71, 12, 92, 15, 340, 56
u0ni, 2026-01-26T19:14:02Z, 575, 64, 11, 33, 6, 64, 11, 100, 17, 314, 55
s5lv, 2026-01-10T19:09:52Z, 103, 22, 21, 2, 2, 17, 17, 18, 17, 44, 43
p7au, 2026-01-25T19:12:53Z, 533, 79, 15, 22, 4, 50, 9, 88, 17, 294, 55
u2rc, 2026-01-03T19:11:48Z, 1003, 122, 12, 55, 5, 100, 10, 162, 16, 564, 56
posn, 2026-01-01T19:41:29Z, 6, 0, 0, 1, 17, 0, 0, 0, 0, 5, 83
v4kd, 2026-01-27T19:16:24Z, 1119, 107, 10, 48, 4, 100, 9, 215, 19, 649, 58
tey3, 2026-01-01T20:03:33Z, 1121, 63, 6, 28, 3, 81, 7, 154, 14, 795, 71
s2pr, 2026-01-26T19:11:39Z, 241, 20, 8, 19, 8, 27, 11, 39, 16, 136, 56
v83g, 2026-01-08T19:15:44Z, 188, 19, 10, 6, 3, 9, 5, 32, 17, 122, 65
e2fm, 2026-01-01T19:12:20Z, 322, 25, 8, 19, 6, 27, 8, 61, 19, 190, 59
