rest, updated, total, count1, pc1, count2, pc2, count3, pc3, count4, pc4, count5, pc5
hfvz, 2025-07-01T19:14:14Z, 8, 2, 25, 1, 13, 1, 13, 0, 0, 4, 50
c9m0, 2025-07-20T19:01:51Z, 2485, 880, 35, 244, 10, 318, 13, 320, 13, 723, 29
tx5y, 2025-07-01T19:48:21Z, 333, 30, 9, 17, 5, 37, 11, 72, 22, 177, 53
posn, 2025-07-01T19:35:01Z, 6, 0, 0, 1, 17, 0, 0, 0, 0, 5, 83
a2y0, None, 0, TypeError('cannot unpack non-iterable NoneType object')
s7yw, 2025-07-18T19:08:59Z, 95, 7, 7, 6, 6, 9, 9, 14, 15, 59, 62
s0wl, 2025-07-20T19:08:45Z, 12990, 1064, 8, 439, 3, 1037, 8, 2204, 17, 8246, 63
s7zv, 2025-07-20T19:09:08Z, 7757, 1090, 14, 504, 7, 953, 12, 1627, 21, 3583, 46
t1bc, 2025-07-20T19:11:39Z, 8538, 733, 9, 299, 4, 668, 8, 1503, 18, 5335, 62
pusc, 2025-07-20T19:08:12Z, 444, 45, 10, 14, 3, 63, 14, 75, 17, 247, 56
sqhd, 2025-07-20T19:12:04Z, 704, 114, 16, 47, 7, 85, 12, 134, 19, 324, 46
t2zt, 2025-07-01T19:49:42Z, 570, 102, 18, 39, 7, 77, 14, 86, 15, 266, 47
an57, 2025-07-15T19:00:29Z, 98, 10, 10, 5, 5, 14, 14, 13, 13, 56, 57
foia, 2025-07-19T19:03:37Z, 1673, 95, 6, 74, 4, 168, 10, 330, 20, 1006, 60
reaq, 2025-07-17T19:09:57Z, 233, 44, 19, 8, 3, 38, 16, 45, 19, 98, 42
s2ti, 2025-07-20T19:09:34Z, 4882, 444, 9, 224, 5, 525, 11, 1030, 21, 2659, 54
u5sa, 2025-07-20T19:13:17Z, 3622, 781, 22, 268, 7, 454, 13, 642, 18, 1477, 41
xmxx, None, 0, TypeError('cannot unpack non-iterable NoneType object')
nij5, 2025-07-01T19:30:08Z, 18, 3, 17, 2, 11, 2, 11, 1, 6, 10, 56
t2ul, 2025-07-20T19:12:33Z, 5353, 860, 16, 378, 7, 788, 15, 1096, 20, 2231, 42
cpbk, 2025-07-19T19:01:24Z, 514, 211, 41, 44, 9, 58, 11, 62, 12, 139, 27
eq10, 2025-07-01T19:11:09Z, 2258, 217, 10, 82, 4, 188, 8, 378, 17, 1393, 62
y2dl, 2025-07-01T20:05:36Z, 4, 0, 0, 0, 0, 0, 0, 2, 50, 2, 50
s7hi, 2025-07-19T19:10:07Z, 1529, 135, 9, 67, 4, 151, 10, 318, 21, 858, 56
s2pr, 2025-07-19T19:12:24Z, 182, 16, 9, 17, 9, 18, 10, 29, 16, 102, 56
iyrm, 2025-07-19T19:06:07Z, 238, 64, 27, 17, 7, 30, 13, 33, 14, 94, 40
d3o8, 2025-07-20T19:02:54Z, 418, 133, 32, 49, 12, 40, 10, 64, 15, 132, 32
xqmm, 2025-07-20T19:16:59Z, 238, 46, 19, 9, 4, 25, 11, 35, 15, 123, 52
otkz, 2025-07-20T19:07:16Z, 2176, 131, 6, 77, 4, 192, 9, 420, 19, 1356, 62
irmi, 2025-07-01T19:19:48Z, 63, 3, 5, 4, 6, 9, 14, 6, 10, 41, 65
t5dw, 2025-07-20T19:13:03Z, 4272, 544, 13, 236, 6, 508, 12, 870, 20, 2114, 49
s2rx, 2025-07-01T19:35:21Z, 3130, 358, 11, 172, 6, 396, 13, 665, 21, 1539, 49
t8xa, 2025-07-01T19:46:10Z, 475, 60, 13, 37, 8, 55, 12, 67, 14, 256, 54
ejzc, 2025-07-20T19:03:11Z, 404, 56, 14, 18, 4, 56, 14, 85, 21, 189, 47
aus6, 2025-07-20T19:01:22Z, 1532, 113, 7, 65, 4, 149, 10, 296, 19, 909, 59
j7qe, 2025-07-01T19:21:28Z, 64, 11, 17, 4, 6, 5, 8, 12, 19, 32, 50
ujq1, 2025-07-20T19:14:47Z, 209, 82, 39, 17, 8, 22, 11, 32, 15, 56, 27
vvfr, 2025-07-01T19:54:09Z, 1137, 365, 32, 82, 7, 154, 14, 187, 16, 349, 31
olci, 2025-07-20T19:07:07Z, 1347, 206, 15, 100, 7, 182, 14, 241, 18, 618, 46
eome, 2025-07-20T19:04:12Z, 180, 12, 7, 4, 2, 10, 6, 20, 11, 134, 74
p8xn, 2025-07-11T19:10:42Z, 649, 99, 15, 36, 6, 69, 11, 147, 23, 298, 46
f4hh, 2025-07-20T19:03:27Z, 32, 5, 16, 1, 3, 2, 6, 4, 13, 20, 63
e2fm, 2025-07-01T19:07:12Z, 322, 25, 8, 19, 6, 27, 8, 61, 19, 190, 59
jjxw, 2025-07-20T19:05:59Z, 3118, 338, 11, 146, 5, 271, 9, 552, 18, 1811, 58
k5ww, 2025-07-12T19:04:49Z, 751, 198, 26, 65, 9, 102, 14, 119, 16, 267, 36
v4kd, 2025-07-20T19:13:39Z, 959, 87, 9, 41, 4, 90, 9, 189, 20, 552, 58
ki9u, 2025-07-01T19:23:58Z, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 100
s1og, 2025-07-17T19:12:26Z, 808, 137, 17, 45, 6, 94, 12, 157, 19, 375, 46
ghtn, 2025-07-01T19:15:53Z, 14, 1, 7, 0, 0, 3, 21, 1, 7, 9, 64
pwi1, 2025-07-20T19:06:26Z, 1035, 102, 10, 49, 5, 131, 13, 186, 18, 567, 55
