rest, updated, total, count1, pc1, count2, pc2, count3, pc3, count4, pc4, count5, pc5
d9jk, 2024-12-01T19:07:54Z, 29, 5, 17, 2, 7, 7, 24, 6, 21, 9, 31
s0wa, 2024-12-13T19:08:37Z, 1184, 57, 5, 22, 2, 64, 5, 144, 12, 897, 76
qjga, 2024-12-13T19:08:23Z, 1046, 61, 6, 28, 3, 99, 9, 207, 20, 651, 62
t7tu, 2024-12-12T19:16:54Z, 1890, 185, 10, 91, 5, 197, 10, 382, 20, 1035, 55
y5ch, 2024-12-13T19:24:35Z, 3226, 341, 11, 182, 6, 335, 10, 614, 19, 1754, 54
pojr, 2024-12-13T19:07:05Z, 3706, 297, 8, 161, 4, 368, 10, 790, 21, 2090, 56
t5h7, 2024-12-01T19:39:23Z, 29, 1, 3, 1, 3, 14, 48, 4, 14, 9, 31
p945, 2024-12-07T19:13:19Z, 162, 16, 10, 8, 5, 9, 6, 35, 22, 94, 58
i1kn, 2024-12-01T19:11:33Z, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 100
s9sd, 2024-12-13T19:14:11Z, 762, 48, 6, 28, 4, 60, 8, 212, 28, 414, 54
pwi1, 2024-12-12T19:06:47Z, 901, 90, 10, 46, 5, 118, 13, 169, 19, 478, 53
sqak, 2024-12-13T19:20:34Z, 1012, 324, 32, 108, 11, 150, 15, 151, 15, 279, 28
mkxc, 2024-12-01T19:32:54Z, 59, 15, 25, 2, 3, 8, 14, 6, 10, 28, 47
t8dz, 2024-12-13T19:16:45Z, 1291, 149, 12, 66, 5, 134, 10, 267, 21, 675, 52
v2vg, 2024-12-13T19:23:35Z, 1732, 171, 10, 90, 5, 158, 9, 291, 17, 1022, 59
lmzn, 2024-12-13T19:07:40Z, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 100
foia, 2024-12-11T19:02:48Z, 1431, 84, 6, 65, 5, 139, 10, 294, 21, 849, 59
d9xl, 2024-12-13T19:02:25Z, 1260, 163, 13, 57, 5, 105, 8, 203, 16, 732, 58
posn, None, 0, TypeError('cannot unpack non-iterable NoneType object')
jhdc, 2024-12-13T19:04:36Z, 600, 55, 9, 22, 4, 53, 9, 87, 15, 383, 64
pz6t, 2024-12-13T19:09:59Z, 3604, 346, 10, 164, 5, 336, 9, 634, 18, 2124, 59
ucb4, 2024-12-13T19:20:14Z, 1874, 160, 9, 75, 4, 148, 8, 369, 20, 1122, 60
klch, 2024-12-13T19:06:08Z, 905, 115, 13, 65, 7, 100, 11, 178, 20, 447, 49
nij5, 2024-12-01T19:26:36Z, 14, 2, 14, 1, 7, 2, 14, 1, 7, 8, 57
x3l0, 2024-12-10T19:24:19Z, 34, 5, 15, 2, 6, 4, 12, 3, 9, 20, 59
s3dj, 2024-12-13T19:13:34Z, 13354, 1723, 13, 733, 5, 1405, 11, 2743, 21, 6750, 51
haa1, 2024-12-13T19:02:41Z, 263, 22, 8, 7, 3, 31, 12, 48, 18, 155, 59
s5gh, 2024-12-13T19:14:59Z, 2836, 567, 20, 194, 7, 441, 16, 574, 20, 1060, 37
u0mi, 2024-12-07T19:17:46Z, 824, 70, 9, 34, 4, 60, 7, 120, 15, 540, 66
d6kv, 2024-12-10T19:01:34Z, 1674, 127, 8, 65, 4, 200, 12, 367, 22, 915, 55
d5bl, 2024-12-13T19:01:27Z, 294, 52, 18, 16, 5, 45, 15, 49, 17, 132, 45
rqek, 2024-12-07T19:04:50Z, 47, 12, 26, 6, 13, 2, 4, 5, 11, 22, 47
rfjk, 2024-12-11T19:08:38Z, 69, 8, 12, 5, 7, 9, 13, 16, 23, 31, 45
jymf, 2024-12-01T19:14:46Z, 14, 4, 29, 0, 0, 2, 14, 3, 21, 5, 36
yy3d, 2024-12-05T19:16:07Z, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 100
b6i9, 2024-12-13T19:00:46Z, 111, 11, 10, 4, 4, 5, 5, 17, 15, 74, 67
wols, 2024-12-09T19:24:55Z, 424, 13, 3, 14, 3, 35, 8, 57, 13, 305, 72
s5bo, 2024-12-13T19:11:20Z, 2477, 145, 6, 71, 3, 155, 6, 447, 18, 1659, 67
hpso, 2024-12-13T19:03:53Z, 803, 129, 16, 50, 6, 89, 11, 114, 14, 421, 52
t1gq, 2024-12-13T19:20:48Z, 649, 95, 15, 47, 7, 77, 12, 127, 20, 303, 47
ln0c, 2024-12-01T19:16:43Z, 4, 2, 50, 0, 0, 0, 0, 1, 25, 1, 25
u3bd, 2024-12-13T19:11:46Z, 13046, 1228, 9, 530, 4, 1096, 8, 2299, 18, 7893, 61
a378, 2024-12-11T19:00:14Z, 532, 173, 33, 53, 10, 57, 11, 73, 14, 176, 33
fzqa, 2024-12-13T19:04:17Z, 98, 15, 15, 2, 2, 12, 12, 18, 18, 51, 52
s8ea, 2024-12-13T19:17:04Z, 1753, 113, 6, 54, 3, 150, 9, 289, 16, 1147, 65
ps7w, 2024-12-13T19:05:53Z, 3534, 139, 4, 78, 2, 231, 7, 537, 15, 2549, 72
o75t, 2024-12-11T19:08:00Z, 22, 1, 5, 3, 14, 2, 9, 3, 14, 13, 59
k5du, 2024-12-13T19:01:45Z, 929, 142, 15, 66, 7, 110, 12, 174, 19, 437, 47
gune, 2024-12-13T19:04:38Z, 499, 64, 13, 39, 8, 62, 12, 100, 20, 234, 47
t7yr, 2024-12-13T19:17:26Z, 1469, 179, 12, 105, 7, 199, 14, 359, 24, 627, 43
