rest, updated, total, count1, pc1, count2, pc2, count3, pc3, count4, pc4, count5, pc5
bm7c, 2025-07-01T19:03:12Z, 5, 2, 40, 2, 40, 0, 0, 1, 20, 0, 0
hdr3, 2025-07-01T19:14:24Z, 31, 7, 23, 3, 10, 6, 19, 3, 10, 12, 39
w8cg, 2025-07-10T19:17:24Z, 1196, 370, 31, 122, 10, 148, 12, 168, 14, 388, 32
pw9e, 2025-07-10T19:09:26Z, 835, 54, 6, 16, 2, 71, 9, 144, 17, 550, 66
fvjp, 2025-07-10T19:03:40Z, 125, 20, 16, 11, 9, 20, 16, 29, 23, 45, 36
t1bc, 2025-07-10T19:10:53Z, 8485, 724, 9, 298, 4, 661, 8, 1501, 18, 5301, 62
wphd, 2025-07-10T19:17:25Z, 187, 10, 5, 10, 5, 10, 5, 36, 19, 121, 65
k0pm, 2025-07-08T19:05:08Z, 471, 143, 30, 38, 8, 48, 10, 62, 13, 180, 38
jymf, 2025-07-01T19:22:49Z, 23, 6, 26, 1, 4, 4, 17, 4, 17, 8, 35
kh1q, 2025-07-10T19:04:56Z, 12, 2, 17, 1, 8, 0, 0, 2, 17, 7, 58
h2f2, 2025-07-10T19:01:57Z, 1100, 113, 10, 59, 5, 160, 15, 236, 21, 532, 48
nsan, 2025-07-07T19:07:30Z, 1184, 86, 7, 39, 3, 76, 6, 188, 16, 795, 67
ra54, 2025-07-10T19:11:04Z, 2235, 133, 6, 83, 4, 186, 8, 398, 18, 1435, 64
k5du, 2025-07-10T19:06:13Z, 1001, 155, 15, 72, 7, 113, 11, 191, 19, 470, 47
mj26, 2025-07-01T19:27:43Z, 84, 27, 32, 9, 11, 12, 14, 8, 10, 28, 33
f4hh, 2025-07-10T19:01:44Z, 31, 5, 16, 0, 0, 2, 6, 4, 13, 20, 65
tk6d, 2025-07-04T19:09:33Z, 34, 8, 24, 2, 6, 3, 9, 4, 12, 17, 50
s7zv, 2025-07-10T19:14:02Z, 7740, 1082, 14, 504, 7, 951, 12, 1624, 21, 3579, 46
i1kn, 2025-07-01T19:16:47Z, 4, 1, 25, 0, 0, 0, 0, 0, 0, 3, 75
s3qh, 2025-07-01T19:35:25Z, 1771, 140, 8, 80, 5, 175, 10, 360, 20, 1016, 57
n2qc, 2025-07-10T19:07:36Z, 1129, 116, 10, 49, 4, 100, 9, 204, 18, 660, 58
x8xi, 2025-07-01T19:58:32Z, 1182, 98, 8, 53, 4, 148, 13, 251, 21, 632, 53
ecdn, 2025-07-01T19:09:20Z, 208, 37, 18, 21, 10, 25, 12, 38, 18, 87, 42
u9uk, 2025-07-10T19:16:38Z, 2377, 217, 9, 89, 4, 255, 11, 538, 23, 1278, 54
p186, 2025-07-10T19:05:21Z, 406, 40, 10, 13, 3, 35, 9, 57, 14, 261, 64
a378, 2025-07-01T19:00:33Z, 568, 183, 32, 54, 10, 58, 10, 76, 13, 197, 35
eome, 2025-07-10T19:03:36Z, 175, 12, 7, 4, 2, 10, 6, 20, 11, 129, 74
oy0s, 2025-07-07T19:05:58Z, 278, 39, 14, 22, 8, 35, 13, 48, 17, 134, 48
s0wl, 2025-07-10T19:11:43Z, 12943, 1057, 8, 438, 3, 1035, 8, 2198, 17, 8215, 63
x3aw, 2025-07-01T19:57:22Z, 159, 25, 16, 18, 11, 31, 20, 25, 16, 60, 38
iw9k, 2025-07-10T19:05:02Z, 1350, 297, 22, 95, 7, 223, 17, 288, 21, 447, 33
t8dz, 2025-07-08T19:09:56Z, 1422, 176, 12, 73, 5, 147, 10, 290, 20, 736, 52
ilyr, 2025-07-10T19:04:37Z, 41, 9, 22, 3, 7, 3, 7, 8, 20, 18, 44
z30a, 2025-07-10T19:17:48Z, 103, 13, 13, 4, 4, 13, 13, 22, 21, 51, 50
d5bl, 2025-07-10T19:00:48Z, 725, 121, 17, 41, 6, 88, 12, 126, 17, 349, 48
pgpv, 2025-07-08T19:07:18Z, 97, 19, 20, 8, 8, 11, 11, 12, 12, 47, 48
styd, 2025-07-10T19:10:53Z, 610, 205, 34, 37, 6, 71, 12, 67, 11, 230, 38
sj6j, 2025-07-01T19:40:03Z, 61, 8, 13, 1, 2, 6, 10, 11, 18, 35, 57
cxdq, 2025-07-10T19:01:11Z, 643, 126, 20, 51, 8, 80, 12, 99, 15, 287, 45
s1og, 2025-07-01T19:42:47Z, 807, 136, 17, 45, 6, 94, 12, 157, 19, 375, 46
u6jz, 2025-07-10T19:11:08Z, 909, 91, 10, 38, 4, 99, 11, 165, 18, 516, 57
psty, 2025-07-10T19:10:04Z, 1191, 58, 5, 43, 4, 106, 9, 206, 17, 778, 65
x3l0, 2025-07-01T19:59:01Z, 48, 8, 17, 5, 10, 6, 13, 5, 10, 24, 50
injz, 2025-07-01T19:18:49Z, 41, 5, 12, 1, 2, 3, 7, 9, 22, 23, 56
gldd, 2025-07-09T19:02:44Z, 450, 70, 16, 27, 6, 58, 13, 110, 24, 185, 41
v7iw, 2025-07-02T19:16:12Z, 163, 11, 7, 9, 6, 5, 3, 23, 14, 115, 71
ea63, 2025-07-09T19:01:56Z, 315, 22, 7, 12, 4, 29, 9, 50, 16, 202, 64
s2nb, 2025-07-10T19:10:49Z, 788, 69, 9, 35, 4, 79, 10, 141, 18, 464, 59
u9xd, 2025-07-10T19:11:08Z, 2335, 187, 8, 66, 3, 206, 9, 367, 16, 1509, 65
s8lk, 2025-07-10T19:07:17Z, 7492, 2112, 28, 598, 8, 1017, 14, 1151, 15, 2614, 35
