rest, updated, total, count1, pc1, count2, pc2, count3, pc3, count4, pc4, count5, pc5
ljzb, 2025-01-17T19:07:22Z, 433, 70, 16, 21, 5, 33, 8, 78, 18, 231, 53
kfni, 2025-01-05T19:05:39Z, 145, 15, 10, 9, 6, 13, 9, 27, 19, 81, 56
st1p, 2025-01-19T19:12:39Z, 2564, 370, 14, 164, 6, 316, 12, 462, 18, 1252, 49
n7us, 2025-01-12T19:10:05Z, 688, 53, 8, 28, 4, 83, 12, 138, 20, 386, 56
v0uh, 2025-01-19T19:26:00Z, 442, 96, 22, 27, 6, 66, 15, 67, 15, 186, 42
u2ky, 2025-01-18T19:18:36Z, 6001, 276, 5, 101, 2, 274, 5, 795, 13, 4555, 76
btyr, 2025-01-01T19:03:48Z, 14, 1, 7, 2, 14, 2, 14, 3, 21, 6, 43
xqmm, 2025-01-19T19:20:35Z, 67, 12, 18, 0, 0, 6, 9, 8, 12, 41, 61
k22m, 2025-01-19T19:06:33Z, 6591, 625, 9, 275, 4, 608, 9, 1118, 17, 3965, 60
uvpm, 2025-01-01T20:05:43Z, 64, 3, 5, 3, 5, 5, 8, 11, 17, 42, 66
haa1, 2025-01-19T19:03:30Z, 276, 24, 9, 7, 3, 31, 11, 55, 20, 159, 58
cv8h, 2025-01-16T19:01:06Z, 187, 27, 14, 7, 4, 19, 10, 22, 12, 112, 60
t1bc, 2025-01-19T19:14:06Z, 7669, 626, 8, 269, 4, 617, 8, 1386, 18, 4771, 62
r26z, 2025-01-19T19:08:23Z, 525, 194, 37, 38, 7, 63, 12, 65, 12, 165, 31
t7lv, 2025-01-19T19:14:46Z, 2763, 483, 17, 174, 6, 441, 16, 544, 20, 1121, 41
m92a, 2025-01-17T19:07:48Z, 566, 248, 44, 58, 10, 60, 11, 57, 10, 143, 25
nij5, 2025-01-01T19:24:02Z, 14, 2, 14, 1, 7, 2, 14, 1, 7, 8, 57
kwzq, 2025-01-19T19:04:45Z, 463, 47, 10, 28, 6, 72, 16, 70, 15, 246, 53
t547, 2025-01-01T19:47:06Z, 681, 66, 10, 28, 4, 74, 11, 121, 18, 392, 58
j1l8, 2025-01-19T19:04:19Z, 204, 50, 25, 17, 8, 21, 10, 30, 15, 86, 42
u0ni, 2025-01-18T19:23:43Z, 506, 61, 12, 29, 6, 58, 11, 89, 18, 269, 53
cst3, 2025-01-19T19:03:54Z, 1821, 193, 11, 102, 6, 224, 12, 393, 22, 909, 50
s8ev, 2025-01-12T19:15:58Z, 2971, 210, 7, 90, 3, 236, 8, 539, 18, 1896, 64
u9ow, 2025-01-16T19:25:31Z, 1168, 102, 9, 44, 4, 113, 10, 167, 14, 742, 64
s5vb, 2025-01-19T19:09:06Z, 5697, 441, 8, 254, 4, 671, 12, 1189, 21, 3142, 55
k5ww, 2025-01-06T19:04:55Z, 715, 188, 26, 63, 9, 99, 14, 114, 16, 251, 35
h2f2, 2025-01-16T19:04:41Z, 997, 99, 10, 54, 5, 149, 15, 216, 22, 479, 48
o1yu, 2025-01-19T19:05:30Z, 3461, 347, 10, 117, 3, 369, 11, 713, 21, 1915, 55
vdrs, 2025-01-17T19:23:45Z, 58, 5, 9, 1, 2, 5, 9, 8, 14, 39, 67
s2yh, 2025-01-19T19:14:42Z, 12369, 1304, 11, 540, 4, 1268, 10, 2427, 20, 6830, 55
t0qo, 2025-01-19T19:12:53Z, 16822, 1980, 12, 871, 5, 1845, 11, 3489, 21, 8637, 51
y16s, 2025-01-18T19:22:45Z, 554, 38, 7, 24, 4, 42, 8, 83, 15, 367, 66
p8xn, 2025-01-19T19:06:20Z, 580, 87, 15, 36, 6, 62, 11, 135, 23, 260, 45
wfn8, 2025-01-19T19:19:54Z, 76, 1, 1, 5, 7, 9, 12, 17, 22, 44, 58
v2vg, 2025-01-18T19:24:27Z, 1790, 176, 10, 94, 5, 161, 9, 298, 17, 1061, 59
jymf, 2025-01-08T19:06:15Z, 15, 5, 33, 0, 0, 2, 13, 3, 20, 5, 33
s1qf, 2025-01-19T19:14:02Z, 2955, 258, 9, 149, 5, 367, 12, 589, 20, 1592, 54
s9rc, 2025-01-19T19:12:39Z, 3767, 309, 8, 173, 5, 330, 9, 642, 17, 2313, 61
wwr9, 2025-01-19T19:26:16Z, 530, 72, 14, 29, 5, 76, 14, 103, 19, 250, 47
u3bd, 2025-01-19T19:17:45Z, 13291, 1245, 9, 539, 4, 1127, 8, 2344, 18, 8036, 60
g35l, 2025-01-15T19:01:44Z, 40, 11, 28, 1, 3, 9, 23, 8, 20, 11, 28
ghtn, 2025-01-05T19:03:44Z, 11, 1, 9, 0, 0, 3, 27, 1, 9, 6, 55
hpso, 2025-01-19T19:04:14Z, 895, 144, 16, 54, 6, 95, 11, 125, 14, 477, 53
pusc, 2025-01-19T19:09:36Z, 295, 29, 10, 8, 3, 35, 12, 50, 17, 173, 59
s4ki, 2025-01-19T19:10:24Z, 16319, 1161, 7, 701, 4, 1602, 10, 3324, 20, 9531, 58
s7hw, 2025-01-19T19:10:53Z, 3362, 213, 6, 119, 4, 299, 9, 714, 21, 2017, 60
s3dj, 2025-01-19T19:07:28Z, 13592, 1761, 13, 747, 6, 1424, 10, 2782, 20, 6878, 51
l8ae, 2025-01-05T19:07:46Z, 8, 2, 25, 2, 25, 0, 0, 2, 25, 2, 25
posn, 2025-01-08T19:06:37Z, 5, 0, 0, 1, 20, 0, 0, 0, 0, 4, 80
u06s, 2025-01-01T20:03:48Z, 6, 1, 17, 0, 0, 0, 0, 1, 17, 4, 67
