rest, updated, total, count1, pc1, count2, pc2, count3, pc3, count4, pc4, count5, pc5
qk62, 2026-04-01T19:47:39Z, 238, 60, 25, 16, 7, 30, 13, 35, 15, 97, 41
th8d, 2026-04-01T20:00:57Z, 2, 0, 0, 0, 0, 0, 0, 1, 50, 1, 50
iyrm, 2026-04-05T19:05:18Z, 292, 69, 24, 18, 6, 36, 12, 40, 14, 129, 44
esde, 2026-04-01T19:16:29Z, 12, 1, 8, 0, 0, 0, 0, 4, 33, 7, 58
s2om, 2026-04-08T19:08:53Z, 654, 76, 12, 41, 6, 75, 11, 140, 21, 322, 49
nrbc, 2026-04-01T19:43:19Z, 90, 12, 13, 7, 8, 14, 16, 16, 18, 41, 46
styd, 2026-04-07T19:14:00Z, 806, 298, 37, 46, 6, 93, 12, 89, 11, 280, 35
x3wx, 2026-04-10T19:16:31Z, 566, 116, 20, 48, 8, 70, 12, 97, 17, 235, 42
t2ml, 2026-04-11T19:14:28Z, 18264, 1477, 8, 754, 4, 1809, 10, 3674, 20, 10550, 58
wils, 2026-04-06T19:17:23Z, 296, 50, 17, 17, 6, 39, 13, 65, 22, 125, 42
l88b, 2026-04-11T19:07:00Z, 2738, 328, 12, 166, 6, 224, 8, 449, 16, 1571, 57
u9ow, 2026-04-11T19:19:36Z, 1337, 117, 9, 47, 4, 122, 9, 182, 14, 869, 65
jzby, 2026-04-01T19:31:31Z, 1, 0, 0, 0, 0, 0, 0, 1, 100, 0, 0
a2y0, None, 0, TypeError('cannot unpack non-iterable NoneType object')
s4ve, 2026-04-11T19:10:18Z, 8112, 1320, 16, 511, 6, 1055, 13, 1666, 21, 3560, 44
wgm6, 2026-04-06T19:15:34Z, 58, 4, 7, 1, 2, 2, 3, 3, 5, 48, 83
ps7w, 2026-04-11T19:08:45Z, 5372, 186, 3, 131, 2, 338, 6, 744, 14, 3973, 74
s1id, 2026-04-11T19:10:18Z, 4966, 641, 13, 286, 6, 615, 12, 1040, 21, 2384, 48
k5ww, 2026-04-10T19:04:33Z, 802, 211, 26, 68, 8, 106, 13, 125, 16, 292, 36
uzzh, 2026-04-01T20:18:46Z, 831, 211, 25, 64, 8, 135, 16, 137, 16, 284, 34
s5vb, 2026-04-11T19:12:22Z, 6492, 491, 8, 288, 4, 719, 11, 1312, 20, 3682, 57
lfyq, 2026-04-01T19:31:05Z, 1, 0, 0, 0, 0, 1, 100, 0, 0, 0, 0
kfni, 2026-04-10T19:05:19Z, 236, 33, 14, 11, 5, 22, 9, 46, 19, 124, 53
psty, 2026-04-11T19:09:03Z, 1400, 77, 6, 58, 4, 122, 9, 236, 17, 907, 65
mdea, 2026-04-11T19:06:28Z, 3950, 466, 12, 242, 6, 479, 12, 743, 19, 2020, 51
pny2, 2026-04-01T19:41:06Z, 67, 4, 6, 0, 0, 4, 6, 10, 15, 49, 73
ilyr, 2026-04-01T19:23:58Z, 60, 14, 23, 4, 7, 4, 7, 11, 18, 27, 45
u2ky, 2026-04-11T19:16:26Z, 6900, 332, 5, 126, 2, 311, 5, 910, 13, 5221, 76
k5du, 2026-04-11T19:09:03Z, 1231, 193, 16, 87, 7, 147, 12, 229, 19, 575, 47
hl01, 2026-04-01T19:21:34Z, 45, 5, 11, 8, 18, 9, 20, 8, 18, 15, 33
aqc5, 2026-04-01T19:02:45Z, 3, 1, 33, 0, 0, 0, 0, 0, 0, 2, 67
jjxw, 2026-04-11T19:05:54Z, 4415, 493, 11, 205, 5, 377, 9, 763, 17, 2577, 58
a378, 2026-04-01T19:00:25Z, 568, 183, 32, 54, 10, 58, 10, 76, 13, 197, 35
w8cg, 2026-04-01T20:14:57Z, 1346, 442, 33, 136, 10, 164, 12, 181, 13, 423, 31
zy4g, 2026-04-09T19:18:56Z, 327, 16, 5, 8, 2, 27, 8, 48, 15, 228, 70
t0bz, 2026-04-01T20:06:55Z, 250, 24, 10, 19, 8, 29, 12, 36, 14, 142, 57
s7zi, 2026-04-08T19:11:39Z, 2591, 363, 14, 110, 4, 257, 10, 525, 20, 1336, 52
s5lv, 2026-04-07T19:14:12Z, 106, 22, 21, 2, 2, 18, 17, 19, 18, 45, 42
f4tf, 2026-04-02T19:02:33Z, 691, 98, 14, 28, 4, 74, 11, 116, 17, 375, 54
pw9e, 2026-04-11T19:06:45Z, 1285, 78, 6, 27, 2, 106, 8, 235, 18, 839, 65
evp2, 2026-04-11T19:01:03Z, 1814, 223, 12, 98, 5, 182, 10, 359, 20, 952, 52
irmi, 2026-04-01T19:21:20Z, 63, 3, 5, 4, 6, 9, 14, 6, 10, 41, 65
x2t4, None, 0, TypeError('cannot unpack non-iterable NoneType object')
d6kv, 2026-04-11T19:02:58Z, 1917, 153, 8, 80, 4, 224, 12, 394, 21, 1066, 56
s5fk, 2026-04-01T19:56:21Z, 186, 27, 15, 14, 8, 27, 15, 25, 13, 93, 50
cpbk, 2026-04-10T19:01:16Z, 551, 224, 41, 45, 8, 65, 12, 67, 12, 150, 27
u2mp, 2026-04-11T19:19:24Z, 1810, 182, 10, 92, 5, 215, 12, 372, 21, 949, 52
s2dj, 2026-04-11T19:09:30Z, 4725, 392, 8, 215, 5, 464, 10, 877, 19, 2777, 59
w1v1, 2026-04-11T19:19:58Z, 409, 22, 5, 3, 1, 29, 7, 52, 13, 303, 74
s3qa, 2026-04-04T19:10:53Z, 6395, 470, 7, 220, 3, 555, 9, 1119, 18, 4031, 63
