rest, updated, total, count1, pc1, count2, pc2, count3, pc3, count4, pc4, count5, pc5
eph0, 2026-02-01T19:13:58Z, 167, 12, 7, 11, 7, 22, 13, 28, 17, 94, 56
k5ww, 2026-02-02T19:06:19Z, 789, 208, 26, 68, 9, 105, 13, 123, 16, 285, 36
s2zn, 2026-02-02T19:09:08Z, 21089, 1173, 6, 620, 3, 1650, 8, 4061, 19, 13585, 64
q5du, 2026-02-01T19:46:11Z, 331, 113, 34, 22, 7, 45, 14, 40, 12, 111, 34
d3om, None, 0, TypeError('cannot unpack non-iterable NoneType object')
s3se, 2026-02-02T19:09:48Z, 3002, 306, 10, 145, 5, 299, 10, 595, 20, 1657, 55
n2qt, 2026-02-02T19:05:59Z, 769, 57, 7, 38, 5, 76, 10, 112, 15, 486, 63
acn9, 2026-02-01T19:01:55Z, 581, 51, 9, 31, 5, 58, 10, 92, 16, 349, 60
d9xl, 2026-02-02T19:02:40Z, 1680, 201, 12, 69, 4, 137, 8, 259, 15, 1014, 60
qo3m, 2026-02-02T19:08:38Z, 330, 17, 5, 10, 3, 18, 5, 51, 15, 234, 71
s7hw, 2026-02-02T19:09:17Z, 4090, 263, 6, 142, 3, 349, 9, 820, 20, 2516, 62
s6ea, 2026-02-01T19:54:28Z, 4644, 859, 19, 308, 7, 610, 13, 892, 19, 1975, 43
upge, 2026-02-01T20:11:36Z, 31, 10, 32, 5, 16, 1, 3, 2, 6, 13, 42
skhi, 2026-02-01T20:01:37Z, 305, 54, 18, 28, 9, 44, 14, 42, 14, 137, 45
ds8t, 2026-02-02T19:03:42Z, 2534, 218, 9, 93, 4, 215, 8, 384, 15, 1624, 64
jjxw, 2026-02-02T19:05:03Z, 4047, 449, 11, 189, 5, 343, 8, 715, 18, 2351, 58
uvpm, 2026-02-01T20:03:27Z, 92, 5, 5, 5, 5, 7, 8, 17, 18, 58, 63
klxh, 2026-02-02T19:05:07Z, 954, 52, 5, 18, 2, 71, 7, 232, 24, 581, 61
ghtn, 2026-02-01T19:19:00Z, 14, 1, 7, 0, 0, 3, 21, 1, 7, 9, 64
erpq, 2026-02-01T19:15:55Z, 988, 155, 16, 60, 6, 108, 11, 155, 16, 510, 52
h2f2, 2026-02-02T19:03:44Z, 1267, 139, 11, 69, 5, 175, 14, 260, 21, 624, 49
wwr9, 2026-02-02T19:15:28Z, 1513, 279, 18, 85, 6, 183, 12, 256, 17, 710, 47
wols, 2026-02-01T20:11:14Z, 491, 20, 4, 15, 3, 42, 9, 64, 13, 350, 71
lh6q, 2026-02-02T19:06:41Z, 660, 45, 7, 25, 4, 58, 9, 93, 14, 439, 67
tx5y, 2026-02-01T19:53:04Z, 333, 30, 9, 17, 5, 37, 11, 72, 22, 177, 53
xqmm, 2026-02-02T19:16:05Z, 385, 80, 21, 20, 5, 44, 11, 66, 17, 175, 45
s9it, 2026-02-02T19:13:54Z, 8471, 1173, 14, 458, 5, 975, 12, 1637, 19, 4228, 50
rqek, 2026-02-01T19:46:09Z, 184, 29, 16, 13, 7, 12, 7, 28, 15, 102, 55
m92a, 2026-02-01T19:33:53Z, 579, 254, 44, 60, 10, 62, 11, 57, 10, 146, 25
jymf, 2026-02-01T19:31:25Z, 29, 8, 28, 2, 7, 4, 14, 6, 21, 9, 31
s3xz, 2026-02-02T19:08:54Z, 14513, 2667, 18, 958, 7, 1864, 13, 2597, 18, 6427, 44
hdr3, 2026-02-01T19:21:59Z, 44, 10, 23, 4, 9, 6, 14, 4, 9, 20, 45
x4mi, None, 0, TypeError('cannot unpack non-iterable NoneType object')
mj26, 2026-02-01T19:30:55Z, 113, 39, 35, 12, 11, 15, 13, 9, 8, 38, 34
wphd, 2026-02-02T19:16:05Z, 628, 41, 7, 26, 4, 48, 8, 126, 20, 387, 62
otkz, 2026-02-02T19:05:59Z, 2364, 144, 6, 86, 4, 215, 9, 462, 20, 1457, 62
s2nb, 2026-02-02T19:09:02Z, 1031, 98, 10, 45, 4, 97, 9, 189, 18, 602, 58
kfni, 2026-02-01T19:23:52Z, 229, 32, 14, 11, 5, 22, 10, 44, 19, 120, 52
pz5g, 2026-02-01T19:37:57Z, 48, 9, 19, 5, 10, 4, 8, 6, 13, 24, 50
duvw, 2026-02-02T19:01:09Z, 2536, 257, 10, 113, 4, 201, 8, 498, 20, 1467, 58
xmxx, None, 0, TypeError('cannot unpack non-iterable NoneType object')
yegr, 2026-02-01T20:22:33Z, 114, 20, 18, 2, 2, 12, 11, 15, 13, 65, 57
z30a, 2026-02-01T20:23:38Z, 147, 21, 14, 7, 5, 20, 14, 25, 17, 74, 50
u06s, 2026-02-01T20:05:47Z, 6, 1, 17, 0, 0, 0, 0, 1, 17, 4, 67
p3r0, 2026-02-02T19:07:43Z, 647, 63, 10, 25, 4, 51, 8, 92, 14, 416, 64
u8xl, 2026-02-02T19:15:40Z, 1936, 273, 14, 109, 6, 230, 12, 432, 22, 892, 46
f7c4, 2026-02-01T19:15:41Z, 3, 2, 67, 0, 0, 0, 0, 1, 33, 0, 0
s3kp, 2026-02-02T19:08:32Z, 7251, 775, 11, 326, 5, 717, 10, 1352, 19, 4081, 56
q0ji, 2026-02-02T19:07:49Z, 789, 80, 10, 35, 4, 86, 11, 149, 19, 439, 56
s7zv, 2026-02-02T19:10:09Z, 8166, 1173, 14, 538, 7, 989, 12, 1685, 21, 3781, 46
