rest, updated, total, count1, pc1, count2, pc2, count3, pc3, count4, pc4, count5, pc5
u0ni, 2025-04-07T19:18:33Z, 519, 61, 12, 30, 6, 59, 11, 90, 17, 279, 54
u9xd, 2025-04-11T19:11:15Z, 2241, 179, 8, 65, 3, 200, 9, 351, 16, 1446, 65
upge, 2025-04-01T20:16:23Z, 31, 10, 32, 5, 16, 1, 3, 2, 6, 13, 42
s00k, 2025-04-11T19:07:00Z, 276, 18, 7, 7, 3, 17, 6, 41, 15, 193, 70
u9sa, 2025-04-11T19:16:04Z, 2183, 127, 6, 48, 2, 149, 7, 361, 17, 1498, 69
cqe6, 2025-04-11T19:00:54Z, 243, 86, 35, 26, 11, 26, 11, 22, 9, 83, 34
k8nj, 2025-04-09T19:04:27Z, 52, 15, 29, 6, 12, 4, 8, 7, 13, 20, 38
otkz, 2025-04-11T19:07:00Z, 2013, 113, 6, 72, 4, 174, 9, 397, 20, 1257, 62
hfvz, 2025-04-01T19:14:36Z, 8, 2, 25, 1, 13, 1, 13, 0, 0, 4, 50
l8ae, 2025-04-09T19:04:38Z, 11, 4, 36, 2, 18, 0, 0, 2, 18, 3, 27
l3s6, 2025-04-10T19:04:06Z, 122, 29, 24, 11, 9, 15, 12, 18, 15, 49, 40
s7zv, 2025-04-11T19:09:03Z, 7546, 1036, 14, 492, 7, 933, 12, 1595, 21, 3490, 46
gldd, 2025-04-11T19:03:24Z, 346, 52, 15, 19, 5, 47, 14, 82, 24, 146, 42
wuxi, 2025-04-09T19:15:35Z, 15, 3, 20, 2, 13, 1, 7, 2, 13, 7, 47
kd7l, 2025-04-01T19:19:04Z, 361, 27, 7, 13, 4, 32, 9, 75, 21, 214, 59
m92a, 2025-04-01T19:25:19Z, 569, 249, 44, 59, 10, 60, 11, 57, 10, 144, 25
t7yr, 2025-04-11T19:10:27Z, 1565, 192, 12, 118, 8, 207, 13, 379, 24, 669, 43
kh1q, 2025-04-08T19:04:58Z, 8, 2, 25, 0, 0, 0, 0, 1, 13, 5, 63
x3wx, 2025-04-10T19:15:01Z, 448, 101, 23, 41, 9, 58, 13, 80, 18, 168, 38
s3kp, 2025-04-11T19:08:27Z, 6601, 694, 11, 299, 5, 678, 10, 1243, 19, 3687, 56
hxzu, 2025-04-11T19:03:55Z, 1245, 67, 5, 56, 5, 100, 8, 189, 15, 833, 67
g3hv, 2025-04-04T19:06:04Z, 349, 98, 28, 28, 8, 53, 15, 51, 15, 119, 34
w227, 2025-04-11T19:15:16Z, 2892, 475, 16, 217, 8, 308, 11, 513, 18, 1379, 48
ho0l, 2025-04-11T19:03:25Z, 123, 6, 5, 7, 6, 12, 10, 27, 22, 71, 58
nmgs, 2025-04-11T19:06:40Z, 425, 89, 21, 50, 12, 53, 12, 58, 14, 175, 41
s3et, 2025-04-11T19:08:06Z, 1727, 255, 15, 106, 6, 201, 12, 298, 17, 867, 50
pz5g, 2025-04-01T19:31:03Z, 48, 9, 19, 5, 10, 4, 8, 6, 13, 24, 50
injz, 2025-04-03T19:03:27Z, 37, 4, 11, 1, 3, 2, 5, 9, 24, 21, 57
x8em, 2025-04-11T19:12:52Z, 8349, 915, 11, 395, 5, 911, 11, 1626, 19, 4502, 54
kwzq, 2025-04-08T19:04:46Z, 477, 50, 10, 28, 6, 72, 15, 74, 16, 253, 53
psty, 2025-04-11T19:08:49Z, 1122, 48, 4, 41, 4, 103, 9, 197, 18, 733, 65
t6zm, 2025-04-10T19:09:57Z, 1099, 74, 7, 46, 4, 86, 8, 165, 15, 728, 66
s9de, 2025-04-03T19:10:46Z, 1063, 159, 15, 42, 4, 132, 12, 224, 21, 506, 48
cst3, 2025-04-11T19:01:56Z, 1902, 196, 10, 105, 6, 231, 12, 416, 22, 954, 50
u9ow, 2025-04-11T19:11:46Z, 1203, 103, 9, 46, 4, 114, 9, 169, 14, 771, 64
xmxx, None, 0, TypeError('cannot unpack non-iterable NoneType object')
u6fs, 2025-04-11T19:15:17Z, 662, 66, 10, 20, 3, 57, 9, 106, 16, 413, 62
mbsh, 2025-04-09T19:06:06Z, 259, 39, 15, 15, 6, 36, 14, 51, 20, 118, 46
c1i0, 2025-04-01T19:03:51Z, 15, 1, 7, 0, 0, 1, 7, 0, 0, 13, 87
lb5h, 2025-04-11T19:06:11Z, 3218, 506, 16, 193, 6, 358, 11, 466, 14, 1695, 53
hdr3, 2025-04-11T19:04:11Z, 25, 6, 24, 2, 8, 5, 20, 2, 8, 10, 40
f1w5, 2025-04-01T19:09:00Z, 70, 12, 17, 8, 11, 9, 13, 8, 11, 33, 47
cv8h, 2025-04-08T19:02:12Z, 210, 29, 14, 8, 4, 19, 9, 26, 12, 128, 61
a2ni, 2025-04-11T19:00:09Z, 103, 9, 9, 3, 3, 9, 9, 5, 5, 77, 75
y33d, 2025-04-11T19:16:21Z, 31, 5, 16, 4, 13, 3, 10, 3, 10, 16, 52
f80g, 2025-04-08T19:01:31Z, 124, 11, 9, 8, 6, 11, 9, 17, 14, 77, 62
lvn8, None, 0, TypeError('cannot unpack non-iterable NoneType object')
m3hk, 2025-04-01T19:25:19Z, 5, 0, 0, 0, 0, 2, 40, 2, 40, 1, 20
gune, 2025-04-11T19:02:57Z, 664, 94, 14, 48, 7, 81, 12, 127, 19, 314, 47
s7zi, 2025-04-11T19:10:31Z, 2352, 314, 13, 97, 4, 229, 10, 486, 21, 1226, 52
