rest, updated, total, count1, pc1, count2, pc2, count3, pc3, count4, pc4, count5, pc5
s6ea, 2026-08-19T19:10:29Z, 4956, 906, 18, 322, 7, 638, 13, 958, 19, 2132, 43
s685, 2026-08-18T19:13:55Z, 1289, 187, 15, 73, 6, 165, 13, 236, 18, 628, 49
yo5g, 2026-08-19T19:21:46Z, 5122, 304, 6, 145, 3, 370, 7, 935, 18, 3368, 66
ba49, 2026-08-13T19:00:37Z, 21, 2, 10, 3, 14, 2, 10, 1, 5, 13, 62
jx0o, 2026-08-10T15:35:29Z, 66, 14, 21, 5, 8, 5, 8, 6, 9, 36, 55
jhdc, 2026-08-10T15:51:48Z, 891, 75, 8, 31, 3, 83, 9, 124, 14, 578, 65
ho0l, 2026-08-12T19:04:55Z, 199, 12, 6, 9, 5, 15, 8, 40, 20, 123, 62
u9uk, 2026-08-18T19:19:36Z, 3115, 271, 9, 117, 4, 316, 10, 686, 22, 1725, 55
jc93, 2026-08-01T19:26:40Z, 56, 3, 5, 6, 11, 9, 16, 5, 9, 33, 59
xg4y, 2026-08-19T19:19:18Z, 825, 83, 10, 32, 4, 75, 9, 160, 19, 475, 58
s8mp, 2026-08-19T19:10:40Z, 3349, 236, 7, 108, 3, 244, 7, 438, 13, 2323, 69
s2nl, 2026-08-18T19:13:06Z, 2095, 137, 7, 81, 4, 182, 9, 407, 19, 1288, 61
b6i9, 2026-08-19T19:01:51Z, 256, 35, 14, 11, 4, 17, 7, 43, 17, 150, 59
t1bc, 2026-08-19T19:12:22Z, 10273, 889, 9, 365, 4, 803, 8, 1765, 17, 6451, 63
xgcz, 2026-08-19T19:19:19Z, 3832, 283, 7, 154, 4, 299, 8, 691, 18, 2405, 63
lyun, 2026-08-01T19:40:58Z, 96, 31, 32, 7, 7, 7, 7, 18, 19, 33, 34
hfvz, 2026-08-01T19:21:43Z, 8, 2, 25, 1, 13, 1, 13, 0, 0, 4, 50
fvjp, 2026-08-10T15:37:37Z, 131, 21, 16, 12, 9, 21, 16, 29, 22, 48, 37
k0pm, 2026-08-11T19:07:36Z, 510, 153, 30, 40, 8, 53, 10, 66, 13, 198, 39
erpq, 2026-08-01T19:14:43Z, 988, 155, 16, 60, 6, 108, 11, 155, 16, 510, 52
ptbp, 2026-08-19T19:13:15Z, 500, 52, 10, 20, 4, 31, 6, 88, 18, 309, 62
i7uc, 2026-08-19T19:05:42Z, 1893, 245, 13, 108, 6, 223, 12, 402, 21, 915, 48
s6so, 2026-08-19T19:15:23Z, 8083, 715, 9, 312, 4, 692, 9, 1367, 17, 4997, 62
s8lk, 2026-08-19T19:17:12Z, 8061, 2338, 29, 644, 8, 1070, 13, 1197, 15, 2812, 35
rtxb, 2026-08-01T19:53:54Z, 187, 41, 22, 14, 7, 24, 13, 30, 16, 78, 42
wfn8, 2026-08-10T15:44:45Z, 178, 8, 4, 11, 6, 30, 17, 25, 14, 104, 58
w1v1, 2026-08-19T19:20:18Z, 495, 28, 6, 5, 1, 32, 6, 67, 14, 363, 73
d9jk, 2026-08-01T19:10:27Z, 35, 6, 17, 3, 9, 7, 20, 6, 17, 13, 37
g35l, 2026-08-18T19:03:52Z, 183, 23, 13, 6, 3, 28, 15, 35, 19, 91, 50
w227, 2026-08-19T19:18:22Z, 4360, 798, 18, 329, 8, 466, 11, 734, 17, 2033, 47
l3s6, 2026-08-01T19:31:17Z, 151, 37, 25, 12, 8, 18, 12, 20, 13, 64, 42
gune, 2026-08-19T19:04:07Z, 2456, 365, 15, 143, 6, 292, 12, 432, 18, 1224, 50
y925, 2026-08-19T19:22:30Z, 3093, 216, 7, 128, 4, 294, 10, 528, 17, 1927, 62
k5du, 2026-08-18T19:10:27Z, 1268, 195, 15, 92, 7, 156, 12, 234, 18, 591, 47
f4tf, 2026-08-07T19:03:44Z, 712, 103, 14, 29, 4, 75, 11, 121, 17, 384, 54
t2zt, 2026-08-01T20:11:50Z, 570, 102, 18, 39, 7, 77, 14, 86, 15, 266, 47
s2dj, 2026-08-19T19:10:18Z, 5051, 421, 8, 233, 5, 496, 10, 923, 18, 2978, 59
l835, 2026-08-16T19:06:10Z, 793, 49, 6, 26, 3, 63, 8, 116, 15, 539, 68
u8xl, 2026-08-18T19:19:24Z, 1980, 286, 14, 112, 6, 236, 12, 440, 22, 906, 46
s5lv, 2026-08-01T20:12:00Z, 111, 21, 19, 2, 2, 19, 17, 21, 19, 48, 43
filb, 2026-08-01T19:21:09Z, 163, 9, 6, 4, 2, 17, 10, 33, 20, 100, 61
p3r0, 2026-08-19T19:10:44Z, 816, 69, 8, 29, 4, 64, 8, 130, 16, 524, 64
f4hh, 2026-08-01T19:20:02Z, 46, 7, 15, 2, 4, 3, 7, 7, 15, 27, 59
s3dj, 2026-08-19T19:12:51Z, 16262, 2263, 14, 904, 6, 1674, 10, 3160, 19, 8261, 51
s4ki, 2026-08-19T19:13:54Z, 20050, 1413, 7, 853, 4, 1911, 10, 4004, 20, 11869, 59
u7ou, 2026-08-01T20:20:20Z, 4029, 550, 14, 208, 5, 441, 11, 783, 19, 2047, 51
lpag, 2026-08-01T19:39:51Z, 92, 22, 24, 9, 10, 16, 17, 17, 18, 28, 30
xw7b, 2026-08-01T20:40:50Z, 48, 4, 8, 0, 0, 3, 6, 7, 15, 34, 71
vvfr, 2026-08-01T20:27:45Z, 1137, 365, 32, 82, 7, 154, 14, 187, 16, 349, 31
l21b, 2026-08-18T19:07:00Z, 392, 121, 31, 25, 6, 64, 16, 48, 12, 134, 34
