rest, updated, total, count1, pc1, count2, pc2, count3, pc3, count4, pc4, count5, pc5
s7kn, 2025-07-04T19:12:16Z, 2320, 171, 7, 89, 4, 211, 9, 474, 20, 1375, 59
i1kn, 2025-07-01T19:16:47Z, 4, 1, 25, 0, 0, 0, 0, 0, 0, 3, 75
erpq, 2025-07-01T19:11:04Z, 988, 155, 16, 60, 6, 108, 11, 155, 16, 510, 52
s6ea, 2025-07-04T19:07:45Z, 4326, 801, 19, 295, 7, 581, 13, 840, 19, 1809, 42
f80g, 2025-07-01T19:11:47Z, 124, 11, 9, 8, 6, 11, 9, 17, 14, 77, 62
u2ky, 2025-07-04T19:13:23Z, 6398, 302, 5, 112, 2, 287, 4, 846, 13, 4851, 76
k22m, 2025-07-04T19:04:45Z, 7231, 694, 10, 298, 4, 653, 9, 1220, 17, 4366, 60
haa1, 2025-07-04T19:04:30Z, 332, 29, 9, 9, 3, 41, 12, 63, 19, 190, 57
nc8g, 2025-07-04T19:04:59Z, 337, 42, 12, 21, 6, 37, 11, 47, 14, 190, 56
d3om, None, 0, TypeError('cannot unpack non-iterable NoneType object')
u9ow, 2025-07-04T19:16:22Z, 1216, 106, 9, 46, 4, 114, 9, 169, 14, 781, 64
k0fy, 2025-07-01T19:22:47Z, 294, 10, 3, 14, 5, 20, 7, 51, 17, 199, 68
styd, 2025-07-04T19:14:48Z, 602, 203, 34, 37, 6, 69, 11, 65, 11, 228, 38
cqb1, 2025-07-01T19:07:15Z, 30, 6, 20, 5, 17, 1, 3, 2, 7, 16, 53
lb5h, 2025-07-04T19:09:47Z, 3885, 629, 16, 230, 6, 426, 11, 554, 14, 2046, 53
t2ul, 2025-07-04T19:12:16Z, 5349, 859, 16, 378, 7, 788, 15, 1095, 20, 2229, 42
luzf, 2025-07-04T19:08:46Z, 8, 1, 13, 0, 0, 2, 25, 1, 13, 4, 50
twyj, 2025-07-04T19:13:51Z, 1296, 144, 11, 55, 4, 135, 10, 274, 21, 688, 53
zy4g, 2025-07-01T20:04:31Z, 116, 10, 9, 2, 2, 9, 8, 22, 19, 73, 63
injz, 2025-07-01T19:18:49Z, 41, 5, 12, 1, 2, 3, 7, 9, 22, 23, 56
x8em, 2025-07-04T19:17:55Z, 8846, 989, 11, 427, 5, 965, 11, 1713, 19, 4752, 54
o1yu, 2025-07-04T19:05:11Z, 4521, 496, 11, 151, 3, 452, 10, 907, 20, 2515, 56
xmxx, None, 0, TypeError('cannot unpack non-iterable NoneType object')
e5sg, 2025-07-04T19:02:17Z, 2859, 335, 12, 137, 5, 252, 9, 576, 20, 1559, 55
s5vb, 2025-07-04T19:09:22Z, 5989, 466, 8, 269, 4, 685, 11, 1232, 21, 3337, 56
s5fk, 2025-07-01T19:40:07Z, 143, 17, 12, 8, 6, 23, 16, 18, 13, 77, 54
k0pm, 2025-07-04T19:08:21Z, 468, 141, 30, 38, 8, 48, 10, 62, 13, 179, 38
v83g, 2025-07-04T19:15:26Z, 166, 17, 10, 5, 3, 8, 5, 25, 15, 111, 67
xgcz, 2025-07-04T19:13:18Z, 2502, 195, 8, 100, 4, 205, 8, 476, 19, 1526, 61
tey3, 2025-07-04T19:17:07Z, 1019, 59, 6, 26, 3, 78, 8, 141, 14, 715, 70
s2zn, 2025-07-04T19:05:47Z, 20483, 1139, 6, 598, 3, 1601, 8, 3970, 19, 13175, 64
t1ez, 2025-07-04T19:11:43Z, 1735, 432, 25, 107, 6, 224, 13, 280, 16, 692, 40
s1qf, 2025-07-04T19:11:30Z, 3062, 273, 9, 161, 5, 387, 13, 604, 20, 1637, 53
pm5l, 2025-07-04T19:07:42Z, 517, 87, 17, 30, 6, 63, 12, 81, 16, 256, 50
x6wl, 2025-07-01T20:03:08Z, 1101, 276, 25, 110, 10, 170, 15, 170, 15, 375, 34
izvp, 2025-07-01T19:17:20Z, 159, 62, 39, 11, 7, 18, 11, 14, 9, 54, 34
jc93, 2025-07-01T19:17:50Z, 56, 3, 5, 6, 11, 9, 16, 5, 9, 33, 59
wfn8, 2025-07-01T20:02:10Z, 119, 5, 4, 10, 8, 23, 19, 21, 18, 60, 50
jymf, 2025-07-01T19:22:49Z, 23, 6, 26, 1, 4, 4, 17, 4, 17, 8, 35
s2om, 2025-07-04T19:10:27Z, 614, 69, 11, 40, 7, 70, 11, 132, 22, 303, 49
mkb6, 2025-07-04T19:08:59Z, 1614, 240, 15, 118, 7, 227, 14, 350, 22, 679, 42
r7h7, 2025-07-01T19:39:39Z, 40, 5, 13, 4, 10, 3, 8, 4, 10, 24, 60
d6k0, 2025-07-01T19:07:39Z, 294, 38, 13, 15, 5, 33, 11, 46, 16, 162, 55
ljzb, 2025-07-01T19:21:06Z, 476, 80, 17, 23, 5, 37, 8, 83, 17, 253, 53
d9xl, 2025-07-04T19:02:11Z, 1461, 186, 13, 63, 4, 120, 8, 229, 16, 863, 59
c9m0, 2025-07-02T19:02:38Z, 2474, 873, 35, 242, 10, 318, 13, 320, 13, 721, 29
m8yt, 2025-07-04T19:06:45Z, 473, 81, 17, 37, 8, 64, 14, 84, 18, 207, 44
s4lh, 2025-07-04T19:08:58Z, 3582, 300, 8, 154, 4, 367, 10, 612, 17, 2149, 60
e2vv, 2025-07-01T19:09:28Z, 318, 11, 3, 1, 0, 5, 2, 17, 5, 284, 89
g35l, 2025-07-04T19:04:14Z, 81, 16, 20, 3, 4, 14, 17, 14, 17, 34, 42
