rest, updated, total, count1, pc1, count2, pc2, count3, pc3, count4, pc4, count5, pc5
klch, 2026-05-12T19:04:53Z, 2297, 295, 13, 140, 6, 256, 11, 395, 17, 1211, 53
f4tf, 2026-05-09T19:05:30Z, 692, 98, 14, 28, 4, 75, 11, 116, 17, 375, 54
s9rc, 2026-05-12T19:12:10Z, 4676, 431, 9, 235, 5, 422, 9, 764, 16, 2824, 60
s5fk, 2026-05-01T20:07:11Z, 187, 27, 14, 14, 7, 28, 15, 25, 13, 93, 50
r26z, 2026-05-12T19:11:09Z, 1340, 515, 38, 99, 7, 163, 12, 139, 10, 424, 32
l88b, 2026-05-12T19:08:36Z, 2777, 334, 12, 170, 6, 231, 8, 454, 16, 1588, 57
kwzq, 2026-05-12T19:08:18Z, 591, 62, 10, 36, 6, 85, 14, 95, 16, 313, 53
z614, 2026-05-12T19:21:56Z, 4820, 488, 10, 181, 4, 398, 8, 891, 18, 2862, 59
s6nh, 2026-05-05T19:08:19Z, 3549, 390, 11, 132, 4, 303, 9, 572, 16, 2152, 61
k22m, 2026-05-01T19:29:51Z, 7639, 747, 10, 314, 4, 690, 9, 1297, 17, 4591, 60
t8dz, 2026-05-12T19:13:18Z, 1721, 210, 12, 83, 5, 171, 10, 358, 21, 899, 52
e2fm, 2026-05-01T19:12:32Z, 322, 25, 8, 19, 6, 27, 8, 61, 19, 190, 59
otkz, 2026-05-12T19:08:26Z, 2485, 156, 6, 90, 4, 228, 9, 482, 19, 1529, 62
ho0l, 2026-05-12T19:05:04Z, 177, 13, 7, 9, 5, 15, 8, 33, 19, 107, 60
t1gq, 2026-05-05T19:13:13Z, 795, 118, 15, 57, 7, 84, 11, 142, 18, 394, 50
evp2, 2026-05-12T19:02:17Z, 1864, 226, 12, 100, 5, 184, 10, 370, 20, 984, 53
v7iw, 2026-05-01T20:30:33Z, 170, 12, 7, 9, 5, 8, 5, 23, 14, 118, 69
d9xl, 2026-05-12T19:02:15Z, 1756, 207, 12, 73, 4, 145, 8, 269, 15, 1062, 60
s7hw, 2026-05-12T19:17:39Z, 4214, 274, 7, 145, 3, 352, 8, 839, 20, 2604, 62
s00k, 2026-05-11T19:08:56Z, 329, 20, 6, 11, 3, 21, 6, 50, 15, 227, 69
duvw, 2026-05-12T19:02:50Z, 2715, 277, 10, 121, 4, 221, 8, 537, 20, 1559, 57
wy5x, 2026-05-01T20:17:24Z, 29, 7, 24, 4, 14, 5, 17, 2, 7, 11, 38
on1b, 2026-05-11T19:09:39Z, 229, 50, 22, 13, 6, 31, 14, 41, 18, 94, 41
pojr, 2026-05-12T19:11:37Z, 4103, 326, 8, 175, 4, 399, 10, 852, 21, 2351, 57
sqhd, 2026-05-12T19:15:04Z, 989, 155, 16, 65, 7, 124, 13, 177, 18, 468, 47
s3wh, 2026-05-01T19:56:35Z, 230, 57, 25, 12, 5, 28, 12, 50, 22, 83, 36
wols, 2026-05-05T19:17:32Z, 500, 20, 4, 16, 3, 42, 8, 64, 13, 358, 72
rtxb, 2026-05-01T19:54:15Z, 187, 41, 22, 14, 7, 24, 13, 30, 16, 78, 42
wld1, 2026-05-01T20:22:56Z, 321, 47, 15, 19, 6, 40, 12, 58, 18, 157, 49
n7us, 2026-05-02T19:07:05Z, 751, 63, 8, 29, 4, 91, 12, 146, 19, 422, 56
t2ml, 2026-05-12T19:13:59Z, 18450, 1487, 8, 759, 4, 1835, 10, 3705, 20, 10664, 58
x3l0, 2026-05-01T20:24:37Z, 52, 9, 17, 5, 10, 6, 12, 5, 10, 27, 52
ba49, 2026-05-01T19:05:43Z, 4, 0, 0, 1, 25, 0, 0, 0, 0, 3, 75
ea63, 2026-05-12T19:03:40Z, 520, 37, 7, 19, 4, 40, 8, 76, 15, 348, 67
sj6j, 2026-05-07T19:16:15Z, 92, 11, 12, 3, 3, 11, 12, 16, 17, 51, 55
n6af, 2026-05-01T19:38:28Z, 455, 27, 6, 14, 3, 45, 10, 83, 18, 286, 63
x4mi, None, 0, TypeError('cannot unpack non-iterable NoneType object')
t5xx, 2026-05-12T19:14:06Z, 2722, 455, 17, 173, 6, 354, 13, 507, 19, 1233, 45
t0bz, 2026-05-01T20:02:40Z, 250, 24, 10, 19, 8, 29, 12, 36, 14, 142, 57
s9az, 2026-05-01T20:04:16Z, 292, 35, 12, 17, 6, 26, 9, 50, 17, 164, 56
aqc5, 2026-05-01T19:02:41Z, 3, 1, 33, 0, 0, 0, 0, 0, 0, 2, 67
u2ft, 2026-05-12T19:14:47Z, 489, 61, 12, 22, 5, 56, 11, 89, 18, 261, 53
s0wa, 2026-05-12T19:11:02Z, 1597, 86, 5, 26, 2, 81, 5, 212, 13, 1192, 75
u8xl, 2026-05-10T19:18:30Z, 1961, 281, 14, 111, 6, 231, 12, 438, 22, 900, 46
oy5p, 2026-05-10T19:12:29Z, 1056, 121, 11, 51, 5, 114, 11, 194, 18, 576, 55
posn, 2026-05-01T19:47:39Z, 6, 0, 0, 1, 17, 0, 0, 0, 0, 5, 83
s5gr, 2026-05-01T19:58:00Z, 859, 68, 8, 26, 3, 76, 9, 163, 19, 526, 61
t1ez, 2026-05-12T19:13:43Z, 2084, 503, 24, 125, 6, 279, 13, 329, 16, 848, 41
u9uk, 2026-05-12T19:16:35Z, 2960, 265, 9, 115, 4, 301, 10, 663, 22, 1616, 55
k0lc, 2026-05-12T19:06:25Z, 232, 66, 28, 20, 9, 28, 12, 32, 14, 86, 37
