rest, updated, total, count1, pc1, count2, pc2, count3, pc3, count4, pc4, count5, pc5
t5h7, 2025-06-01T19:41:56Z, 111, 15, 14, 6, 5, 22, 20, 16, 14, 52, 47
wols, 2025-06-10T19:12:41Z, 469, 18, 4, 14, 3, 36, 8, 62, 13, 339, 72
s9rc, 2025-06-11T19:14:12Z, 4064, 336, 8, 182, 4, 370, 9, 690, 17, 2486, 61
ejzc, 2025-06-01T19:09:42Z, 400, 56, 14, 18, 5, 56, 14, 84, 21, 186, 47
e5sg, 2025-06-11T19:02:26Z, 2780, 332, 12, 135, 5, 247, 9, 555, 20, 1511, 54
wgm6, 2025-06-01T20:00:17Z, 37, 3, 8, 1, 3, 1, 3, 2, 5, 30, 81
kdop, 2025-06-11T19:05:16Z, 1027, 110, 11, 57, 6, 92, 9, 182, 18, 586, 57
nrbc, 2025-06-11T19:05:47Z, 86, 11, 13, 6, 7, 13, 15, 16, 19, 40, 47
f4hh, 2025-06-07T19:02:33Z, 28, 4, 14, 0, 0, 2, 7, 4, 14, 18, 64
e3ze, 2025-06-06T19:02:06Z, 280, 63, 23, 17, 6, 41, 15, 42, 15, 117, 42
x8xi, 2025-06-06T19:15:04Z, 1180, 98, 8, 52, 4, 148, 13, 250, 21, 632, 54
s2yh, 2025-06-11T19:06:45Z, 13206, 1415, 11, 575, 4, 1332, 10, 2555, 19, 7329, 56
wphd, 2025-06-11T19:14:41Z, 145, 9, 6, 6, 4, 6, 4, 29, 20, 95, 66
u8xl, 2025-06-04T19:15:47Z, 1855, 265, 14, 103, 6, 227, 12, 421, 23, 839, 45
u9sa, 2025-06-11T19:15:38Z, 2272, 130, 6, 51, 2, 155, 7, 371, 16, 1565, 69
oksi, 2025-06-11T19:05:08Z, 2301, 326, 14, 133, 6, 213, 9, 390, 17, 1239, 54
uf3u, 2025-06-11T19:14:20Z, 691, 43, 6, 27, 4, 56, 8, 96, 14, 469, 68
kd7l, 2025-06-11T19:05:39Z, 365, 28, 8, 13, 4, 32, 9, 78, 21, 214, 59
t2zt, 2025-06-01T19:42:27Z, 570, 102, 18, 39, 7, 77, 14, 86, 15, 266, 47
s1og, 2025-06-03T19:11:44Z, 806, 135, 17, 45, 6, 94, 12, 157, 19, 375, 47
ucb4, 2025-06-11T19:15:38Z, 2603, 249, 10, 110, 4, 202, 8, 477, 18, 1565, 60
tiz6, 2025-06-01T19:43:47Z, 717, 71, 10, 33, 5, 75, 10, 118, 16, 420, 59
wy5x, 2025-06-01T19:56:32Z, 29, 7, 24, 4, 14, 5, 17, 2, 7, 11, 38
u9xd, 2025-06-11T19:14:20Z, 2308, 183, 8, 66, 3, 205, 9, 362, 16, 1492, 65
s7hi, 2025-06-11T19:06:46Z, 1509, 133, 9, 67, 4, 149, 10, 313, 21, 847, 56
t5dw, 2025-06-11T19:12:22Z, 4159, 527, 13, 232, 6, 503, 12, 841, 20, 2056, 49
u2rc, 2025-06-11T19:13:32Z, 962, 117, 12, 54, 6, 98, 10, 155, 16, 538, 56
uzzh, 2025-06-11T19:14:27Z, 813, 205, 25, 64, 8, 132, 16, 132, 16, 280, 34
m92a, 2025-06-01T19:26:26Z, 569, 249, 44, 59, 10, 60, 11, 57, 10, 144, 25
reaq, 2025-06-01T19:35:17Z, 224, 41, 18, 8, 4, 38, 17, 43, 19, 94, 42
n6af, 2025-06-01T19:29:08Z, 455, 27, 6, 14, 3, 45, 10, 83, 18, 286, 63
p7au, 2025-06-01T19:26:48Z, 510, 75, 15, 21, 4, 47, 9, 85, 17, 282, 55
p945, 2025-06-01T19:30:20Z, 183, 18, 10, 8, 4, 13, 7, 37, 20, 107, 58
s6fq, 2025-06-10T19:09:03Z, 552, 54, 10, 37, 7, 63, 11, 140, 25, 258, 47
u4nd, 2025-06-02T19:10:58Z, 639, 56, 9, 32, 5, 83, 13, 135, 21, 333, 52
qjga, 2025-06-11T19:05:46Z, 1244, 79, 6, 32, 3, 114, 9, 241, 19, 778, 63
injz, 2025-06-01T19:15:47Z, 40, 5, 13, 1, 3, 3, 8, 9, 23, 22, 55
ghtn, 2025-06-01T19:16:56Z, 14, 1, 7, 0, 0, 3, 21, 1, 7, 9, 64
s3dj, 2025-06-11T19:06:46Z, 14403, 1921, 13, 795, 6, 1495, 10, 2886, 20, 7306, 51
c9m0, 2025-06-02T19:01:00Z, 2463, 870, 35, 239, 10, 317, 13, 319, 13, 718, 29
kpds, 2025-06-11T19:06:27Z, 408, 51, 13, 29, 7, 52, 13, 68, 17, 208, 51
u06s, 2025-06-01T19:49:29Z, 6, 1, 17, 0, 0, 0, 0, 1, 17, 4, 67
ptbp, 2025-06-09T19:07:01Z, 399, 36, 9, 13, 3, 25, 6, 72, 18, 253, 63
xx0k, 2025-06-11T19:13:20Z, 190, 38, 20, 22, 12, 22, 12, 22, 12, 86, 45
s3ny, 2025-06-11T19:12:42Z, 1338, 118, 9, 43, 3, 105, 8, 182, 14, 890, 67
xmxx, None, 0, TypeError('cannot unpack non-iterable NoneType object')
o75t, 2025-06-01T19:28:41Z, 74, 2, 3, 6, 8, 2, 3, 6, 8, 58, 78
esde, 2025-06-01T19:10:20Z, 12, 1, 8, 0, 0, 0, 0, 4, 33, 7, 58
rbiy, 2025-06-11T19:12:43Z, 5724, 632, 11, 274, 5, 635, 11, 1253, 22, 2930, 51
p3r0, 2025-06-11T19:07:46Z, 433, 47, 11, 20, 5, 32, 7, 59, 14, 275, 64
