rest, updated, total, count1, pc1, count2, pc2, count3, pc3, count4, pc4, count5, pc5
x4mi, None, 0, TypeError('cannot unpack non-iterable NoneType object')
s00k, 2025-07-01T19:42:18Z, 286, 18, 6, 8, 3, 17, 6, 44, 15, 199, 70
hbgy, 2025-07-01T19:14:14Z, 54, 21, 39, 4, 7, 5, 9, 5, 9, 19, 35
lmzn, 2025-07-01T19:21:48Z, 23, 0, 0, 0, 0, 2, 9, 1, 4, 20, 87
zen3, 2025-07-09T19:17:12Z, 304, 44, 14, 20, 7, 52, 17, 63, 21, 125, 41
rfjk, 2025-07-09T19:10:07Z, 144, 17, 12, 11, 8, 10, 7, 28, 19, 78, 54
s3et, 2025-07-09T19:07:35Z, 1898, 283, 15, 117, 6, 222, 12, 337, 18, 939, 49
q5du, 2025-07-04T19:13:11Z, 264, 87, 33, 18, 7, 38, 14, 33, 13, 88, 33
ps7w, 2025-07-09T19:06:11Z, 4373, 162, 4, 106, 2, 297, 7, 631, 14, 3177, 73
j1l8, 2025-07-01T19:17:32Z, 248, 58, 23, 18, 7, 25, 10, 41, 17, 106, 43
r26z, 2025-07-09T19:08:39Z, 818, 309, 38, 55, 7, 104, 13, 83, 10, 267, 33
rtxb, 2025-07-01T19:38:10Z, 187, 41, 22, 14, 7, 24, 13, 30, 16, 78, 42
filb, 2025-07-01T19:09:50Z, 163, 9, 6, 4, 2, 17, 10, 33, 20, 100, 61
s9de, 2025-07-08T19:12:10Z, 1091, 162, 15, 44, 4, 135, 12, 232, 21, 518, 47
s9az, 2025-07-06T19:11:32Z, 271, 30, 11, 15, 6, 25, 9, 47, 17, 154, 57
ho0l, 2025-07-07T19:04:48Z, 140, 9, 6, 7, 5, 12, 9, 29, 21, 83, 59
vc3r, 2025-07-07T19:10:49Z, 914, 112, 12, 55, 6, 153, 17, 235, 26, 359, 39
haa1, 2025-07-09T19:03:46Z, 335, 29, 9, 9, 3, 41, 12, 63, 19, 193, 58
wols, 2025-07-01T19:58:50Z, 474, 19, 4, 14, 3, 37, 8, 62, 13, 342, 72
fzqa, 2025-07-01T19:14:34Z, 104, 16, 15, 2, 2, 14, 13, 18, 17, 54, 52
k0lc, 2025-07-07T19:05:19Z, 182, 47, 26, 18, 10, 23, 13, 27, 15, 67, 37
u06s, 2025-07-01T19:46:32Z, 6, 1, 17, 0, 0, 0, 0, 1, 17, 4, 67
wuxi, 2025-07-07T19:16:29Z, 35, 6, 17, 2, 6, 3, 9, 3, 9, 21, 60
p3r0, 2025-07-09T19:08:15Z, 462, 51, 11, 20, 4, 35, 8, 66, 14, 290, 63
mm4y, 2025-07-09T19:08:22Z, 2477, 416, 17, 150, 6, 270, 11, 344, 14, 1297, 52
yo5g, 2025-07-09T19:14:54Z, 4421, 260, 6, 124, 3, 321, 7, 800, 18, 2916, 66
t7yr, 2025-07-07T19:12:15Z, 1632, 206, 13, 125, 8, 218, 13, 389, 24, 694, 43
p945, 2025-07-01T19:27:32Z, 183, 18, 10, 8, 4, 13, 7, 37, 20, 107, 58
t0bz, 2025-07-06T19:14:37Z, 247, 23, 9, 19, 8, 28, 11, 36, 15, 141, 57
pm5l, 2025-07-09T19:09:25Z, 527, 87, 17, 30, 6, 64, 12, 81, 15, 265, 50
ndec, 2025-07-09T19:06:56Z, 1218, 168, 14, 62, 5, 150, 12, 217, 18, 621, 51
t5xx, 2025-07-06T19:09:54Z, 2667, 443, 17, 172, 6, 352, 13, 497, 19, 1203, 45
tknf, 2025-07-03T19:12:33Z, 37, 6, 16, 2, 5, 7, 19, 5, 14, 17, 46
s4nw, 2025-07-09T19:08:39Z, 2377, 148, 6, 78, 3, 178, 7, 371, 16, 1602, 67
k5ww, 2025-07-01T19:23:14Z, 750, 198, 26, 65, 9, 101, 13, 119, 16, 267, 36
x2t4, None, 0, TypeError('cannot unpack non-iterable NoneType object')
s685, 2025-07-09T19:09:39Z, 1076, 163, 15, 59, 5, 145, 13, 200, 19, 509, 47
lh6q, 2025-07-09T19:04:07Z, 549, 40, 7, 20, 4, 50, 9, 80, 15, 359, 65
l3s6, 2025-07-01T19:21:39Z, 151, 37, 25, 12, 8, 18, 12, 20, 13, 64, 42
qjga, 2025-07-08T19:06:55Z, 1267, 81, 6, 33, 3, 116, 9, 247, 19, 790, 62
otkz, 2025-07-09T19:09:57Z, 2166, 130, 6, 77, 4, 191, 9, 416, 19, 1352, 62
s6ua, 2025-07-09T19:10:21Z, 6434, 491, 8, 227, 4, 523, 8, 1148, 18, 4045, 63
l21b, 2025-07-09T19:04:55Z, 341, 106, 31, 22, 6, 53, 16, 39, 11, 121, 35
kdop, 2025-07-09T19:07:28Z, 1054, 118, 11, 58, 6, 96, 9, 186, 18, 596, 57
lpag, 2025-07-01T19:22:36Z, 87, 20, 23, 9, 10, 15, 17, 16, 18, 27, 31
bwtk, 2025-07-09T19:02:54Z, 1437, 123, 9, 62, 4, 146, 10, 249, 17, 857, 60
n7us, 2025-07-09T19:06:51Z, 723, 61, 8, 29, 4, 86, 12, 140, 19, 407, 56
v9l6, 2025-07-06T19:16:22Z, 22, 3, 14, 0, 0, 7, 32, 3, 14, 9, 41
l835, 2025-07-07T19:06:57Z, 672, 40, 6, 21, 3, 59, 9, 93, 14, 459, 68
olci, 2025-07-09T19:07:16Z, 1314, 198, 15, 97, 7, 175, 13, 236, 18, 608, 46
