rest, updated, total, count1, pc1, count2, pc2, count3, pc3, count4, pc4, count5, pc5
atyu, 2026-01-05T19:01:04Z, 857, 133, 16, 36, 4, 92, 11, 160, 19, 436, 51
oy0s, 2026-01-01T19:46:11Z, 278, 39, 14, 22, 8, 35, 13, 48, 17, 134, 48
p3r0, 2026-01-05T19:09:26Z, 629, 61, 10, 23, 4, 48, 8, 90, 14, 407, 65
izvp, 2026-01-01T19:26:06Z, 159, 62, 39, 11, 7, 18, 11, 14, 9, 54, 34
o3ss, 2026-01-05T19:09:03Z, 708, 60, 8, 26, 4, 48, 7, 96, 14, 478, 68
u3bd, 2026-01-05T19:11:34Z, 15194, 1457, 10, 598, 4, 1286, 8, 2617, 17, 9236, 61
x3ui, 2026-01-01T20:16:51Z, 272, 65, 24, 19, 7, 25, 9, 36, 13, 127, 47
qo3m, 2026-01-01T19:47:26Z, 317, 15, 5, 10, 3, 18, 6, 50, 16, 224, 71
xx0k, 2026-01-04T19:17:09Z, 462, 101, 22, 48, 10, 48, 10, 46, 10, 219, 47
lyun, 2026-01-01T19:34:43Z, 91, 29, 32, 7, 8, 7, 8, 18, 20, 30, 33
s2yh, 2026-01-05T19:08:20Z, 14524, 1574, 11, 635, 4, 1465, 10, 2753, 19, 8097, 56
reaq, 2026-01-01T19:49:41Z, 237, 44, 19, 8, 3, 40, 17, 45, 19, 100, 42
x3wx, 2026-01-05T19:17:28Z, 544, 112, 21, 46, 8, 70, 13, 93, 17, 223, 41
cqe6, 2026-01-01T19:08:17Z, 507, 162, 32, 58, 11, 49, 10, 41, 8, 197, 39
wvzp, 2026-01-05T19:17:59Z, 1624, 76, 5, 32, 2, 109, 7, 191, 12, 1216, 75
lpag, 2026-01-01T19:30:28Z, 92, 22, 24, 9, 10, 16, 17, 17, 18, 28, 30
v83g, 2026-01-01T20:06:37Z, 187, 19, 10, 6, 3, 9, 5, 32, 17, 121, 65
ln0c, 2026-01-01T19:30:27Z, 7, 4, 57, 0, 0, 0, 0, 1, 14, 2, 29
u0mi, 2026-01-01T19:58:45Z, 902, 72, 8, 35, 4, 67, 7, 128, 14, 600, 67
x3aw, 2026-01-01T20:19:18Z, 159, 25, 16, 18, 11, 31, 20, 25, 16, 60, 38
ea63, 2026-01-04T19:01:53Z, 448, 34, 8, 17, 4, 34, 8, 68, 15, 295, 66
xqmm, 2026-01-05T19:16:40Z, 367, 75, 20, 20, 5, 42, 11, 59, 16, 171, 47
bccp, 2026-01-05T19:01:21Z, 2488, 201, 8, 118, 5, 282, 11, 527, 21, 1360, 55
qmuh, 2026-01-01T19:42:53Z, 164, 45, 27, 12, 7, 20, 12, 25, 15, 62, 38
s2an, 2026-01-01T19:48:46Z, 745, 64, 9, 29, 4, 70, 9, 132, 18, 450, 60
u06s, 2026-01-01T20:06:27Z, 6, 1, 17, 0, 0, 0, 0, 1, 17, 4, 67
u0ni, 2026-01-05T19:13:44Z, 568, 64, 11, 33, 6, 64, 11, 96, 17, 311, 55
rjbp, 2026-01-01T19:49:52Z, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 100
d6kv, 2026-01-05T19:02:10Z, 1879, 147, 8, 78, 4, 218, 12, 390, 21, 1046, 56
u9xd, 2026-01-03T19:12:42Z, 2499, 202, 8, 72, 3, 218, 9, 389, 16, 1618, 65
e3ze, 2026-01-01T19:09:24Z, 284, 65, 23, 17, 6, 41, 14, 42, 15, 119, 42
q0ji, 2026-01-05T19:07:23Z, 771, 75, 10, 32, 4, 84, 11, 147, 19, 433, 56
haa1, 2026-01-05T19:03:44Z, 413, 39, 9, 13, 3, 51, 12, 84, 20, 226, 55
an57, 2026-01-01T19:02:21Z, 106, 12, 11, 6, 6, 15, 14, 14, 13, 59, 56
tiz6, 2026-01-05T19:14:33Z, 838, 82, 10, 40, 5, 87, 10, 145, 17, 484, 58
bm7c, 2026-01-01T19:04:55Z, 5, 2, 40, 2, 40, 0, 0, 1, 20, 0, 0
s8ev, 2026-01-01T19:54:39Z, 2971, 210, 7, 90, 3, 236, 8, 539, 18, 1896, 64
evp2, 2026-01-05T19:03:27Z, 1665, 201, 12, 90, 5, 167, 10, 331, 20, 876, 53
u5sa, 2026-01-05T19:14:51Z, 4033, 898, 22, 301, 7, 505, 13, 699, 17, 1630, 40
ptbp, 2026-01-02T19:07:26Z, 446, 46, 10, 16, 4, 28, 6, 80, 18, 276, 62
u2ky, 2026-01-02T19:14:47Z, 6771, 324, 5, 122, 2, 305, 5, 900, 13, 5120, 76
v9l6, 2026-01-01T20:12:04Z, 29, 3, 10, 0, 0, 8, 28, 4, 14, 14, 48
cqb1, 2026-01-01T19:06:12Z, 43, 10, 23, 6, 14, 4, 9, 4, 9, 19, 44
r7h7, 2026-01-05T19:11:35Z, 61, 8, 13, 4, 7, 3, 5, 6, 10, 40, 66
p7au, 2026-01-02T19:08:35Z, 530, 79, 15, 22, 4, 49, 9, 88, 17, 292, 55
s5gh, 2026-01-01T19:47:41Z, 3322, 733, 22, 251, 8, 488, 15, 621, 19, 1229, 37
kwzq, 2026-01-01T19:29:50Z, 542, 54, 10, 33, 6, 74, 14, 88, 16, 293, 54
s9rc, 2026-01-05T19:15:15Z, 4439, 396, 9, 210, 5, 401, 9, 737, 17, 2695, 61
s3se, 2026-01-05T19:08:40Z, 2931, 299, 10, 143, 5, 295, 10, 583, 20, 1611, 55
ecdn, 2026-01-01T19:10:37Z, 208, 37, 18, 21, 10, 25, 12, 38, 18, 87, 42
