rest, updated, total, count1, pc1, count2, pc2, count3, pc3, count4, pc4, count5, pc5
j7qe, 2025-05-01T19:20:16Z, 64, 11, 17, 4, 6, 5, 8, 12, 19, 32, 50
n6af, 2025-05-01T19:28:42Z, 455, 27, 6, 14, 3, 45, 10, 83, 18, 286, 63
pw9e, 2025-05-18T19:05:17Z, 701, 44, 6, 13, 2, 59, 8, 124, 18, 461, 66
wols, 2025-05-01T19:59:29Z, 462, 16, 3, 14, 3, 36, 8, 62, 13, 334, 72
u2mp, 2025-05-18T19:10:35Z, 1529, 161, 11, 78, 5, 189, 12, 315, 21, 786, 51
reaq, 2025-05-01T19:38:25Z, 223, 41, 18, 8, 4, 38, 17, 43, 19, 93, 42
s2yh, 2025-05-18T19:10:50Z, 13034, 1390, 11, 565, 4, 1323, 10, 2524, 19, 7232, 55
m371, 2025-05-18T19:05:46Z, 129, 38, 29, 11, 9, 12, 9, 10, 8, 58, 45
vc3r, 2025-05-18T19:11:29Z, 892, 105, 12, 54, 6, 152, 17, 233, 26, 348, 39
g35l, 2025-05-18T19:04:53Z, 70, 14, 20, 3, 4, 12, 17, 13, 19, 28, 40
cv8h, 2025-05-14T19:01:55Z, 216, 30, 14, 8, 4, 19, 9, 29, 13, 130, 60
izvp, 2025-05-01T19:13:56Z, 159, 62, 39, 11, 7, 18, 11, 14, 9, 54, 34
gldd, 2025-05-18T19:04:19Z, 396, 62, 16, 23, 6, 51, 13, 96, 24, 164, 41
s9mg, 2025-05-18T19:10:42Z, 9913, 882, 9, 458, 5, 1016, 10, 2147, 22, 5410, 55
s7hi, 2025-05-09T19:11:44Z, 1500, 132, 9, 67, 4, 149, 10, 311, 21, 841, 56
wwr9, 2025-05-18T19:12:10Z, 843, 150, 18, 49, 6, 104, 12, 154, 18, 386, 46
k22m, 2025-05-18T19:03:49Z, 7051, 675, 10, 289, 4, 645, 9, 1194, 17, 4248, 60
oksi, 2025-05-18T19:06:27Z, 2123, 307, 14, 121, 6, 196, 9, 364, 17, 1135, 53
x3ui, 2025-05-01T19:55:00Z, 244, 56, 23, 17, 7, 23, 9, 30, 12, 118, 48
ilyr, 2025-05-01T19:13:30Z, 34, 8, 24, 3, 9, 3, 9, 5, 15, 15, 44
x3l0, 2025-05-16T19:14:54Z, 46, 7, 15, 4, 9, 6, 13, 5, 11, 24, 52
evp2, 2025-05-18T19:04:18Z, 1278, 141, 11, 68, 5, 129, 10, 266, 21, 674, 53
x8xi, 2025-05-17T19:12:15Z, 1169, 95, 8, 51, 4, 146, 12, 248, 21, 629, 54
mm4y, 2025-05-18T19:07:00Z, 2350, 387, 16, 142, 6, 253, 11, 321, 14, 1247, 53
s2nl, 2025-05-17T19:08:19Z, 1633, 87, 5, 61, 4, 138, 8, 327, 20, 1020, 62
w8cg, 2025-05-18T19:12:10Z, 1157, 354, 31, 115, 10, 145, 13, 165, 14, 378, 33
s8mp, 2025-05-18T19:10:32Z, 2697, 187, 7, 82, 3, 197, 7, 354, 13, 1877, 70
lvn8, None, 0, TypeError('cannot unpack non-iterable NoneType object')
s6ea, 2025-05-18T19:10:32Z, 4258, 790, 19, 289, 7, 571, 13, 832, 20, 1776, 42
jhdc, 2025-05-18T19:05:50Z, 717, 65, 9, 25, 3, 59, 8, 101, 14, 467, 65
bwtk, 2025-05-18T19:01:25Z, 1365, 120, 9, 61, 4, 140, 10, 233, 17, 811, 59
tknf, 2025-05-07T19:15:45Z, 30, 5, 17, 1, 3, 6, 20, 5, 17, 13, 43
t5rz, 2025-05-18T19:13:31Z, 15122, 917, 6, 446, 3, 1214, 8, 2912, 19, 9633, 64
s2xc, 2025-05-18T19:08:47Z, 2460, 176, 7, 83, 3, 217, 9, 477, 19, 1507, 61
f4hh, 2025-05-01T19:09:36Z, 23, 3, 13, 0, 0, 2, 9, 3, 13, 15, 65
d3o8, 2025-05-17T19:01:00Z, 397, 118, 30, 48, 12, 39, 10, 62, 16, 130, 33
s3ny, 2025-05-18T19:08:37Z, 1319, 118, 9, 41, 3, 105, 8, 182, 14, 873, 66
u4zo, 2025-05-17T19:14:21Z, 1468, 120, 8, 51, 3, 132, 9, 264, 18, 901, 61
qbvn, 2025-05-18T19:06:47Z, 994, 69, 7, 48, 5, 88, 9, 164, 17, 625, 63
o1yu, 2025-05-18T19:05:21Z, 4185, 442, 11, 139, 3, 430, 10, 848, 20, 2326, 56
kd7l, 2025-05-01T19:19:42Z, 362, 28, 8, 13, 4, 32, 9, 75, 21, 214, 59
hbgy, 2025-05-01T19:12:05Z, 54, 21, 39, 4, 7, 5, 9, 5, 9, 19, 35
f7ht, 2025-05-18T19:02:10Z, 4881, 706, 14, 278, 6, 615, 13, 1041, 21, 2241, 46
lb5h, 2025-05-18T19:04:57Z, 3534, 553, 16, 212, 6, 395, 11, 514, 15, 1860, 53
s3kp, 2025-05-18T19:07:43Z, 6724, 707, 11, 305, 5, 683, 10, 1266, 19, 3763, 56
p945, 2025-05-05T19:07:06Z, 183, 18, 10, 8, 4, 13, 7, 37, 20, 107, 58
aqc5, 2025-05-01T19:01:56Z, 3, 1, 33, 0, 0, 0, 0, 0, 0, 2, 67
t1gq, 2025-05-14T19:10:32Z, 686, 101, 15, 50, 7, 79, 12, 133, 19, 323, 47
cxdq, 2025-05-18T19:01:57Z, 583, 115, 20, 43, 7, 74, 13, 87, 15, 264, 45
iyrm, 2025-05-11T19:06:58Z, 228, 63, 28, 16, 7, 29, 13, 32, 14, 88, 39
