rest, updated, total, count1, pc1, count2, pc2, count3, pc3, count4, pc4, count5, pc5
i1kn, 2026-09-01T19:26:14Z, 4, 1, 25, 0, 0, 0, 0, 0, 0, 3, 75
posn, 2026-09-01T19:57:09Z, 6, 0, 0, 1, 17, 0, 0, 0, 0, 5, 83
f7c4, 2026-09-01T19:20:05Z, 3, 2, 67, 0, 0, 0, 0, 1, 33, 0, 0
duvw, 2026-09-24T19:04:51Z, 2962, 293, 10, 133, 4, 247, 8, 593, 20, 1696, 57
s9mg, 2026-09-24T19:22:19Z, 12683, 1110, 9, 567, 4, 1245, 10, 2649, 21, 7112, 56
s7hi, 2026-09-24T19:13:58Z, 1807, 160, 9, 75, 4, 164, 9, 342, 19, 1066, 59
s7zv, 2026-09-24T19:15:31Z, 8926, 1277, 14, 602, 7, 1091, 12, 1803, 20, 4153, 47
toy2, 2026-09-24T19:18:07Z, 4444, 531, 12, 187, 4, 399, 9, 766, 17, 2561, 58
izvp, 2026-09-01T19:29:04Z, 159, 62, 39, 11, 7, 18, 11, 14, 9, 54, 34
sqak, 2026-09-01T20:14:26Z, 1434, 496, 35, 143, 10, 201, 14, 186, 13, 408, 28
ljzb, 2026-09-01T19:39:21Z, 483, 82, 17, 23, 5, 38, 8, 86, 18, 254, 53
st1p, 2026-09-01T20:21:30Z, 4038, 663, 16, 278, 7, 511, 13, 737, 18, 1849, 46
hbgy, 2026-09-01T19:27:16Z, 54, 21, 39, 4, 7, 5, 9, 5, 9, 19, 35
c4vv, 2026-09-01T19:09:52Z, 6848, 643, 9, 323, 5, 708, 10, 1387, 20, 3787, 55
pojr, 2026-09-21T19:11:22Z, 4231, 335, 8, 178, 4, 408, 10, 887, 21, 2423, 57
s4lh, 2026-09-24T19:12:02Z, 4508, 380, 8, 185, 4, 431, 10, 751, 17, 2761, 61
skhi, 2026-09-01T20:09:49Z, 305, 54, 18, 28, 9, 44, 14, 42, 14, 137, 45
wy5x, 2026-09-01T20:34:23Z, 29, 7, 24, 4, 14, 5, 17, 2, 7, 11, 38
p3r0, 2026-09-24T19:09:51Z, 846, 72, 9, 31, 4, 65, 8, 132, 16, 546, 65
u5sa, 2026-09-19T19:17:58Z, 4213, 921, 22, 307, 7, 531, 13, 721, 17, 1733, 41
jjxw, 2026-09-24T19:09:05Z, 5625, 595, 11, 265, 5, 493, 9, 971, 17, 3301, 59
qtek, 2026-09-12T19:11:44Z, 252, 39, 15, 18, 7, 39, 15, 41, 16, 115, 46
wphd, 2026-09-24T19:25:37Z, 1380, 78, 6, 44, 3, 89, 6, 229, 17, 940, 68
aus6, 2026-09-24T19:00:47Z, 2245, 170, 8, 98, 4, 219, 10, 417, 19, 1341, 60
nij5, 2026-09-23T19:11:17Z, 70, 13, 19, 3, 4, 11, 16, 6, 9, 37, 53
s9ed, 2026-09-24T19:13:11Z, 31138, 3521, 11, 1426, 5, 3058, 10, 5730, 18, 17403, 56
acn9, 2026-09-01T19:01:23Z, 581, 51, 9, 31, 5, 58, 10, 92, 16, 349, 60
wols, 2026-09-01T20:33:29Z, 500, 20, 4, 16, 3, 42, 8, 64, 13, 358, 72
eome, 2026-09-01T19:17:31Z, 342, 24, 7, 9, 3, 21, 6, 51, 15, 237, 69
l835, 2026-09-24T19:10:08Z, 808, 51, 6, 27, 3, 64, 8, 116, 14, 550, 68
atyu, 2026-09-01T19:04:12Z, 922, 135, 15, 40, 4, 99, 11, 178, 19, 470, 51
ki9u, 2026-09-01T19:35:17Z, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 100
lfyq, 2026-09-01T19:39:53Z, 1, 0, 0, 0, 0, 1, 100, 0, 0, 0, 0
j7qe, 2026-09-24T19:08:24Z, 215, 22, 10, 8, 4, 17, 8, 36, 17, 132, 61
x6wl, 2026-09-14T19:24:35Z, 1109, 277, 25, 110, 10, 171, 15, 171, 15, 380, 34
wgm6, 2026-09-24T19:25:41Z, 93, 8, 9, 1, 1, 2, 2, 5, 5, 77, 83
ujq1, 2026-09-01T20:24:05Z, 281, 107, 38, 23, 8, 25, 9, 38, 14, 88, 31
u2rc, 2026-09-24T19:23:54Z, 1030, 121, 12, 57, 6, 101, 10, 168, 16, 583, 57
suyc, 2026-09-24T19:15:00Z, 1198, 204, 17, 98, 8, 155, 13, 213, 18, 528, 44
s4ki, 2026-09-24T19:21:04Z, 20303, 1432, 7, 864, 4, 1930, 10, 4045, 20, 12032, 59
ucb4, 2026-09-24T19:19:13Z, 3699, 341, 9, 150, 4, 300, 8, 653, 18, 2255, 61
s6ua, 2026-09-24T19:12:27Z, 8027, 611, 8, 266, 3, 643, 8, 1415, 18, 5092, 63
yo5g, 2026-09-24T19:26:14Z, 5194, 310, 6, 146, 3, 372, 7, 950, 18, 3416, 66
t0bz, 2026-09-01T20:07:37Z, 250, 24, 10, 19, 8, 29, 12, 36, 14, 142, 57
luzf, 2026-09-01T19:38:06Z, 17, 6, 35, 1, 6, 2, 12, 1, 6, 7, 41
lyun, 2026-09-01T19:43:09Z, 96, 31, 32, 7, 7, 7, 7, 18, 19, 33, 34
z1hj, 2026-09-24T19:24:26Z, 1850, 346, 19, 139, 8, 247, 13, 294, 16, 824, 45
m3hk, 2026-09-01T19:38:28Z, 5, 0, 0, 0, 0, 2, 40, 2, 40, 1, 20
xg4y, 2026-09-23T19:21:45Z, 849, 86, 10, 32, 4, 79, 9, 165, 19, 487, 57
s2nl, 2026-09-24T19:18:14Z, 2120, 141, 7, 83, 4, 183, 9, 409, 19, 1304, 62
