rest, updated, total, count1, pc1, count2, pc2, count3, pc3, count4, pc4, count5, pc5
s9sd, 2025-10-06T19:10:21Z, 1868, 92, 5, 70, 4, 142, 8, 428, 23, 1136, 61
u2rc, 2025-10-03T19:14:01Z, 990, 120, 12, 55, 6, 100, 10, 160, 16, 555, 56
hxzu, 2025-10-06T19:04:22Z, 1499, 83, 6, 59, 4, 113, 8, 222, 15, 1022, 68
on1b, 2025-10-06T19:12:45Z, 180, 39, 22, 11, 6, 26, 14, 27, 15, 77, 43
h2f2, 2025-10-06T19:03:51Z, 1199, 130, 11, 68, 6, 166, 14, 252, 21, 583, 49
dws9, 2025-10-01T19:09:22Z, 74, 8, 11, 3, 4, 5, 7, 17, 23, 41, 55
xgcz, 2025-10-06T19:15:47Z, 2823, 218, 8, 117, 4, 226, 8, 528, 19, 1734, 61
rfjk, 2025-10-06T19:14:14Z, 198, 23, 12, 13, 7, 14, 7, 41, 21, 107, 54
s3wh, 2025-10-01T19:49:00Z, 230, 57, 25, 12, 5, 28, 12, 50, 22, 83, 36
gune, 2025-10-06T19:04:14Z, 958, 138, 14, 63, 7, 109, 11, 172, 18, 476, 50
ucb4, 2025-10-06T19:13:14Z, 2899, 275, 9, 126, 4, 227, 8, 525, 18, 1746, 60
bvf1, 2025-10-01T19:05:09Z, 7, 1, 14, 0, 0, 1, 14, 0, 0, 5, 71
r26z, 2025-10-05T19:12:10Z, 954, 363, 38, 65, 7, 122, 13, 95, 10, 309, 32
a2ni, 2025-10-06T19:00:08Z, 249, 41, 16, 9, 4, 17, 7, 26, 10, 156, 63
atyu, 2025-10-06T19:00:23Z, 741, 114, 15, 30, 4, 74, 10, 143, 19, 380, 51
wfn8, 2025-10-06T19:17:22Z, 144, 8, 6, 11, 8, 26, 18, 21, 15, 78, 54
xw7b, 2025-10-01T20:08:43Z, 23, 3, 13, 0, 0, 2, 9, 3, 13, 15, 65
s5bo, 2025-10-06T19:09:46Z, 2857, 170, 6, 82, 3, 174, 6, 488, 17, 1943, 68
a378, 2025-10-01T19:00:39Z, 568, 183, 32, 54, 10, 58, 10, 76, 13, 197, 35
wphd, 2025-10-06T19:14:09Z, 375, 26, 7, 19, 5, 25, 7, 71, 19, 234, 62
p66p, 2025-10-06T19:07:45Z, 7745, 472, 6, 198, 3, 485, 6, 1114, 14, 5476, 71
s4ki, 2025-10-06T19:07:55Z, 18142, 1287, 7, 777, 4, 1771, 10, 3652, 20, 10655, 59
rzst, 2025-10-01T19:43:38Z, 97, 10, 10, 4, 4, 7, 7, 11, 11, 65, 67
u2qd, 2025-10-06T19:12:15Z, 4397, 331, 8, 173, 4, 306, 7, 774, 18, 2813, 64
f7ht, 2025-10-06T19:02:45Z, 5412, 783, 14, 305, 6, 669, 12, 1132, 21, 2523, 47
z614, 2025-10-06T19:14:38Z, 3778, 383, 10, 147, 4, 314, 8, 695, 18, 2239, 59
ptbp, 2025-10-01T19:33:33Z, 423, 44, 10, 14, 3, 26, 6, 76, 18, 263, 62
s5vb, 2025-10-06T19:09:50Z, 6182, 479, 8, 274, 4, 696, 11, 1263, 20, 3470, 56
k5du, 2025-10-06T19:05:04Z, 1087, 171, 16, 76, 7, 122, 11, 204, 19, 514, 47
q0ji, 2025-10-06T19:08:40Z, 692, 70, 10, 30, 4, 76, 11, 132, 19, 384, 55
j7qe, 2025-10-02T19:04:04Z, 84, 13, 15, 4, 5, 6, 7, 14, 17, 47, 56
t547, 2025-10-01T19:56:32Z, 705, 68, 10, 29, 4, 77, 11, 124, 18, 407, 58
oksi, 2025-10-06T19:10:32Z, 2954, 403, 14, 157, 5, 265, 9, 476, 16, 1653, 56
c9m0, 2025-10-06T19:02:01Z, 2541, 907, 36, 250, 10, 326, 13, 321, 13, 737, 29
m3hk, 2025-10-01T19:28:46Z, 5, 0, 0, 0, 0, 2, 40, 2, 40, 1, 20
s7kn, 2025-10-06T19:15:18Z, 2410, 176, 7, 91, 4, 217, 9, 487, 20, 1439, 60
yufs, 2025-10-06T19:14:51Z, 1783, 134, 8, 57, 3, 160, 9, 275, 15, 1157, 65
styd, 2025-10-05T19:14:05Z, 702, 249, 35, 42, 6, 82, 12, 77, 11, 252, 36
otkz, 2025-10-06T19:06:51Z, 2264, 136, 6, 81, 4, 206, 9, 438, 19, 1403, 62
f7c4, 2025-10-01T19:12:38Z, 3, 2, 67, 0, 0, 0, 0, 1, 33, 0, 0
lyun, 2025-10-01T19:25:13Z, 89, 28, 31, 7, 8, 6, 7, 18, 20, 30, 34
lh6q, 2025-10-06T19:05:57Z, 603, 41, 7, 21, 3, 56, 9, 84, 14, 401, 67
pw9e, 2025-10-06T19:07:35Z, 1030, 64, 6, 22, 2, 80, 8, 183, 18, 681, 66
s0wa, 2025-10-06T19:09:01Z, 1436, 72, 5, 25, 2, 76, 5, 180, 13, 1083, 75
l835, 2025-10-06T19:05:57Z, 705, 41, 6, 22, 3, 60, 9, 98, 14, 484, 69
zwpd, 2025-10-06T19:15:47Z, 1363, 194, 14, 68, 5, 159, 12, 287, 21, 655, 48
nmgs, 2025-10-02T19:05:00Z, 511, 119, 23, 58, 11, 63, 12, 64, 13, 207, 41
tx5y, 2025-10-01T19:54:00Z, 333, 30, 9, 17, 5, 37, 11, 72, 22, 177, 53
klch, 2025-10-06T19:08:48Z, 1901, 235, 12, 122, 6, 215, 11, 338, 18, 991, 52
x3l0, 2025-10-01T20:07:16Z, 52, 9, 17, 5, 10, 6, 12, 5, 10, 27, 52
