rest, updated, total, count1, pc1, count2, pc2, count3, pc3, count4, pc4, count5, pc5
u6fs, 2026-02-12T19:13:22Z, 805, 79, 10, 23, 3, 64, 8, 122, 15, 517, 64
s4lh, 2026-02-16T19:10:20Z, 4029, 345, 9, 168, 4, 403, 10, 693, 17, 2420, 60
s9de, 2026-02-16T19:11:51Z, 1157, 178, 15, 46, 4, 142, 12, 241, 21, 550, 48
s3qa, 2026-02-09T19:09:24Z, 6388, 469, 7, 220, 3, 552, 9, 1119, 18, 4028, 63
u2ky, 2026-02-16T19:14:52Z, 6819, 328, 5, 124, 2, 307, 5, 904, 13, 5156, 76
tknf, 2026-02-01T20:03:35Z, 54, 7, 13, 2, 4, 12, 22, 7, 13, 26, 48
j7qe, 2026-02-15T19:06:18Z, 132, 16, 12, 5, 4, 10, 8, 23, 17, 78, 59
dkot, 2026-02-16T19:01:53Z, 9105, 838, 9, 373, 4, 825, 9, 1592, 17, 5477, 60
t0va, 2026-02-16T19:17:38Z, 15040, 3627, 24, 1114, 7, 2007, 13, 2457, 16, 5835, 39
xmxx, None, 0, TypeError('cannot unpack non-iterable NoneType object')
u2ft, 2026-02-16T19:10:36Z, 478, 58, 12, 22, 5, 55, 12, 87, 18, 256, 54
rqek, 2026-02-15T19:11:25Z, 189, 29, 15, 14, 7, 13, 7, 28, 15, 105, 56
acn9, 2026-02-01T19:01:55Z, 581, 51, 9, 31, 5, 58, 10, 92, 16, 349, 60
rzst, 2026-02-13T19:07:03Z, 104, 10, 10, 4, 4, 8, 8, 11, 11, 71, 68
h0ow, 2026-02-01T19:20:59Z, 635, 66, 10, 25, 4, 45, 7, 94, 15, 405, 64
l3s6, 2026-02-01T19:28:15Z, 151, 37, 25, 12, 8, 18, 12, 20, 13, 64, 42
p186, 2026-02-16T19:06:37Z, 670, 63, 9, 19, 3, 51, 8, 96, 14, 441, 66
qjga, 2026-02-14T19:12:06Z, 1413, 94, 7, 37, 3, 135, 10, 280, 20, 867, 61
n5aj, 2026-02-07T19:05:37Z, 130, 30, 23, 12, 9, 13, 10, 17, 13, 58, 45
oksi, 2026-02-16T19:09:08Z, 3665, 518, 14, 202, 6, 345, 9, 588, 16, 2012, 55
jx0o, 2026-02-01T19:24:45Z, 68, 15, 22, 5, 7, 6, 9, 6, 9, 36, 53
s00k, 2026-02-12T19:09:37Z, 318, 19, 6, 10, 3, 20, 6, 49, 15, 220, 69
t547, 2026-02-01T20:07:52Z, 708, 69, 10, 29, 4, 77, 11, 125, 18, 408, 58
u9ow, 2026-02-16T19:10:58Z, 1304, 115, 9, 47, 4, 122, 9, 178, 14, 842, 65
s5cj, 2026-02-16T19:11:29Z, 43714, 3214, 7, 1567, 4, 3962, 9, 9065, 21, 25906, 59
t1bc, 2026-02-16T19:09:55Z, 9428, 837, 9, 332, 4, 734, 8, 1619, 17, 5906, 63
ptbp, 2026-02-16T19:08:39Z, 465, 47, 10, 17, 4, 30, 6, 83, 18, 288, 62
vdrs, 2026-02-01T20:07:02Z, 91, 9, 10, 5, 5, 11, 12, 15, 16, 51, 56
hxzu, 2026-02-16T19:04:43Z, 1704, 98, 6, 70, 4, 124, 7, 245, 14, 1167, 68
s7zi, 2026-02-14T19:11:04Z, 2579, 363, 14, 109, 4, 256, 10, 520, 20, 1331, 52
duvw, 2026-02-16T19:01:52Z, 2563, 258, 10, 113, 4, 206, 8, 504, 20, 1482, 58
s7jm, 2026-02-16T19:17:19Z, 865, 165, 19, 59, 7, 124, 14, 158, 18, 359, 42
la44, 2026-02-16T19:08:07Z, 1930, 184, 10, 94, 5, 185, 10, 273, 14, 1194, 62
x2t4, None, 0, TypeError('cannot unpack non-iterable NoneType object')
st1p, 2026-02-15T19:13:30Z, 4029, 662, 16, 278, 7, 509, 13, 735, 18, 1845, 46
s3xz, 2026-02-16T19:09:26Z, 14530, 2671, 18, 959, 7, 1865, 13, 2598, 18, 6437, 44
uzzh, 2026-02-01T20:08:38Z, 831, 211, 25, 64, 8, 135, 16, 137, 16, 284, 34
rjbp, 2026-02-01T19:53:00Z, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 100
jjxw, 2026-02-16T19:03:32Z, 4110, 455, 11, 191, 5, 344, 8, 726, 18, 2394, 58
qmuh, 2026-02-01T19:46:27Z, 164, 45, 27, 12, 7, 20, 12, 25, 15, 62, 38
f4tf, 2026-02-03T19:02:26Z, 684, 98, 14, 27, 4, 73, 11, 113, 17, 373, 55
s5vb, 2026-02-16T19:11:14Z, 6381, 487, 8, 283, 4, 712, 11, 1294, 20, 3605, 57
w8cg, 2026-02-16T19:12:17Z, 1334, 436, 33, 136, 10, 163, 12, 180, 13, 419, 31
oy0s, 2026-02-01T19:46:35Z, 278, 39, 14, 22, 8, 35, 13, 48, 17, 134, 48
s2ti, 2026-02-16T19:10:39Z, 5287, 484, 9, 243, 5, 562, 11, 1098, 21, 2900, 55
cqe6, 2026-02-01T19:06:46Z, 507, 162, 32, 58, 11, 49, 10, 41, 8, 197, 39
m8yt, 2026-02-09T19:08:08Z, 484, 82, 17, 39, 8, 65, 13, 86, 18, 212, 44
t0qo, 2026-02-16T19:12:53Z, 19248, 2253, 12, 984, 5, 2072, 11, 3897, 20, 10042, 52
xqmm, 2026-02-16T19:17:12Z, 397, 80, 20, 20, 5, 46, 12, 71, 18, 180, 45
s1id, 2026-02-16T19:09:40Z, 4931, 637, 13, 281, 6, 612, 12, 1035, 21, 2366, 48
