rest, updated, total, count1, pc1, count2, pc2, count3, pc3, count4, pc4, count5, pc5
bccp, 2025-03-14T19:01:02Z, 2199, 160, 7, 106, 5, 241, 11, 472, 21, 1220, 55
e2vv, 2025-03-14T19:01:57Z, 288, 7, 2, 1, 0, 4, 1, 10, 3, 266, 92
kpds, 2025-03-14T19:09:46Z, 261, 34, 13, 20, 8, 33, 13, 36, 14, 138, 53
jjxw, 2025-03-14T19:03:43Z, 2375, 246, 10, 111, 5, 199, 8, 419, 18, 1400, 59
k5du, 2025-03-12T19:05:07Z, 966, 149, 15, 70, 7, 112, 12, 180, 19, 455, 47
k0fy, 2025-03-01T19:21:30Z, 276, 9, 3, 13, 5, 15, 5, 51, 18, 188, 68
hxzu, 2025-03-14T19:05:38Z, 1205, 65, 5, 55, 5, 99, 8, 183, 15, 803, 67
wld1, 2025-03-01T20:16:09Z, 321, 47, 15, 19, 6, 40, 12, 58, 18, 157, 49
dkot, 2025-03-14T19:01:58Z, 6405, 556, 9, 277, 4, 623, 10, 1138, 18, 3811, 60
y925, 2025-03-11T19:24:59Z, 2462, 166, 7, 100, 4, 246, 10, 444, 18, 1506, 61
t7yr, 2025-03-14T19:12:45Z, 1544, 188, 12, 115, 7, 206, 13, 377, 24, 658, 43
n5aj, 2025-03-14T19:06:51Z, 55, 10, 18, 6, 11, 4, 7, 7, 13, 28, 51
zen3, 2025-03-11T19:21:38Z, 263, 36, 14, 16, 6, 43, 16, 58, 22, 110, 42
s2zn, 2025-03-14T19:07:51Z, 20022, 1109, 6, 586, 3, 1568, 8, 3900, 19, 12859, 64
s6ea, 2025-03-14T19:16:19Z, 4149, 765, 18, 283, 7, 561, 14, 814, 20, 1726, 42
irmi, 2025-03-14T19:05:15Z, 49, 1, 2, 3, 6, 5, 10, 5, 10, 35, 71
rjbp, 2025-03-01T19:27:37Z, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 100
iyrm, 2025-03-14T19:08:39Z, 218, 60, 28, 16, 7, 27, 12, 31, 14, 84, 39
gldd, 2025-03-14T19:03:37Z, 330, 47, 14, 18, 5, 46, 14, 81, 25, 138, 42
s7hi, 2025-03-13T19:09:21Z, 1479, 129, 9, 67, 5, 148, 10, 307, 21, 828, 56
ecdn, 2025-03-01T19:08:40Z, 208, 37, 18, 21, 10, 25, 12, 38, 18, 87, 42
s4lt, 2025-03-14T19:16:19Z, 4713, 383, 8, 227, 5, 492, 10, 961, 20, 2650, 56
x3wx, 2025-03-10T19:19:11Z, 444, 100, 23, 41, 9, 56, 13, 80, 18, 167, 38
t1gq, 2025-03-14T19:13:06Z, 675, 101, 15, 48, 7, 79, 12, 132, 20, 315, 47
rfjk, 2025-03-01T19:40:08Z, 81, 8, 10, 9, 11, 9, 11, 19, 23, 36, 44
fvjp, 2025-03-01T19:12:04Z, 113, 19, 17, 11, 10, 17, 15, 26, 23, 40, 35
hfvz, 2025-03-01T19:13:44Z, 8, 2, 25, 1, 13, 1, 13, 0, 0, 4, 50
u9ow, 2025-03-14T19:19:42Z, 1187, 103, 9, 46, 4, 113, 10, 168, 14, 757, 64
t0qo, 2025-03-14T19:14:39Z, 17106, 2007, 12, 885, 5, 1864, 11, 3534, 21, 8816, 52
yufs, 2025-03-13T19:23:26Z, 1677, 128, 8, 54, 3, 147, 9, 253, 15, 1095, 65
mdea, 2025-03-14T19:04:12Z, 3406, 399, 12, 200, 6, 414, 12, 642, 19, 1751, 51
kh1q, 2025-03-01T19:19:43Z, 7, 1, 14, 0, 0, 0, 0, 1, 14, 5, 71
o1yu, 2025-03-14T19:07:57Z, 3769, 382, 10, 123, 3, 397, 11, 771, 20, 2096, 56
s2nb, 2025-03-14T19:12:25Z, 683, 64, 9, 33, 5, 70, 10, 124, 18, 392, 57
mkb6, 2025-03-12T19:06:54Z, 1528, 225, 15, 113, 7, 220, 14, 333, 22, 637, 42
u0mi, 2025-03-12T19:16:30Z, 842, 71, 8, 34, 4, 62, 7, 124, 15, 551, 65
nmgs, 2025-03-07T19:10:56Z, 402, 82, 20, 45, 11, 51, 13, 57, 14, 167, 42
reaq, 2025-03-14T19:14:27Z, 216, 40, 19, 8, 4, 38, 18, 42, 19, 88, 41
vvfr, 2025-03-01T20:14:12Z, 1137, 365, 32, 82, 7, 154, 14, 187, 16, 349, 31
f7ht, 2025-03-14T19:02:46Z, 4652, 674, 14, 265, 6, 596, 13, 999, 21, 2118, 46
d3o8, 2025-03-05T19:01:20Z, 384, 113, 29, 47, 12, 37, 10, 61, 16, 126, 33
iw9k, 2025-03-04T19:01:35Z, 1275, 282, 22, 90, 7, 210, 16, 271, 21, 422, 33
u9uk, 2025-03-14T19:20:53Z, 2019, 185, 9, 79, 4, 225, 11, 475, 24, 1055, 52
t2zt, 2025-03-01T19:58:19Z, 570, 102, 18, 39, 7, 77, 14, 86, 15, 266, 47
s3ny, 2025-03-14T19:15:33Z, 1273, 117, 9, 39, 3, 101, 8, 177, 14, 839, 66
eph0, 2025-03-07T19:03:33Z, 152, 9, 6, 10, 7, 22, 14, 24, 16, 87, 57
lb5h, 2025-03-14T19:11:26Z, 2979, 463, 16, 176, 6, 339, 11, 435, 15, 1566, 53
b41r, 2025-03-14T19:00:36Z, 5070, 276, 5, 148, 3, 312, 6, 693, 14, 3641, 72
w8cg, 2025-03-14T19:22:40Z, 1069, 315, 29, 107, 10, 134, 13, 159, 15, 354, 33
b6i9, 2025-03-08T19:01:02Z, 132, 14, 11, 5, 4, 5, 4, 19, 14, 89, 67
