rest, updated, total, count1, pc1, count2, pc2, count3, pc3, count4, pc4, count5, pc5
ghtn, 2026-09-01T19:21:17Z, 14, 1, 7, 0, 0, 3, 21, 1, 7, 9, 64
s9ed, 2026-09-08T19:14:03Z, 30705, 3455, 11, 1410, 5, 3025, 10, 5646, 18, 17169, 56
ph2k, 2026-09-01T19:53:00Z, 281, 57, 20, 29, 10, 47, 17, 43, 15, 105, 37
lvn8, None, 0, TypeError('cannot unpack non-iterable NoneType object')
yo5g, 2026-09-08T19:22:39Z, 5174, 308, 6, 145, 3, 372, 7, 949, 18, 3400, 66
d6kv, 2026-09-08T19:01:50Z, 1990, 164, 8, 87, 4, 229, 12, 413, 21, 1097, 55
qjga, 2026-09-08T19:13:37Z, 1572, 98, 6, 41, 3, 154, 10, 311, 20, 968, 62
f80g, 2026-09-01T19:16:30Z, 124, 11, 9, 8, 6, 11, 9, 17, 14, 77, 62
olci, 2026-09-01T19:45:31Z, 1562, 246, 16, 113, 7, 199, 13, 284, 18, 720, 46
s7jm, 2026-09-01T20:04:27Z, 859, 159, 19, 58, 7, 126, 15, 157, 18, 359, 42
vc3r, 2026-09-05T19:18:42Z, 968, 122, 13, 60, 6, 162, 17, 241, 25, 383, 40
lb5h, 2026-09-08T19:07:32Z, 5845, 952, 16, 350, 6, 610, 10, 830, 14, 3103, 53
nc8g, 2026-09-08T19:08:00Z, 920, 105, 11, 53, 6, 98, 11, 153, 17, 511, 56
ar6y, 2026-09-01T19:02:23Z, 516, 52, 10, 28, 5, 56, 11, 90, 17, 290, 56
ln0c, 2026-09-01T19:38:49Z, 7, 4, 57, 0, 0, 0, 0, 1, 14, 2, 29
g35l, 2026-09-08T19:03:31Z, 188, 25, 13, 6, 3, 28, 15, 35, 19, 94, 50
u9sa, 2026-09-08T19:17:32Z, 2747, 158, 6, 68, 2, 185, 7, 447, 16, 1889, 69
klch, 2026-09-08T19:06:57Z, 2498, 317, 13, 152, 6, 278, 11, 428, 17, 1323, 53
s5fk, 2026-09-01T20:06:29Z, 186, 22, 12, 16, 9, 29, 16, 25, 13, 94, 51
erpq, 2026-09-01T19:15:45Z, 988, 155, 16, 60, 6, 108, 11, 155, 16, 510, 52
u2mp, 2026-09-08T19:20:04Z, 2015, 194, 10, 99, 5, 244, 12, 406, 20, 1072, 53
bwtk, 2026-09-08T19:02:19Z, 2333, 214, 9, 108, 5, 219, 9, 397, 17, 1395, 60
s3ny, 2026-09-08T19:17:38Z, 1539, 127, 8, 47, 3, 115, 7, 201, 13, 1049, 68
s6fq, 2026-09-08T19:11:19Z, 674, 72, 11, 44, 7, 78, 12, 167, 25, 313, 46
eome, 2026-09-01T19:17:31Z, 342, 24, 7, 9, 3, 21, 6, 51, 15, 237, 69
m3hk, 2026-09-01T19:38:28Z, 5, 0, 0, 0, 0, 2, 40, 2, 40, 1, 20
o1yu, 2026-09-08T19:08:55Z, 7168, 815, 11, 251, 4, 682, 10, 1345, 19, 4075, 57
rfjk, 2026-09-07T19:12:57Z, 369, 41, 11, 24, 7, 30, 8, 69, 19, 205, 56
fzqa, 2026-09-01T19:19:11Z, 104, 16, 15, 2, 2, 14, 13, 18, 17, 54, 52
nij5, 2026-09-08T19:08:43Z, 63, 13, 21, 2, 3, 9, 14, 6, 10, 33, 52
k5du, 2026-09-08T19:04:28Z, 1280, 196, 15, 92, 7, 160, 13, 236, 18, 596, 47
hbgy, 2026-09-01T19:27:16Z, 54, 21, 39, 4, 7, 5, 9, 5, 9, 19, 35
wols, 2026-09-01T20:33:29Z, 500, 20, 4, 16, 3, 42, 8, 64, 13, 358, 72
t2ul, 2026-09-01T20:10:26Z, 5398, 871, 16, 379, 7, 795, 15, 1102, 20, 2251, 42
e2fm, 2026-09-01T19:11:03Z, 322, 25, 8, 19, 6, 27, 8, 61, 19, 190, 59
kdop, 2026-09-01T19:35:01Z, 1267, 152, 12, 68, 5, 132, 10, 209, 17, 706, 56
skhi, 2026-09-01T20:09:49Z, 305, 54, 18, 28, 9, 44, 14, 42, 14, 137, 45
s9sd, 2026-09-01T20:03:46Z, 2006, 99, 5, 75, 4, 157, 8, 451, 22, 1224, 61
uf3u, 2026-09-08T19:21:30Z, 1513, 125, 8, 51, 3, 117, 8, 205, 14, 1015, 67
eo3p, 2026-09-01T19:15:02Z, 689, 196, 28, 60, 9, 88, 13, 99, 14, 246, 36
f4tf, 2026-09-07T19:04:17Z, 720, 103, 14, 30, 4, 77, 11, 122, 17, 388, 54
cpbk, 2026-09-01T19:06:54Z, 548, 221, 40, 45, 8, 65, 12, 68, 12, 149, 27
b6i9, 2026-09-07T19:00:58Z, 267, 37, 14, 12, 4, 18, 7, 45, 17, 155, 58
pw9e, 2026-09-08T19:11:58Z, 1592, 85, 5, 31, 2, 130, 8, 292, 18, 1054, 66
s00k, 2026-09-06T19:11:47Z, 359, 25, 7, 12, 3, 23, 6, 53, 15, 246, 69
z614, 2026-09-08T19:24:28Z, 5395, 525, 10, 200, 4, 458, 8, 1007, 19, 3205, 59
la44, 2026-09-07T19:10:01Z, 2188, 194, 9, 100, 5, 205, 9, 324, 15, 1365, 62
l8ae, 2026-09-01T19:38:20Z, 11, 4, 36, 2, 18, 0, 0, 2, 18, 3, 27
w632, 2026-09-07T19:22:50Z, 993, 90, 9, 56, 6, 93, 9, 188, 19, 566, 57
s3qa, 2026-09-04T19:15:12Z, 6443, 472, 7, 219, 3, 560, 9, 1127, 17, 4065, 63
