rest, updated, total, count1, pc1, count2, pc2, count3, pc3, count4, pc4, count5, pc5
t7tu, 2026-07-01T20:02:04Z, 1907, 186, 10, 93, 5, 200, 10, 383, 20, 1045, 55
t2zt, 2026-07-01T20:04:52Z, 570, 102, 18, 39, 7, 77, 14, 86, 15, 266, 47
u2ky, 2026-07-01T20:16:44Z, 7018, 328, 5, 128, 2, 320, 5, 927, 13, 5315, 76
k0fy, 2026-07-01T19:28:35Z, 306, 12, 4, 14, 5, 22, 7, 52, 17, 206, 67
rzst, 2026-07-01T19:54:07Z, 116, 11, 9, 4, 3, 9, 8, 12, 10, 80, 69
t1gq, 2026-07-01T20:09:53Z, 813, 120, 15, 58, 7, 85, 10, 145, 18, 405, 50
s9sd, 2026-07-01T19:55:06Z, 2006, 99, 5, 75, 4, 157, 8, 451, 22, 1224, 61
ln0c, 2026-07-01T19:37:11Z, 7, 4, 57, 0, 0, 0, 0, 1, 14, 2, 29
l88b, 2026-07-01T19:32:27Z, 2906, 329, 11, 184, 6, 243, 8, 484, 17, 1666, 57
p186, 2026-07-01T19:42:33Z, 791, 64, 8, 25, 3, 62, 8, 109, 14, 531, 67
qjga, 2026-07-01T19:47:05Z, 1519, 97, 6, 39, 3, 145, 10, 299, 20, 939, 62
jx0o, 2026-07-01T19:27:10Z, 68, 15, 22, 5, 7, 6, 9, 6, 9, 36, 53
hbgy, 2026-07-01T19:20:33Z, 54, 21, 39, 4, 7, 5, 9, 5, 9, 19, 35
lf2o, 2026-07-01T19:36:54Z, 195, 42, 22, 14, 7, 22, 11, 42, 22, 75, 38
f80g, 2026-07-01T19:15:06Z, 124, 11, 9, 8, 6, 11, 9, 17, 14, 77, 62
h0ow, 2026-07-01T19:19:48Z, 635, 66, 10, 25, 4, 45, 7, 94, 15, 405, 64
ptbp, 2026-07-01T19:52:29Z, 490, 53, 11, 20, 4, 30, 6, 87, 18, 300, 61
d9jk, 2026-07-01T19:10:55Z, 35, 6, 17, 3, 9, 7, 20, 6, 17, 13, 37
x6wl, 2026-07-01T20:25:42Z, 1101, 276, 25, 110, 10, 170, 15, 170, 15, 375, 34
oy0s, 2026-07-01T19:39:43Z, 278, 39, 14, 22, 8, 35, 13, 48, 17, 134, 48
e2fm, 2026-07-01T19:15:33Z, 322, 25, 8, 19, 6, 27, 8, 61, 19, 190, 59
i1kn, 2026-07-01T19:26:02Z, 4, 1, 25, 0, 0, 0, 0, 0, 0, 3, 75
hl01, 2026-07-01T19:20:58Z, 45, 5, 11, 8, 18, 9, 20, 8, 18, 15, 33
s0wl, 2026-07-01T19:53:44Z, 13987, 1157, 8, 467, 3, 1106, 8, 2328, 17, 8929, 64
vvfr, 2026-07-01T20:23:17Z, 1137, 365, 32, 82, 7, 154, 14, 187, 16, 349, 31
k0pm, 2026-07-01T19:27:08Z, 503, 149, 30, 40, 8, 53, 11, 66, 13, 195, 39
pz6t, 2026-07-01T19:52:50Z, 5227, 460, 9, 211, 4, 455, 9, 852, 16, 3249, 62
n2qc, 2026-07-01T19:37:27Z, 1615, 178, 11, 75, 5, 144, 9, 277, 17, 941, 58
ig7k, 2026-07-01T19:23:49Z, 13, 2, 15, 2, 15, 4, 31, 2, 15, 3, 23
s6nc, 2026-07-01T20:04:05Z, 1248, 180, 14, 32, 3, 90, 7, 234, 19, 712, 57
s5lv, 2026-07-01T19:52:53Z, 109, 21, 19, 2, 2, 18, 17, 20, 18, 48, 44
oy5p, 2026-07-01T19:44:18Z, 1079, 116, 11, 54, 5, 115, 11, 202, 19, 592, 55
v4kd, 2026-07-01T20:22:41Z, 1246, 115, 9, 51, 4, 110, 9, 227, 18, 743, 60
u3bd, 2026-07-01T20:16:11Z, 15863, 1500, 9, 619, 4, 1334, 8, 2711, 17, 9699, 61
nij5, 2026-07-01T19:39:37Z, 47, 9, 19, 2, 4, 7, 15, 4, 9, 25, 53
i7uc, 2026-07-01T19:25:21Z, 1862, 242, 13, 108, 6, 220, 12, 396, 21, 896, 48
jzby, 2026-07-01T19:31:07Z, 1, 0, 0, 0, 0, 0, 0, 1, 100, 0, 0
t2ml, 2026-07-01T20:10:23Z, 18701, 1485, 8, 768, 4, 1852, 10, 3760, 20, 10836, 58
s3qa, 2026-07-01T19:56:27Z, 6419, 469, 7, 219, 3, 557, 9, 1120, 17, 4054, 63
s5gh, 2026-07-01T20:03:15Z, 3314, 726, 22, 251, 8, 487, 15, 621, 19, 1229, 37
otkz, 2026-07-01T19:41:48Z, 2580, 171, 7, 91, 4, 240, 9, 490, 19, 1588, 62
o75t, 2026-07-01T19:46:13Z, 90, 8, 9, 7, 8, 4, 4, 9, 10, 62, 69
sqak, 2026-07-01T19:55:55Z, 1432, 496, 35, 143, 10, 201, 14, 186, 13, 406, 28
cpbk, 2026-07-01T19:08:37Z, 548, 221, 40, 45, 8, 65, 12, 68, 12, 149, 27
gs3j, 2026-07-01T19:21:41Z, 1212, 112, 9, 36, 3, 110, 9, 211, 17, 743, 61
s4lt, 2026-07-01T20:01:55Z, 5431, 438, 8, 257, 5, 564, 10, 1081, 20, 3091, 57
wld1, 2026-07-01T20:24:41Z, 321, 47, 15, 19, 6, 40, 12, 58, 18, 157, 49
d3om, None, 0, TypeError('cannot unpack non-iterable NoneType object')
s3wh, 2026-07-01T19:52:15Z, 230, 57, 25, 12, 5, 28, 12, 50, 22, 83, 36
s3xz, 2026-07-01T19:52:42Z, 14678, 2676, 18, 966, 7, 1888, 13, 2624, 18, 6524, 44
