rest, updated, total, count1, pc1, count2, pc2, count3, pc3, count4, pc4, count5, pc5
kdop, 2025-07-23T19:05:57Z, 1073, 121, 11, 60, 6, 100, 9, 186, 17, 606, 56
hfvz, 2025-07-01T19:14:14Z, 8, 2, 25, 1, 13, 1, 13, 0, 0, 4, 50
ps7w, 2025-07-23T19:07:34Z, 4425, 163, 4, 106, 2, 299, 7, 641, 14, 3216, 73
yegr, 2025-07-18T19:18:16Z, 109, 20, 18, 2, 2, 12, 11, 14, 13, 61, 56
jymf, 2025-07-15T19:04:48Z, 24, 6, 25, 1, 4, 4, 17, 4, 17, 9, 38
hubq, 2025-07-09T19:02:46Z, 114, 29, 25, 12, 11, 19, 17, 12, 11, 42, 37
suyc, 2025-07-22T19:10:43Z, 893, 149, 17, 74, 8, 112, 13, 163, 18, 395, 44
lh6q, 2025-07-23T19:07:57Z, 555, 40, 7, 20, 4, 50, 9, 80, 14, 365, 66
v4kd, 2025-07-23T19:13:40Z, 962, 88, 9, 42, 4, 90, 9, 189, 20, 553, 57
z1hj, 2025-07-23T19:16:03Z, 1434, 297, 21, 122, 9, 193, 13, 240, 17, 582, 41
cst3, 2025-07-23T19:01:56Z, 2029, 212, 10, 112, 6, 237, 12, 435, 21, 1033, 51
wvzp, 2025-07-23T19:17:01Z, 1438, 70, 5, 32, 2, 100, 7, 168, 12, 1068, 74
s8dn, 2025-07-23T19:14:06Z, 1943, 354, 18, 155, 8, 232, 12, 383, 20, 819, 42
s4lt, 2025-07-23T19:11:56Z, 4945, 397, 8, 235, 5, 518, 10, 1006, 20, 2789, 56
tknf, 2025-07-16T19:11:56Z, 38, 6, 16, 2, 5, 7, 18, 6, 16, 17, 45
s6ea, 2025-07-23T19:07:12Z, 4364, 802, 18, 296, 7, 585, 13, 849, 19, 1832, 42
s9sd, 2025-07-23T19:12:15Z, 1451, 72, 5, 46, 3, 115, 8, 360, 25, 858, 59
filb, 2025-07-01T19:09:50Z, 163, 9, 6, 4, 2, 17, 10, 33, 20, 100, 61
iyrm, 2025-07-19T19:06:07Z, 238, 64, 27, 17, 7, 30, 13, 33, 14, 94, 40
s2pr, 2025-07-22T19:08:42Z, 183, 16, 9, 17, 9, 19, 10, 29, 16, 102, 56
nc8g, 2025-07-23T19:06:41Z, 350, 43, 12, 22, 6, 39, 11, 49, 14, 197, 56
cxdq, 2025-07-23T19:02:48Z, 661, 126, 19, 53, 8, 82, 12, 102, 15, 298, 45
zly8, 2025-07-23T19:18:17Z, 69, 13, 19, 5, 7, 8, 12, 8, 12, 35, 51
s0pl, 2025-07-01T19:38:28Z, 218, 23, 11, 13, 6, 27, 12, 51, 23, 104, 48
ig7k, 2025-07-01T19:16:37Z, 13, 2, 15, 2, 15, 4, 31, 2, 15, 3, 23
f4hh, 2025-07-20T19:03:27Z, 32, 5, 16, 1, 3, 2, 6, 4, 13, 20, 63
gs3j, 2025-07-23T19:03:06Z, 612, 43, 7, 11, 2, 50, 8, 105, 17, 403, 66
s4ip, 2025-07-21T19:09:40Z, 721, 32, 4, 28, 4, 57, 8, 142, 20, 462, 64
qo3m, 2025-07-01T19:31:59Z, 315, 15, 5, 10, 3, 18, 6, 50, 16, 222, 70
jzby, 2025-07-01T19:19:43Z, 1, 0, 0, 0, 0, 0, 0, 1, 100, 0, 0
f1w5, 2025-07-01T19:08:36Z, 70, 12, 17, 8, 11, 9, 13, 8, 11, 33, 47
c9m0, 2025-07-23T19:00:50Z, 2488, 880, 35, 245, 10, 318, 13, 320, 13, 725, 29
mbsh, 2025-07-19T19:07:22Z, 301, 46, 15, 17, 6, 40, 13, 58, 19, 140, 47
tiz6, 2025-07-21T19:15:43Z, 744, 73, 10, 33, 4, 75, 10, 122, 16, 441, 59
s2rx, 2025-07-01T19:35:21Z, 3130, 358, 11, 172, 6, 396, 13, 665, 21, 1539, 49
w8cg, 2025-07-23T19:16:16Z, 1213, 377, 31, 124, 10, 151, 12, 169, 14, 392, 32
e2fm, 2025-07-01T19:07:12Z, 322, 25, 8, 19, 6, 27, 8, 61, 19, 190, 59
ki9u, 2025-07-01T19:23:58Z, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 100
s7yw, 2025-07-23T19:12:06Z, 97, 7, 7, 6, 6, 9, 9, 15, 15, 60, 62
t2ul, 2025-07-20T19:12:33Z, 5353, 860, 16, 378, 7, 788, 15, 1096, 20, 2231, 42
erpq, 2025-07-01T19:11:04Z, 988, 155, 16, 60, 6, 108, 11, 155, 16, 510, 52
s7hi, 2025-07-22T19:10:40Z, 1532, 136, 9, 67, 4, 151, 10, 318, 21, 860, 56
f4tf, 2025-07-19T19:04:19Z, 637, 93, 15, 26, 4, 68, 11, 102, 16, 348, 55
foia, 2025-07-19T19:03:37Z, 1673, 95, 6, 74, 4, 168, 10, 330, 20, 1006, 60
r26z, 2025-07-16T19:08:27Z, 821, 309, 38, 55, 7, 105, 13, 84, 10, 268, 33
d9jk, 2025-07-01T19:05:33Z, 35, 6, 17, 3, 9, 7, 20, 6, 17, 13, 37
x4mi, None, 0, TypeError('cannot unpack non-iterable NoneType object')
iw9k, 2025-07-23T19:03:59Z, 1362, 300, 22, 95, 7, 224, 16, 290, 21, 453, 33
irmi, 2025-07-01T19:19:48Z, 63, 3, 5, 4, 6, 9, 14, 6, 10, 41, 65
s7zv, 2025-07-23T19:13:01Z, 7763, 1092, 14, 504, 6, 954, 12, 1628, 21, 3585, 46
