rest, updated, total, count1, pc1, count2, pc2, count3, pc3, count4, pc4, count5, pc5
posn, 2025-02-01T19:32:20Z, 6, 0, 0, 1, 17, 0, 0, 0, 0, 5, 83
skhi, 2025-02-11T19:14:04Z, 247, 45, 18, 24, 10, 34, 14, 35, 14, 109, 44
v0uh, 2025-02-08T19:15:38Z, 447, 100, 22, 28, 6, 66, 15, 67, 15, 186, 42
zen3, 2025-02-11T19:24:02Z, 251, 31, 12, 16, 6, 43, 17, 55, 22, 106, 42
t0va, 2025-02-11T19:14:40Z, 13454, 3199, 24, 1008, 7, 1833, 14, 2239, 17, 5175, 38
klch, 2025-02-11T19:04:44Z, 1123, 139, 12, 73, 7, 125, 11, 210, 19, 576, 51
nrbc, 2025-02-01T19:22:56Z, 82, 11, 13, 6, 7, 12, 15, 14, 17, 39, 48
izvp, 2025-02-01T19:16:43Z, 159, 62, 39, 11, 7, 18, 11, 14, 9, 54, 34
ph2k, 2025-02-11T19:11:15Z, 231, 46, 20, 24, 10, 40, 17, 38, 16, 83, 36
wvzp, 2025-02-11T19:24:22Z, 1189, 54, 5, 27, 2, 88, 7, 136, 11, 884, 74
s4nw, 2025-02-11T19:10:06Z, 2208, 136, 6, 77, 3, 161, 7, 356, 16, 1478, 67
x3wx, 2025-02-09T19:25:16Z, 440, 99, 23, 41, 9, 56, 13, 78, 18, 166, 38
kwzq, 2025-02-11T19:04:02Z, 469, 49, 10, 28, 6, 72, 15, 72, 15, 248, 53
t2zt, 2025-02-01T19:49:06Z, 570, 102, 18, 39, 7, 77, 14, 86, 15, 266, 47
iqiv, 2025-02-01T19:17:42Z, 13, 4, 31, 1, 8, 1, 8, 0, 0, 7, 54
suyc, 2025-02-11T19:16:04Z, 795, 138, 17, 65, 8, 104, 13, 146, 18, 342, 43
zy4g, 2025-02-10T19:24:45Z, 72, 5, 7, 2, 3, 7, 10, 14, 19, 44, 61
s4ve, 2025-02-11T19:10:23Z, 7177, 1085, 15, 448, 6, 938, 13, 1515, 21, 3191, 44
foia, 2025-02-11T19:03:32Z, 1491, 87, 6, 65, 4, 147, 10, 305, 20, 887, 59
wwr9, 2025-02-11T19:26:43Z, 568, 84, 15, 33, 6, 80, 14, 106, 19, 265, 47
s2yh, 2025-02-11T19:09:29Z, 12466, 1320, 11, 542, 4, 1276, 10, 2444, 20, 6884, 55
s2xc, 2025-02-11T19:19:32Z, 2307, 162, 7, 76, 3, 203, 9, 446, 19, 1420, 62
s3dj, 2025-02-11T19:11:54Z, 13703, 1780, 13, 752, 5, 1434, 10, 2796, 20, 6941, 51
v7iw, 2025-02-07T19:22:44Z, 111, 9, 8, 7, 6, 3, 3, 19, 17, 73, 66
d6k0, 2025-02-10T19:01:35Z, 285, 37, 13, 15, 5, 31, 11, 45, 16, 157, 55
h5lo, 2025-02-01T19:17:55Z, 6, 0, 0, 3, 50, 1, 17, 1, 17, 1, 17
qjga, 2025-02-11T19:19:31Z, 1113, 64, 6, 31, 3, 105, 9, 214, 19, 699, 63
w632, 2025-02-09T19:24:09Z, 585, 49, 8, 32, 5, 64, 11, 114, 19, 326, 56
t6zm, 2025-02-11T19:17:08Z, 1079, 74, 7, 45, 4, 85, 8, 163, 15, 712, 66
p186, 2025-02-11T19:10:42Z, 245, 24, 10, 12, 5, 20, 8, 32, 13, 157, 64
tknf, 2025-02-02T19:18:53Z, 19, 4, 21, 0, 0, 4, 21, 1, 5, 10, 53
u2mp, 2025-02-11T19:25:35Z, 1412, 150, 11, 72, 5, 177, 13, 289, 20, 724, 51
hl01, 2025-02-01T19:14:44Z, 39, 3, 8, 7, 18, 7, 18, 7, 18, 15, 38
h0ow, 2025-02-11T19:01:48Z, 194, 23, 12, 6, 3, 17, 9, 29, 15, 119, 61
pw9e, 2025-02-11T19:13:33Z, 522, 35, 7, 9, 2, 40, 8, 93, 18, 345, 66
t8xa, 2025-02-01T19:54:30Z, 475, 60, 13, 37, 8, 55, 12, 67, 14, 256, 54
t7lv, 2025-02-11T19:18:26Z, 2802, 490, 17, 176, 6, 444, 16, 553, 20, 1139, 41
c4vv, 2025-02-11T19:01:01Z, 6484, 599, 9, 298, 5, 665, 10, 1310, 20, 3612, 56
u2ky, 2025-02-11T19:24:06Z, 6051, 280, 5, 103, 2, 277, 5, 799, 13, 4592, 76
cv8h, 2025-02-11T19:01:57Z, 192, 27, 14, 7, 4, 19, 10, 24, 13, 115, 60
u9sa, 2025-02-11T19:19:53Z, 2113, 120, 6, 48, 2, 144, 7, 360, 17, 1441, 68
on1b, 2025-02-01T19:24:06Z, 113, 20, 18, 7, 6, 20, 18, 14, 12, 52, 46
k8nj, 2025-02-01T19:19:37Z, 44, 13, 30, 6, 14, 3, 7, 5, 11, 17, 39
b41r, 2025-02-11T19:00:42Z, 4964, 273, 6, 146, 3, 306, 6, 675, 14, 3564, 72
jjxw, 2025-02-11T19:04:45Z, 2284, 241, 11, 109, 5, 192, 8, 405, 18, 1337, 59
styd, 2025-02-11T19:11:34Z, 383, 109, 28, 15, 4, 48, 13, 54, 14, 157, 41
s00k, 2025-02-07T19:12:47Z, 253, 15, 6, 6, 2, 15, 6, 39, 15, 178, 70
mkxc, 2025-02-01T19:24:04Z, 59, 15, 25, 2, 3, 8, 14, 6, 10, 28, 47
s9az, 2025-02-11T19:14:04Z, 227, 27, 12, 11, 5, 21, 9, 44, 19, 124, 55
dbll, 2025-02-11T19:02:25Z, 861, 84, 10, 52, 6, 84, 10, 198, 23, 443, 51
