rest, updated, total, count1, pc1, count2, pc2, count3, pc3, count4, pc4, count5, pc5
z614, 2026-05-09T19:19:13Z, 4807, 487, 10, 181, 4, 397, 8, 889, 18, 2853, 59
s2zn, 2026-05-09T19:11:32Z, 21482, 1196, 6, 630, 3, 1675, 8, 4124, 19, 13857, 65
s7zv, 2026-05-09T19:14:28Z, 8358, 1202, 14, 556, 7, 1022, 12, 1714, 21, 3864, 46
l88b, 2026-05-09T19:07:44Z, 2770, 333, 12, 166, 6, 231, 8, 453, 16, 1587, 57
w632, 2026-05-09T19:17:12Z, 926, 84, 9, 52, 6, 88, 10, 173, 19, 529, 57
sj6j, 2026-05-07T19:16:15Z, 92, 11, 12, 3, 3, 11, 12, 16, 17, 51, 55
x3l0, 2026-05-01T20:24:37Z, 52, 9, 17, 5, 10, 6, 12, 5, 10, 27, 52
t2ul, 2026-05-01T20:09:04Z, 5403, 875, 16, 379, 7, 795, 15, 1102, 20, 2252, 42
posn, 2026-05-01T19:47:39Z, 6, 0, 0, 1, 17, 0, 0, 0, 0, 5, 83
otkz, 2026-05-09T19:07:07Z, 2476, 154, 6, 90, 4, 227, 9, 480, 19, 1525, 62
k22m, 2026-05-01T19:29:51Z, 7639, 747, 10, 314, 4, 690, 9, 1297, 17, 4591, 60
qbvn, 2026-05-08T19:11:10Z, 1073, 76, 7, 53, 5, 96, 9, 175, 16, 673, 63
st1p, 2026-05-01T20:16:19Z, 4067, 676, 17, 283, 7, 516, 13, 738, 18, 1854, 46
ba49, 2026-05-01T19:05:43Z, 4, 0, 0, 1, 25, 0, 0, 0, 0, 3, 75
pojr, 2026-05-09T19:18:12Z, 4098, 325, 8, 175, 4, 399, 10, 851, 21, 2348, 57
s7yw, 2026-05-09T19:19:47Z, 210, 12, 6, 9, 4, 21, 10, 36, 17, 132, 63
ea63, 2026-05-06T19:04:14Z, 518, 37, 7, 19, 4, 39, 8, 76, 15, 347, 67
d9xl, 2026-05-09T19:02:10Z, 1752, 207, 12, 73, 4, 144, 8, 269, 15, 1059, 60
s5fk, 2026-05-01T20:07:11Z, 187, 27, 14, 14, 7, 28, 15, 25, 13, 93, 50
u2qd, 2026-05-09T19:17:30Z, 4998, 398, 8, 190, 4, 360, 7, 886, 18, 3164, 63
tknf, 2026-05-01T20:01:43Z, 54, 7, 13, 2, 4, 12, 22, 7, 13, 26, 48
x3aw, 2026-05-01T20:24:37Z, 159, 25, 16, 18, 11, 31, 20, 25, 16, 60, 38
eome, 2026-05-01T19:14:12Z, 353, 28, 8, 9, 3, 24, 7, 51, 14, 241, 68
y5ch, 2026-05-01T20:29:01Z, 3639, 379, 10, 193, 5, 373, 10, 690, 19, 2004, 55
m4f7, 2026-05-01T19:33:08Z, 102, 10, 10, 5, 5, 7, 7, 18, 18, 62, 61
bm7c, 2026-05-01T19:05:22Z, 5, 2, 40, 2, 40, 0, 0, 1, 20, 0, 0
lh6q, 2026-05-08T19:07:11Z, 703, 46, 7, 28, 4, 60, 9, 95, 14, 474, 67
s3qh, 2026-05-08T19:15:39Z, 1844, 151, 8, 83, 5, 185, 10, 368, 20, 1057, 57
u3bd, 2026-05-09T19:19:10Z, 15687, 1500, 10, 620, 4, 1322, 8, 2685, 17, 9560, 61
u6jz, 2026-05-08T19:14:40Z, 1018, 103, 10, 42, 4, 110, 11, 177, 17, 586, 58
tx5y, 2026-05-01T20:02:32Z, 333, 30, 9, 17, 5, 37, 11, 72, 22, 177, 53
u2ft, 2026-05-06T19:19:12Z, 486, 61, 13, 22, 5, 56, 12, 87, 18, 260, 54
e2vv, 2026-05-02T19:03:44Z, 381, 17, 4, 3, 1, 12, 3, 32, 8, 317, 83
k0fy, 2026-05-01T19:29:36Z, 306, 12, 4, 14, 5, 22, 7, 52, 17, 206, 67
s4lt, 2026-05-09T19:13:21Z, 5318, 430, 8, 254, 5, 554, 10, 1062, 20, 3018, 57
u9uk, 2026-05-09T19:14:39Z, 2949, 265, 9, 115, 4, 297, 10, 660, 22, 1612, 55
f4tf, 2026-05-09T19:05:30Z, 692, 98, 14, 28, 4, 75, 11, 116, 17, 375, 54
w1v1, 2026-05-06T19:19:56Z, 422, 22, 5, 3, 1, 29, 7, 54, 13, 314, 74
pgpv, 2026-05-01T19:53:13Z, 112, 22, 20, 8, 7, 14, 13, 12, 11, 56, 50
s2pr, 2026-05-04T19:11:57Z, 270, 21, 8, 19, 7, 32, 12, 42, 16, 156, 58
p7au, 2026-05-05T19:12:39Z, 538, 79, 15, 22, 4, 51, 9, 88, 16, 298, 55
s2an, 2026-05-01T19:51:03Z, 748, 64, 9, 29, 4, 71, 9, 132, 18, 452, 60
t2ml, 2026-05-09T19:20:01Z, 18427, 1486, 8, 759, 4, 1833, 10, 3705, 20, 10644, 58
x4mi, None, 0, TypeError('cannot unpack non-iterable NoneType object')
yegr, 2026-05-01T20:28:33Z, 115, 21, 18, 2, 2, 12, 10, 15, 13, 65, 57
d4t8, 2026-05-07T19:04:18Z, 78, 10, 13, 3, 4, 7, 9, 7, 9, 51, 65
s00k, 2026-05-06T19:16:35Z, 328, 20, 6, 11, 3, 21, 6, 50, 15, 226, 69
irmi, 2026-05-01T19:25:21Z, 63, 3, 5, 4, 6, 9, 14, 6, 10, 41, 65
t5xx, 2026-05-01T20:05:21Z, 2720, 454, 17, 172, 6, 354, 13, 507, 19, 1233, 45
s9ed, 2026-05-09T19:19:55Z, 28064, 3262, 12, 1293, 5, 2767, 10, 5129, 18, 15613, 56
