rest, updated, total, count1, pc1, count2, pc2, count3, pc3, count4, pc4, count5, pc5
a2y0, None, 0, TypeError('cannot unpack non-iterable NoneType object')
w632, 2025-05-04T19:14:33Z, 666, 56, 8, 35, 5, 70, 11, 128, 19, 377, 57
rqek, 2025-05-01T19:27:11Z, 82, 16, 20, 7, 9, 5, 6, 13, 16, 41, 50
sqhd, 2025-05-04T19:14:34Z, 630, 92, 15, 44, 7, 78, 12, 127, 20, 289, 46
t1bc, 2025-05-04T19:10:08Z, 8136, 688, 8, 283, 3, 643, 8, 1452, 18, 5070, 62
s6so, 2025-05-04T19:10:23Z, 7192, 623, 9, 277, 4, 621, 9, 1232, 17, 4439, 62
pz6t, 2025-05-04T19:07:50Z, 4061, 388, 10, 176, 4, 370, 9, 702, 17, 2425, 60
zen3, 2025-05-04T19:14:21Z, 284, 39, 14, 18, 6, 48, 17, 59, 21, 120, 42
y2dl, 2025-05-01T19:55:00Z, 4, 0, 0, 0, 0, 0, 0, 2, 50, 2, 50
s5bo, 2025-05-04T19:08:51Z, 2661, 154, 6, 75, 3, 159, 6, 461, 17, 1812, 68
gune, 2025-05-04T19:02:11Z, 715, 110, 15, 54, 8, 87, 12, 134, 19, 330, 46
z614, 2025-05-04T19:16:11Z, 3243, 329, 10, 127, 4, 268, 8, 620, 19, 1899, 59
m8yt, 2025-05-02T19:07:59Z, 469, 80, 17, 37, 8, 64, 14, 83, 18, 205, 44
zy4g, 2025-05-02T19:16:51Z, 96, 8, 8, 2, 2, 9, 9, 17, 18, 60, 63
upge, 2025-05-01T19:57:08Z, 31, 10, 32, 5, 16, 1, 3, 2, 6, 13, 42
lyun, 2025-05-01T19:26:53Z, 65, 19, 29, 4, 6, 4, 6, 15, 23, 23, 35
lf2o, 2025-05-04T19:06:05Z, 187, 41, 22, 14, 7, 22, 12, 40, 21, 70, 37
s8lk, 2025-05-03T19:12:19Z, 7418, 2083, 28, 591, 8, 1005, 14, 1144, 15, 2595, 35
s7hi, 2025-05-04T19:09:49Z, 1497, 132, 9, 67, 4, 149, 10, 310, 21, 839, 56
m371, 2025-05-01T19:18:31Z, 114, 36, 32, 10, 9, 12, 11, 7, 6, 49, 43
y16s, 2025-05-04T19:16:05Z, 714, 49, 7, 27, 4, 50, 7, 107, 15, 481, 67
pm5l, 2025-05-04T19:06:37Z, 453, 71, 16, 25, 6, 58, 13, 76, 17, 223, 49
v2vg, 2025-05-04T19:15:19Z, 2023, 197, 10, 98, 5, 174, 9, 338, 17, 1216, 60
s1og, 2025-05-02T19:08:15Z, 795, 133, 17, 44, 6, 92, 12, 156, 20, 370, 47
wgm6, 2025-05-04T19:16:16Z, 37, 3, 8, 1, 3, 1, 3, 2, 5, 30, 81
s6nh, 2025-05-04T19:09:49Z, 3351, 373, 11, 127, 4, 287, 9, 542, 16, 2022, 60
esde, 2025-05-01T19:10:32Z, 12, 1, 8, 0, 0, 0, 0, 4, 33, 7, 58
p7au, 2025-05-01T19:21:59Z, 507, 74, 15, 21, 4, 46, 9, 84, 17, 282, 56
s5cj, 2025-05-04T19:09:56Z, 39776, 2878, 7, 1411, 4, 3597, 9, 8275, 21, 23615, 59
cv8h, 2025-05-04T19:01:05Z, 213, 29, 14, 8, 4, 19, 9, 28, 13, 129, 61
aus6, 2025-05-04T19:01:05Z, 1326, 105, 8, 56, 4, 133, 10, 254, 19, 778, 59
v4kd, 2025-05-04T19:14:21Z, 886, 81, 9, 36, 4, 82, 9, 176, 20, 511, 58
k8nj, 2025-05-04T19:05:43Z, 55, 16, 29, 7, 13, 5, 9, 7, 13, 20, 36
u2qd, 2025-05-04T19:11:44Z, 3980, 300, 8, 154, 4, 280, 7, 709, 18, 2537, 64
s7kn, 2025-05-04T19:09:41Z, 2264, 169, 7, 88, 4, 211, 9, 462, 20, 1334, 59
wld1, 2025-05-01T19:47:09Z, 321, 47, 15, 19, 6, 40, 12, 58, 18, 157, 49
o3ss, 2025-05-04T19:07:10Z, 534, 54, 10, 20, 4, 35, 7, 76, 14, 349, 65
skhi, 2025-05-01T19:43:19Z, 278, 50, 18, 25, 9, 38, 14, 41, 15, 124, 45
ar6y, 2025-05-04T19:00:16Z, 400, 30, 8, 22, 6, 48, 12, 66, 17, 234, 59
k9of, 2025-05-04T19:05:57Z, 2238, 499, 22, 159, 7, 277, 12, 338, 15, 965, 43
fvjp, 2025-05-01T19:10:48Z, 115, 19, 17, 11, 10, 17, 15, 27, 23, 41, 36
m92a, 2025-05-01T19:22:02Z, 569, 249, 44, 59, 10, 60, 11, 57, 10, 144, 25
u2mp, 2025-05-03T19:13:09Z, 1511, 158, 10, 77, 5, 187, 12, 311, 21, 778, 51
ln0c, 2025-05-01T19:18:05Z, 6, 3, 50, 0, 0, 0, 0, 1, 17, 2, 33
hxzu, 2025-05-04T19:03:25Z, 1274, 69, 5, 56, 4, 100, 8, 192, 15, 857, 67
v7iw, 2025-05-04T19:13:12Z, 154, 10, 6, 9, 6, 4, 3, 21, 14, 110, 71
wwr9, 2025-05-04T19:15:53Z, 787, 142, 18, 47, 6, 102, 13, 139, 18, 357, 45
t5h7, 2025-05-04T19:11:23Z, 102, 11, 11, 6, 6, 21, 21, 16, 16, 48, 47
pojr, 2025-05-01T19:27:43Z, 3826, 306, 8, 164, 4, 376, 10, 810, 21, 2170, 57
d3om, None, 0, TypeError('cannot unpack non-iterable NoneType object')
