rest, updated, total, count1, pc1, count2, pc2, count3, pc3, count4, pc4, count5, pc5
pgpv, 2025-06-07T19:09:19Z, 96, 19, 20, 8, 8, 11, 11, 12, 13, 46, 48
m371, 2025-06-15T19:08:14Z, 158, 43, 27, 13, 8, 18, 11, 17, 11, 67, 42
n2qt, 2025-06-16T19:07:07Z, 483, 41, 8, 28, 6, 41, 8, 68, 14, 305, 63
oy0s, 2025-06-16T19:07:37Z, 271, 37, 14, 22, 8, 32, 12, 48, 18, 132, 49
a2ni, 2025-06-16T19:00:07Z, 175, 21, 12, 5, 3, 14, 8, 13, 7, 122, 70
r7h7, 2025-06-06T19:06:35Z, 38, 5, 13, 3, 8, 3, 8, 3, 8, 24, 63
s6nc, 2025-06-15T19:11:05Z, 1120, 172, 15, 30, 3, 81, 7, 210, 19, 627, 56
styd, 2025-06-16T19:12:39Z, 579, 194, 34, 33, 6, 66, 11, 64, 11, 222, 38
kfni, 2025-06-13T19:08:38Z, 180, 24, 13, 10, 6, 17, 9, 36, 20, 93, 52
s8lk, 2025-06-15T19:11:44Z, 7465, 2102, 28, 595, 8, 1013, 14, 1149, 15, 2606, 35
s4nw, 2025-06-16T19:10:51Z, 2352, 146, 6, 78, 3, 174, 7, 369, 16, 1585, 67
gune, 2025-06-16T19:03:01Z, 761, 121, 16, 55, 7, 92, 12, 143, 19, 350, 46
s5bo, 2025-06-16T19:11:04Z, 2709, 155, 6, 77, 3, 164, 6, 467, 17, 1846, 68
t1ez, 2025-06-16T19:12:39Z, 1716, 427, 25, 107, 6, 221, 13, 277, 16, 684, 40
y33d, 2025-06-13T19:16:25Z, 45, 5, 11, 6, 13, 4, 9, 5, 11, 25, 56
m8yt, 2025-06-14T19:04:14Z, 471, 80, 17, 37, 8, 64, 14, 84, 18, 206, 44
u2ft, 2025-06-16T19:09:13Z, 433, 53, 12, 21, 5, 46, 11, 80, 18, 233, 54
vvfr, 2025-06-01T19:53:11Z, 1137, 365, 32, 82, 7, 154, 14, 187, 16, 349, 31
s4ip, 2025-06-16T19:10:43Z, 705, 28, 4, 28, 4, 57, 8, 139, 20, 453, 64
tk6d, 2025-06-01T19:41:50Z, 31, 8, 26, 2, 6, 3, 10, 4, 13, 14, 45
s5vb, 2025-06-16T19:08:08Z, 5963, 463, 8, 266, 4, 685, 11, 1228, 21, 3321, 56
u6jz, 2025-06-16T19:14:11Z, 888, 90, 10, 37, 4, 96, 11, 161, 18, 504, 57
nrbc, 2025-06-16T19:06:21Z, 87, 11, 13, 6, 7, 13, 15, 16, 18, 41, 47
s5cj, 2025-06-16T19:08:09Z, 40424, 2934, 7, 1435, 4, 3655, 9, 8404, 21, 23996, 59
l3s6, 2025-06-10T19:07:01Z, 150, 37, 25, 12, 8, 18, 12, 20, 13, 63, 42
jhdc, 2025-06-16T19:03:54Z, 734, 67, 9, 26, 4, 59, 8, 102, 14, 480, 65
nij5, 2025-06-01T19:22:25Z, 18, 3, 17, 2, 11, 2, 11, 1, 6, 10, 56
on1b, 2025-06-15T19:08:25Z, 142, 27, 19, 9, 6, 22, 15, 19, 13, 65, 46
z30a, 2025-06-15T19:12:35Z, 98, 12, 12, 4, 4, 13, 13, 21, 21, 48, 49
s2xc, 2025-06-16T19:10:04Z, 2504, 179, 7, 84, 3, 218, 9, 481, 19, 1542, 62
p3r0, 2025-06-16T19:07:48Z, 441, 48, 11, 20, 5, 33, 7, 61, 14, 279, 63
d9xl, 2025-06-16T19:02:32Z, 1430, 182, 13, 61, 4, 117, 8, 225, 16, 845, 59
uvpm, 2025-06-01T19:50:36Z, 78, 4, 5, 5, 6, 5, 6, 16, 21, 48, 62
s9ed, 2025-06-16T19:10:10Z, 22141, 2478, 11, 1054, 5, 2198, 10, 4160, 19, 12251, 55
s7kn, 2025-06-16T19:09:24Z, 2299, 170, 7, 89, 4, 211, 9, 470, 20, 1359, 59
s5gh, 2025-06-16T19:11:31Z, 3218, 694, 22, 240, 7, 484, 15, 609, 19, 1191, 37
c9m0, 2025-06-02T19:01:00Z, 2463, 870, 35, 239, 10, 317, 13, 319, 13, 718, 29
i1kn, 2025-06-01T19:20:01Z, 4, 1, 25, 0, 0, 0, 0, 0, 0, 3, 75
q0ji, 2025-06-16T19:09:49Z, 576, 57, 10, 28, 5, 64, 11, 110, 19, 317, 55
s6ua, 2025-06-16T19:08:46Z, 6331, 478, 8, 222, 4, 513, 8, 1135, 18, 3983, 63
u9uk, 2025-06-16T19:13:10Z, 2316, 209, 9, 87, 4, 252, 11, 522, 23, 1246, 54
e2fm, 2025-06-01T19:06:39Z, 322, 25, 8, 19, 6, 27, 8, 61, 19, 190, 59
l21b, 2025-06-03T19:05:12Z, 335, 102, 30, 22, 7, 53, 16, 37, 11, 121, 36
rzst, 2025-06-14T19:12:23Z, 86, 9, 10, 4, 5, 7, 8, 9, 10, 57, 66
nsan, 2025-06-16T19:05:44Z, 1172, 86, 7, 39, 3, 76, 6, 187, 16, 784, 67
eo3p, 2025-06-16T19:03:14Z, 618, 172, 28, 51, 8, 75, 12, 91, 15, 229, 37
t8dz, 2025-06-16T19:11:56Z, 1413, 176, 12, 73, 5, 146, 10, 288, 20, 730, 52
s3wh, 2025-06-02T19:11:09Z, 222, 54, 24, 12, 5, 26, 12, 50, 23, 80, 36
mj26, 2025-06-04T19:05:40Z, 83, 27, 33, 9, 11, 12, 14, 8, 10, 27, 33
sqhd, 2025-06-16T19:08:38Z, 672, 104, 15, 46, 7, 83, 12, 130, 19, 309, 46
