rest, updated, total, count1, pc1, count2, pc2, count3, pc3, count4, pc4, count5, pc5
b41r, 2025-05-19T19:02:29Z, 5404, 291, 5, 150, 3, 329, 6, 736, 14, 3898, 72
ln0c, 2025-05-01T19:18:05Z, 6, 3, 50, 0, 0, 0, 0, 1, 17, 2, 33
w1v1, 2025-05-15T19:16:26Z, 298, 18, 6, 3, 1, 17, 6, 36, 12, 224, 75
w632, 2025-05-19T19:16:07Z, 689, 60, 9, 36, 5, 71, 10, 134, 19, 388, 56
cqe6, 2025-05-19T19:02:53Z, 362, 118, 33, 41, 11, 36, 10, 31, 9, 136, 38
t547, 2025-05-15T19:11:51Z, 694, 66, 10, 29, 4, 76, 11, 121, 17, 402, 58
u4nd, 2025-05-16T19:14:08Z, 632, 56, 9, 32, 5, 83, 13, 134, 21, 327, 52
upge, 2025-05-01T19:57:08Z, 31, 10, 32, 5, 16, 1, 3, 2, 6, 13, 42
t1bc, 2025-05-19T19:12:07Z, 8192, 693, 8, 287, 4, 645, 8, 1462, 18, 5105, 62
v4kd, 2025-05-19T19:13:40Z, 901, 83, 9, 37, 4, 83, 9, 179, 20, 519, 58
hfvz, 2025-05-01T19:13:00Z, 8, 2, 25, 1, 13, 1, 13, 0, 0, 4, 50
t5dw, 2025-05-19T19:14:51Z, 4096, 517, 13, 228, 6, 495, 12, 836, 20, 2020, 49
yo5g, 2025-05-19T19:16:30Z, 4350, 254, 6, 123, 3, 317, 7, 793, 18, 2863, 66
f1w5, 2025-05-01T19:12:16Z, 70, 12, 17, 8, 11, 9, 13, 8, 11, 33, 47
an57, 2025-05-19T19:00:31Z, 88, 7, 8, 5, 6, 14, 16, 13, 15, 49, 56
hxzu, 2025-05-19T19:03:02Z, 1293, 71, 5, 56, 4, 100, 8, 194, 15, 872, 67
u6jz, 2025-05-19T19:13:11Z, 871, 86, 10, 36, 4, 93, 11, 157, 18, 499, 57
j1l8, 2025-05-06T19:07:48Z, 248, 58, 23, 18, 7, 25, 10, 41, 17, 106, 43
f80g, 2025-05-01T19:12:50Z, 124, 11, 9, 8, 6, 11, 9, 17, 14, 77, 62
s7zv, 2025-05-18T19:10:27Z, 7632, 1058, 14, 496, 7, 940, 12, 1612, 21, 3526, 46
s5vb, 2025-05-19T19:08:51Z, 5906, 460, 8, 263, 4, 682, 12, 1220, 21, 3281, 56
ndec, 2025-05-17T19:06:35Z, 1195, 167, 14, 61, 5, 148, 12, 215, 18, 604, 51
t7yr, 2025-05-19T19:11:24Z, 1597, 198, 12, 121, 8, 210, 13, 384, 24, 684, 43
v9l6, 2025-05-03T19:16:09Z, 19, 3, 16, 0, 0, 5, 26, 2, 11, 9, 47
uzzh, 2025-05-17T19:11:07Z, 802, 202, 25, 62, 8, 131, 16, 131, 16, 276, 34
klch, 2025-05-19T19:04:49Z, 1518, 192, 13, 100, 7, 171, 11, 275, 18, 780, 51
s9sd, 2025-05-19T19:10:44Z, 1133, 59, 5, 36, 3, 97, 9, 290, 26, 651, 57
s9kh, 2025-05-01T19:34:50Z, 506, 40, 8, 19, 4, 55, 11, 79, 16, 313, 62
klxh, 2025-05-19T19:05:52Z, 599, 37, 6, 9, 2, 48, 8, 159, 27, 346, 58
l21b, 2025-05-02T19:05:03Z, 330, 99, 30, 21, 6, 53, 16, 37, 11, 120, 36
z614, 2025-05-19T19:15:44Z, 3295, 334, 10, 129, 4, 271, 8, 625, 19, 1936, 59
irmi, 2025-05-15T19:03:13Z, 57, 2, 4, 4, 7, 7, 12, 5, 9, 39, 68
k5te, 2025-05-16T19:06:41Z, 718, 260, 36, 56, 8, 82, 11, 71, 10, 249, 35
w227, 2025-05-19T19:17:06Z, 2988, 495, 17, 223, 7, 318, 11, 525, 18, 1427, 48
p0pg, 2025-05-07T19:08:32Z, 116, 13, 11, 8, 7, 7, 6, 22, 19, 66, 57
t2zt, 2025-05-01T19:37:45Z, 570, 102, 18, 39, 7, 77, 14, 86, 15, 266, 47
i6qb, 2025-05-01T19:14:40Z, 23, 8, 35, 1, 4, 2, 9, 0, 0, 12, 52
bccp, 2025-05-19T19:00:35Z, 2260, 168, 7, 107, 5, 244, 11, 488, 22, 1253, 55
gn0j, 2025-05-15T19:03:18Z, 66, 9, 14, 2, 3, 6, 9, 6, 9, 43, 65
s2rx, 2025-05-01T19:40:56Z, 3130, 358, 11, 172, 6, 396, 13, 665, 21, 1539, 49
mj26, 2025-05-17T19:04:44Z, 79, 26, 33, 9, 11, 11, 14, 8, 10, 25, 32
mkxc, 2025-05-01T19:22:09Z, 60, 15, 25, 2, 3, 8, 13, 6, 10, 29, 48
d6kv, 2025-05-19T19:03:35Z, 1765, 132, 7, 66, 4, 210, 12, 381, 22, 976, 55
a2ni, 2025-05-19T19:00:09Z, 151, 16, 11, 5, 3, 13, 9, 9, 6, 108, 72
kwzq, 2025-05-15T19:06:10Z, 485, 50, 10, 29, 6, 72, 15, 75, 15, 259, 53
c4vv, 2025-05-19T19:02:44Z, 6755, 632, 9, 317, 5, 697, 10, 1365, 20, 3744, 55
ecdn, 2025-05-01T19:09:36Z, 208, 37, 18, 21, 10, 25, 12, 38, 18, 87, 42
s3dj, 2025-05-19T19:08:35Z, 14303, 1909, 13, 789, 6, 1487, 10, 2864, 20, 7254, 51
zhbi, 2025-05-19T19:15:19Z, 138, 55, 40, 13, 9, 19, 14, 13, 9, 38, 28
s3se, 2025-05-19T19:11:02Z, 2667, 268, 10, 134, 5, 281, 11, 537, 20, 1447, 54
