rest, updated, total, count1, pc1, count2, pc2, count3, pc3, count4, pc4, count5, pc5
t2ul, 2026-09-01T20:10:26Z, 5398, 871, 16, 379, 7, 795, 15, 1102, 20, 2251, 42
t8dz, 2026-09-24T19:17:50Z, 1914, 220, 11, 85, 4, 184, 10, 426, 22, 999, 52
klch, 2026-09-24T19:06:21Z, 2528, 319, 13, 155, 6, 282, 11, 436, 17, 1336, 53
s7kn, 2026-09-24T19:18:59Z, 2841, 207, 7, 108, 4, 248, 9, 563, 20, 1715, 60
bccp, 2026-09-23T19:00:39Z, 2693, 224, 8, 126, 5, 306, 11, 568, 21, 1469, 55
ps7w, 2026-09-24T19:14:39Z, 6104, 207, 3, 145, 2, 375, 6, 844, 14, 4533, 74
u9ow, 2026-09-19T19:20:36Z, 1413, 121, 9, 51, 4, 130, 9, 191, 14, 920, 65
iyrm, 2026-09-01T19:27:00Z, 295, 69, 23, 18, 6, 36, 12, 41, 14, 131, 44
rzst, 2026-09-01T20:02:21Z, 118, 11, 9, 4, 3, 10, 8, 13, 11, 80, 68
lf2o, 2026-09-01T19:35:38Z, 195, 42, 22, 14, 7, 22, 11, 42, 22, 75, 38
wuxi, 2026-09-24T19:25:51Z, 64, 7, 11, 4, 6, 8, 13, 10, 16, 35, 55
lmzn, 2026-09-01T19:39:32Z, 57, 1, 2, 4, 7, 7, 12, 7, 12, 38, 67
gldd, 2026-09-20T19:09:01Z, 525, 80, 15, 34, 6, 65, 12, 130, 25, 216, 41
l8ae, 2026-09-01T19:38:20Z, 11, 4, 36, 2, 18, 0, 0, 2, 18, 3, 27
u4nd, 2026-09-01T20:21:02Z, 679, 63, 9, 32, 5, 86, 13, 140, 21, 358, 53
yy3d, 2026-09-01T20:43:09Z, 40, 9, 23, 3, 8, 4, 10, 11, 28, 13, 33
t2ml, 2026-09-24T19:23:28Z, 19288, 1533, 8, 788, 4, 1914, 10, 3867, 20, 11186, 58
u2qd, 2026-09-24T19:18:41Z, 5554, 443, 8, 216, 4, 384, 7, 971, 17, 3540, 64
o1yu, 2026-09-24T19:08:22Z, 7333, 831, 11, 255, 3, 695, 9, 1382, 19, 4170, 57
u0ni, 2026-09-24T19:18:05Z, 646, 69, 11, 41, 6, 75, 12, 111, 17, 350, 54
u9xd, 2026-09-24T19:19:28Z, 2792, 225, 8, 82, 3, 244, 9, 428, 15, 1813, 65
pwi1, 2026-09-21T19:10:05Z, 1137, 111, 10, 54, 5, 142, 12, 202, 18, 628, 55
dbll, 2026-09-24T19:04:37Z, 1407, 140, 10, 71, 5, 144, 10, 310, 22, 742, 53
otkz, 2026-09-24T19:11:27Z, 2736, 181, 7, 98, 4, 253, 9, 512, 19, 1692, 62
s8lk, 2026-09-24T19:22:19Z, 8147, 2380, 29, 649, 8, 1076, 13, 1206, 15, 2836, 35
xx0k, 2026-09-23T19:23:47Z, 880, 186, 21, 83, 9, 85, 10, 81, 9, 445, 51
filb, 2026-09-01T19:16:19Z, 163, 9, 6, 4, 2, 17, 10, 33, 20, 100, 61
i6qb, 2026-09-01T19:26:54Z, 23, 8, 35, 1, 4, 2, 9, 0, 0, 12, 52
n7us, 2026-09-24T19:08:09Z, 781, 65, 8, 31, 4, 95, 12, 153, 20, 437, 56
mdea, 2026-09-23T19:07:49Z, 4040, 473, 12, 245, 6, 485, 12, 763, 19, 2074, 51
v2vg, 2026-09-01T20:29:45Z, 2045, 199, 10, 99, 5, 178, 9, 339, 17, 1230, 60
xw7b, 2026-09-24T19:23:17Z, 50, 4, 8, 0, 0, 3, 6, 7, 14, 36, 72
olci, 2026-09-01T19:45:31Z, 1562, 246, 16, 113, 7, 199, 13, 284, 18, 720, 46
s2yh, 2026-09-24T19:16:36Z, 16397, 1732, 11, 705, 4, 1606, 10, 3084, 19, 9270, 57
v0uh, 2026-09-01T20:27:25Z, 521, 128, 25, 31, 6, 71, 14, 73, 14, 218, 42
t547, 2026-09-20T19:20:13Z, 724, 69, 10, 29, 4, 77, 11, 128, 18, 421, 58
k9of, 2026-09-24T19:05:47Z, 2764, 623, 23, 206, 7, 325, 12, 411, 15, 1199, 43
t2zt, 2026-09-01T20:10:02Z, 570, 102, 18, 39, 7, 77, 14, 86, 15, 266, 47
d6k0, 2026-09-19T19:03:32Z, 337, 48, 14, 16, 5, 41, 12, 51, 15, 181, 54
aqc5, 2026-09-01T19:03:33Z, 3, 1, 33, 0, 0, 0, 0, 0, 0, 2, 67
l88b, 2026-09-24T19:10:48Z, 3203, 358, 11, 208, 6, 275, 9, 532, 17, 1830, 57
s2nb, 2026-09-24T19:18:14Z, 1311, 124, 9, 53, 4, 124, 9, 245, 19, 765, 58
jzby, 2026-09-01T19:31:16Z, 1, 0, 0, 0, 0, 0, 0, 1, 100, 0, 0
gn0j, 2026-09-22T19:06:00Z, 185, 26, 14, 8, 4, 16, 9, 25, 14, 110, 59
suds, 2026-09-01T20:10:13Z, 817, 50, 6, 48, 6, 104, 13, 217, 27, 398, 49
wvzp, 2026-09-24T19:24:58Z, 1905, 89, 5, 38, 2, 123, 6, 231, 12, 1424, 75
mkb6, 2026-09-01T19:39:12Z, 1710, 253, 15, 119, 7, 240, 14, 373, 22, 725, 42
k0lc, 2026-09-23T19:07:16Z, 264, 72, 27, 23, 9, 32, 12, 36, 14, 101, 38
eph0, 2026-09-24T19:02:37Z, 184, 14, 8, 11, 6, 26, 14, 28, 15, 105, 57
s2xc, 2026-09-24T19:17:39Z, 3594, 283, 8, 131, 4, 318, 9, 677, 19, 2185, 61
