rest, updated, total, count1, pc1, count2, pc2, count3, pc3, count4, pc4, count5, pc5
on1b, 2025-11-04T19:09:31Z, 192, 42, 22, 11, 6, 26, 14, 27, 14, 86, 45
klxh, 2025-11-04T19:05:19Z, 832, 49, 6, 15, 2, 65, 8, 211, 25, 492, 59
dbll, 2025-11-04T19:04:16Z, 1136, 114, 10, 60, 5, 109, 10, 256, 23, 597, 53
s9kh, 2025-11-01T19:46:08Z, 506, 40, 8, 19, 4, 55, 11, 79, 16, 313, 62
s9rc, 2025-11-04T19:08:56Z, 4312, 377, 9, 200, 5, 386, 9, 722, 17, 2627, 61
x6wl, 2025-11-01T20:14:26Z, 1101, 276, 25, 110, 10, 170, 15, 170, 15, 375, 34
s9de, 2025-11-02T19:14:43Z, 1135, 175, 15, 46, 4, 139, 12, 238, 21, 537, 47
s00k, 2025-11-04T19:09:30Z, 302, 19, 6, 8, 3, 19, 6, 44, 15, 212, 70
u3bd, 2025-11-04T19:12:16Z, 14940, 1428, 10, 590, 4, 1268, 8, 2581, 17, 9073, 61
hpso, 2025-11-04T19:03:12Z, 1627, 253, 16, 91, 6, 185, 11, 237, 15, 861, 53
s4ve, 2025-11-04T19:11:49Z, 7864, 1254, 16, 497, 6, 1018, 13, 1626, 21, 3469, 44
s2ti, 2025-11-04T19:13:11Z, 5130, 465, 9, 236, 5, 549, 11, 1073, 21, 2807, 55
sqak, 2025-11-04T19:13:02Z, 1250, 428, 34, 128, 10, 176, 14, 170, 14, 348, 28
s9it, 2025-11-04T19:08:56Z, 8242, 1129, 14, 447, 5, 950, 12, 1603, 19, 4113, 50
erpq, 2025-11-01T19:12:35Z, 988, 155, 16, 60, 6, 108, 11, 155, 16, 510, 52
s6nh, 2025-11-04T19:13:03Z, 3482, 387, 11, 131, 4, 297, 9, 563, 16, 2104, 60
nrbc, 2025-11-01T19:39:09Z, 90, 12, 13, 7, 8, 14, 16, 16, 18, 41, 46
s7yw, 2025-11-04T19:10:15Z, 132, 9, 7, 6, 5, 11, 8, 21, 16, 85, 64
s2pr, 2025-11-01T19:42:29Z, 219, 18, 8, 17, 8, 25, 11, 34, 16, 125, 57
yy3d, 2025-11-01T20:10:13Z, 26, 8, 31, 2, 8, 1, 4, 5, 19, 10, 38
s7kn, 2025-11-04T19:13:46Z, 2446, 178, 7, 92, 4, 218, 9, 492, 20, 1466, 60
cst3, 2025-11-04T19:01:38Z, 2124, 219, 10, 114, 5, 244, 11, 456, 21, 1091, 51
t5h7, 2025-11-01T19:51:18Z, 141, 20, 14, 7, 5, 26, 18, 20, 14, 68, 48
s0wl, 2025-11-04T19:07:21Z, 13302, 1113, 8, 449, 3, 1065, 8, 2234, 17, 8441, 63
dws9, 2025-11-01T19:11:04Z, 74, 8, 11, 3, 4, 5, 7, 17, 23, 41, 55
u5sa, 2025-11-04T19:16:52Z, 3908, 857, 22, 294, 8, 489, 13, 685, 18, 1583, 41
s3xz, 2025-11-04T19:11:06Z, 14325, 2613, 18, 941, 7, 1847, 13, 2572, 18, 6352, 44
q0ji, 2025-11-04T19:09:31Z, 727, 72, 10, 30, 4, 80, 11, 142, 20, 403, 55
s2rx, 2025-11-01T19:41:19Z, 3130, 358, 11, 172, 6, 396, 13, 665, 21, 1539, 49
pny2, 2025-11-01T19:34:37Z, 67, 4, 6, 0, 0, 4, 6, 10, 15, 49, 73
styd, 2025-11-04T19:14:12Z, 739, 265, 36, 44, 6, 87, 12, 83, 11, 260, 35
kfni, 2025-11-01T19:22:31Z, 210, 27, 13, 11, 5, 20, 10, 41, 20, 111, 53
s8mp, 2025-11-04T19:13:46Z, 2982, 210, 7, 94, 3, 219, 7, 388, 13, 2071, 69
st1p, 2025-11-04T19:09:54Z, 3723, 605, 16, 249, 7, 460, 12, 670, 18, 1739, 47
s5cj, 2025-11-04T19:13:38Z, 42456, 3115, 7, 1510, 4, 3864, 9, 8801, 21, 25166, 59
t547, 2025-11-01T19:53:52Z, 705, 68, 10, 29, 4, 77, 11, 124, 18, 407, 58
q5du, 2025-11-03T19:12:07Z, 305, 108, 35, 21, 7, 43, 14, 35, 11, 98, 32
irmi, 2025-11-01T19:20:38Z, 63, 3, 5, 4, 6, 9, 14, 6, 10, 41, 65
wy5x, 2025-11-01T20:07:34Z, 29, 7, 24, 4, 14, 5, 17, 2, 7, 11, 38
kdop, 2025-11-01T19:22:14Z, 1162, 137, 12, 63, 5, 120, 10, 197, 17, 645, 56
vc3r, 2025-11-01T20:02:51Z, 938, 118, 13, 59, 6, 158, 17, 238, 25, 365, 39
t8dz, 2025-11-04T19:10:52Z, 1507, 185, 12, 74, 5, 156, 10, 304, 20, 788, 52
h5lo, 2025-11-01T19:17:10Z, 6, 0, 0, 3, 50, 1, 17, 1, 17, 1, 17
ea63, 2025-11-04T19:03:50Z, 426, 32, 8, 17, 4, 32, 8, 65, 15, 280, 66
foia, 2025-11-01T19:14:08Z, 1673, 95, 6, 74, 4, 168, 10, 330, 20, 1006, 60
xx0k, 2025-11-04T19:18:31Z, 367, 83, 23, 39, 11, 44, 12, 37, 10, 164, 45
f1w5, 2025-11-01T19:13:51Z, 70, 12, 17, 8, 11, 9, 13, 8, 11, 33, 47
dkot, 2025-11-04T19:01:52Z, 8437, 768, 9, 350, 4, 783, 9, 1472, 17, 5064, 60
kd7l, 2025-11-01T19:29:27Z, 390, 32, 8, 13, 3, 34, 9, 83, 21, 228, 58
twyj, 2025-11-04T19:15:38Z, 1891, 216, 11, 80, 4, 188, 10, 402, 21, 1005, 53
