rest, updated, total, count1, pc1, count2, pc2, count3, pc3, count4, pc4, count5, pc5
u5sa, 2025-04-02T19:15:17Z, 3331, 716, 22, 243, 7, 414, 12, 597, 18, 1361, 41
s2nl, 2025-04-02T19:07:51Z, 1581, 82, 5, 58, 4, 135, 9, 318, 20, 988, 62
mj26, 2025-04-01T19:25:37Z, 69, 24, 35, 6, 9, 11, 16, 8, 12, 20, 29
oh2h, 2025-04-02T19:03:47Z, 40, 8, 20, 4, 10, 3, 8, 11, 28, 14, 35
e2vv, 2025-04-01T19:10:00Z, 292, 7, 2, 1, 0, 4, 1, 11, 4, 269, 92
u9uk, 2025-04-02T19:13:48Z, 2087, 192, 9, 82, 4, 228, 11, 482, 23, 1103, 53
y5ch, 2025-04-02T19:18:27Z, 3355, 350, 10, 186, 6, 350, 10, 639, 19, 1830, 55
ilyr, 2025-04-01T19:15:34Z, 31, 8, 26, 2, 6, 3, 10, 4, 13, 14, 45
j1l8, 2025-04-01T19:18:09Z, 243, 56, 23, 18, 7, 25, 10, 41, 17, 103, 42
pny2, 2025-04-01T19:30:19Z, 67, 4, 6, 0, 0, 4, 6, 10, 15, 49, 73
fzqa, 2025-04-01T19:11:06Z, 104, 16, 15, 2, 2, 14, 13, 18, 17, 54, 52
gldd, 2025-04-01T19:14:29Z, 341, 50, 15, 19, 6, 47, 14, 82, 24, 143, 42
uzzh, 2025-04-01T20:16:11Z, 779, 198, 25, 61, 8, 130, 17, 126, 16, 264, 34
zly8, 2025-04-01T20:10:50Z, 41, 8, 20, 4, 10, 3, 7, 5, 12, 21, 51
l21b, 2025-04-01T19:20:43Z, 322, 98, 30, 21, 7, 51, 16, 36, 11, 116, 36
th8d, 2025-04-01T20:03:19Z, 2, 0, 0, 0, 0, 0, 0, 1, 50, 1, 50
skhi, 2025-04-01T19:46:31Z, 271, 49, 18, 25, 9, 37, 14, 40, 15, 120, 44
v2vg, 2025-04-02T19:20:33Z, 1985, 195, 10, 97, 5, 174, 9, 331, 17, 1188, 60
qtek, 2025-04-01T19:34:02Z, 202, 32, 16, 11, 5, 30, 15, 34, 17, 95, 47
lb5h, 2025-04-02T19:07:03Z, 3132, 491, 16, 186, 6, 350, 11, 457, 15, 1648, 53
twyj, 2025-04-02T19:14:39Z, 922, 105, 11, 39, 4, 96, 10, 193, 21, 489, 53
jymf, 2025-04-01T19:20:12Z, 18, 6, 33, 0, 0, 3, 17, 3, 17, 6, 33
mvz4, 2025-04-01T19:24:18Z, 1252, 70, 6, 37, 3, 97, 8, 210, 17, 838, 67
n2qt, 2025-04-02T19:03:37Z, 369, 30, 8, 23, 6, 31, 8, 51, 14, 234, 63
qjga, 2025-04-02T19:05:28Z, 1168, 68, 6, 31, 3, 108, 9, 223, 19, 738, 63
xqmm, 2025-04-02T19:17:44Z, 93, 19, 20, 2, 2, 9, 10, 11, 12, 52, 56
hl01, 2025-04-01T19:18:31Z, 45, 5, 11, 8, 18, 9, 20, 8, 18, 15, 33
gn0j, 2025-04-01T19:13:19Z, 57, 6, 11, 2, 4, 6, 11, 5, 9, 38, 67
kfni, 2025-04-01T19:20:02Z, 159, 17, 11, 10, 6, 14, 9, 32, 20, 86, 54
klch, 2025-04-02T19:03:05Z, 1288, 161, 13, 83, 6, 144, 11, 236, 18, 664, 52
qpt6, 2025-04-01T19:32:51Z, 243, 40, 16, 15, 6, 22, 9, 42, 17, 124, 51
t8xa, 2025-04-01T19:50:26Z, 475, 60, 13, 37, 8, 55, 12, 67, 14, 256, 54
suyc, 2025-04-01T19:48:43Z, 813, 140, 17, 67, 8, 104, 13, 150, 18, 352, 43
k22m, 2025-04-01T19:19:34Z, 6815, 648, 10, 284, 4, 625, 9, 1154, 17, 4104, 60
jc93, 2025-04-01T19:18:22Z, 30, 1, 3, 4, 13, 6, 20, 5, 17, 14, 47
xmxx, None, 0, TypeError('cannot unpack non-iterable NoneType object')
s1id, 2025-04-02T19:11:08Z, 4637, 592, 13, 267, 6, 574, 12, 988, 21, 2216, 48
u0mi, 2025-04-01T19:47:30Z, 844, 71, 8, 34, 4, 63, 7, 124, 15, 552, 65
ipop, 2025-04-01T19:16:38Z, 7, 3, 43, 0, 0, 0, 0, 0, 0, 4, 57
nc8g, 2025-04-02T19:03:47Z, 233, 28, 12, 17, 7, 23, 10, 28, 12, 137, 59
an57, 2025-04-01T19:01:21Z, 69, 5, 7, 3, 4, 12, 17, 9, 13, 40, 58
luzf, 2025-04-01T19:21:55Z, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4, 100
k8nj, 2025-04-01T19:24:07Z, 51, 15, 29, 6, 12, 4, 8, 6, 12, 20, 39
s9mg, 2025-04-02T19:12:22Z, 9635, 857, 9, 448, 5, 992, 10, 2104, 22, 5234, 54
eo3p, 2025-04-02T19:03:17Z, 553, 149, 27, 47, 9, 65, 12, 86, 16, 206, 37
s00k, 2025-04-01T19:41:05Z, 274, 18, 7, 7, 3, 16, 6, 41, 15, 192, 70
x3ui, 2025-04-01T20:08:43Z, 241, 56, 23, 17, 7, 23, 10, 29, 12, 116, 48
ph2k, 2025-04-01T19:43:46Z, 240, 48, 20, 25, 10, 42, 18, 40, 17, 85, 35
k0fy, 2025-04-01T19:18:43Z, 285, 10, 4, 13, 5, 18, 6, 51, 18, 193, 68
u2qd, 2025-04-02T19:13:49Z, 3900, 290, 7, 148, 4, 274, 7, 699, 18, 2489, 64
