rest, updated, total, count1, pc1, count2, pc2, count3, pc3, count4, pc4, count5, pc5
j1l8, 2025-07-01T19:17:32Z, 248, 58, 23, 18, 7, 25, 10, 41, 17, 106, 43
v7iw, 2025-07-12T19:16:17Z, 164, 11, 7, 9, 5, 6, 4, 23, 14, 115, 70
pwi1, 2025-07-15T19:07:28Z, 1034, 102, 10, 49, 5, 131, 13, 185, 18, 567, 55
s9sd, 2025-07-15T19:10:48Z, 1419, 72, 5, 44, 3, 114, 8, 352, 25, 837, 59
s5fk, 2025-07-01T19:40:07Z, 143, 17, 12, 8, 6, 23, 16, 18, 13, 77, 54
ujq1, 2025-07-15T19:15:08Z, 208, 82, 39, 17, 8, 22, 11, 31, 15, 56, 27
nij5, 2025-07-01T19:30:08Z, 18, 3, 17, 2, 11, 2, 11, 1, 6, 10, 56
oksi, 2025-07-15T19:06:43Z, 2472, 342, 14, 138, 6, 223, 9, 414, 17, 1355, 55
s8ev, 2025-07-01T19:41:26Z, 2971, 210, 7, 90, 3, 236, 8, 539, 18, 1896, 64
s7zi, 2025-07-15T19:09:28Z, 2461, 334, 14, 101, 4, 245, 10, 505, 21, 1276, 52
f80g, 2025-07-01T19:11:47Z, 124, 11, 9, 8, 6, 11, 9, 17, 14, 77, 62
s8lk, 2025-07-13T19:11:48Z, 7493, 2112, 28, 598, 8, 1017, 14, 1151, 15, 2615, 35
ljzb, 2025-07-01T19:21:06Z, 476, 80, 17, 23, 5, 37, 8, 83, 17, 253, 53
hxzu, 2025-07-15T19:04:24Z, 1365, 73, 5, 57, 4, 106, 8, 204, 15, 925, 68
s7kn, 2025-07-13T19:11:21Z, 2328, 171, 7, 89, 4, 213, 9, 475, 20, 1380, 59
k8nj, 2025-07-11T19:03:22Z, 62, 18, 29, 8, 13, 5, 8, 7, 11, 24, 39
t8xa, 2025-07-01T19:46:10Z, 475, 60, 13, 37, 8, 55, 12, 67, 14, 256, 54
b41r, 2025-07-15T19:00:43Z, 5616, 303, 5, 156, 3, 339, 6, 751, 13, 4067, 72
v2vg, 2025-07-01T19:55:05Z, 2045, 199, 10, 99, 5, 178, 9, 339, 17, 1230, 60
kpds, 2025-07-15T19:05:13Z, 463, 59, 13, 31, 7, 61, 13, 77, 17, 235, 51
yy3d, 2025-07-11T19:17:26Z, 14, 5, 36, 1, 7, 1, 7, 1, 7, 6, 43
yufs, 2025-07-14T19:17:07Z, 1733, 132, 8, 56, 3, 155, 9, 265, 15, 1125, 65
duvw, 2025-07-15T19:03:05Z, 2211, 215, 10, 95, 4, 180, 8, 459, 21, 1262, 57
t0va, 2025-07-15T19:10:29Z, 14149, 3389, 24, 1055, 7, 1916, 14, 2334, 17, 5455, 39
u06s, 2025-07-01T19:46:32Z, 6, 1, 17, 0, 0, 0, 0, 1, 17, 4, 67
f4tf, 2025-07-15T19:03:01Z, 636, 93, 15, 26, 4, 68, 11, 102, 16, 347, 55
rfjk, 2025-07-15T19:07:58Z, 148, 17, 11, 11, 7, 10, 7, 30, 20, 80, 54
s7yw, 2025-07-15T19:10:21Z, 94, 7, 7, 6, 6, 8, 9, 14, 15, 59, 63
y33d, 2025-07-13T19:17:49Z, 51, 5, 10, 7, 14, 4, 8, 8, 16, 27, 53
toy2, 2025-07-15T19:17:10Z, 2953, 368, 12, 117, 4, 270, 9, 503, 17, 1695, 57
lfyq, 2025-07-01T19:26:06Z, 1, 0, 0, 0, 0, 1, 100, 0, 0, 0, 0
qtek, 2025-07-01T19:35:09Z, 211, 35, 17, 12, 6, 31, 15, 35, 17, 98, 46
mvz4, 2025-07-15T19:06:56Z, 1300, 72, 6, 38, 3, 99, 8, 213, 16, 878, 68
s3xz, 2025-07-15T19:10:06Z, 14025, 2539, 18, 919, 7, 1810, 13, 2536, 18, 6221, 44
s4ip, 2025-07-15T19:09:34Z, 719, 32, 4, 28, 4, 57, 8, 142, 20, 460, 64
s1qf, 2025-07-15T19:09:03Z, 3078, 275, 9, 162, 5, 390, 13, 608, 20, 1643, 53
h5lo, 2025-07-01T19:12:56Z, 6, 0, 0, 3, 50, 1, 17, 1, 17, 1, 17
hl01, 2025-07-01T19:18:31Z, 45, 5, 11, 8, 18, 9, 20, 8, 18, 15, 33
st1p, 2025-07-15T19:16:38Z, 3377, 546, 16, 230, 7, 424, 13, 606, 18, 1571, 47
n2qc, 2025-07-15T19:06:50Z, 1140, 118, 10, 49, 4, 101, 9, 205, 18, 667, 59
t7yr, 2025-07-15T19:11:33Z, 1637, 206, 13, 125, 8, 220, 13, 391, 24, 695, 42
s3ny, 2025-07-14T19:10:30Z, 1358, 120, 9, 43, 3, 105, 8, 184, 14, 906, 67
oh2h, 2025-07-04T19:07:13Z, 58, 13, 22, 7, 12, 6, 10, 11, 19, 21, 36
suds, 2025-07-01T19:41:15Z, 817, 50, 6, 48, 6, 104, 13, 217, 27, 398, 49
s1og, 2025-07-15T19:09:02Z, 808, 137, 17, 45, 6, 94, 12, 157, 19, 375, 46
th8d, 2025-07-01T19:52:56Z, 2, 0, 0, 0, 0, 0, 0, 1, 50, 1, 50
c9m0, 2025-07-14T19:02:13Z, 2481, 878, 35, 243, 10, 318, 13, 320, 13, 722, 29
u2rc, 2025-07-14T19:12:59Z, 972, 118, 12, 55, 6, 98, 10, 156, 16, 545, 56
d4t8, 2025-07-15T19:02:11Z, 12, 1, 8, 0, 0, 0, 0, 2, 17, 9, 75
d6k0, 2025-07-01T19:07:39Z, 294, 38, 13, 15, 5, 33, 11, 46, 16, 162, 55
