rest, updated, total, count1, pc1, count2, pc2, count3, pc3, count4, pc4, count5, pc5
s1id, 2025-02-04T19:15:46Z, 4567, 590, 13, 261, 6, 565, 12, 977, 21, 2174, 48
evp2, 2025-02-04T19:02:15Z, 1176, 124, 11, 61, 5, 121, 10, 240, 20, 630, 54
t8xa, 2025-02-01T19:54:30Z, 475, 60, 13, 37, 8, 55, 12, 67, 14, 256, 54
s6ua, 2025-02-04T19:14:39Z, 5904, 432, 7, 213, 4, 480, 8, 1072, 18, 3707, 63
foia, 2025-02-04T19:03:16Z, 1479, 87, 6, 65, 4, 145, 10, 303, 20, 879, 59
u0mi, 2025-02-02T19:21:08Z, 836, 70, 8, 34, 4, 62, 7, 122, 15, 548, 66
irmi, 2025-02-03T19:05:49Z, 46, 1, 2, 3, 7, 3, 7, 5, 11, 34, 74
eome, 2025-02-04T19:03:33Z, 90, 10, 11, 1, 1, 5, 6, 9, 10, 65, 72
atyu, 2025-02-03T19:00:34Z, 286, 43, 15, 13, 5, 30, 10, 54, 19, 146, 51
ea63, 2025-02-04T19:01:44Z, 167, 12, 7, 5, 3, 19, 11, 28, 17, 103, 62
cpbk, 2025-02-01T19:04:39Z, 493, 202, 41, 42, 9, 56, 11, 59, 12, 134, 27
t0qo, 2025-02-04T19:19:17Z, 16899, 1987, 12, 875, 5, 1850, 11, 3501, 21, 8686, 51
duvw, 2025-02-04T19:02:44Z, 1951, 194, 10, 84, 4, 161, 8, 414, 21, 1098, 56
t7lv, 2025-02-04T19:18:39Z, 2791, 489, 18, 176, 6, 444, 16, 552, 20, 1130, 40
olci, 2025-02-04T19:08:21Z, 986, 135, 14, 74, 8, 129, 13, 190, 19, 458, 46
s3dj, 2025-02-04T19:16:26Z, 13665, 1774, 13, 750, 5, 1431, 10, 2792, 20, 6918, 51
lpag, 2025-02-04T19:07:15Z, 87, 20, 23, 9, 10, 15, 17, 16, 18, 27, 31
n7us, 2025-02-01T19:22:03Z, 689, 53, 8, 28, 4, 83, 12, 139, 20, 386, 56
mbsh, 2025-02-01T19:23:06Z, 235, 38, 16, 13, 6, 33, 14, 48, 20, 103, 44
rbiy, 2025-02-04T19:12:06Z, 5265, 564, 11, 252, 5, 576, 11, 1162, 22, 2711, 51
bwtk, 2025-02-04T19:02:14Z, 1215, 96, 8, 53, 4, 125, 10, 218, 18, 723, 60
zen3, 2025-02-03T19:23:00Z, 250, 31, 12, 16, 6, 42, 17, 55, 22, 106, 42
bm7c, 2025-02-01T19:04:02Z, 5, 2, 40, 2, 40, 0, 0, 1, 20, 0, 0
v83g, 2025-02-04T19:21:40Z, 139, 13, 9, 5, 4, 8, 6, 21, 15, 92, 66
mvz4, 2025-02-04T19:05:44Z, 1237, 70, 6, 37, 3, 96, 8, 207, 17, 827, 67
izvp, 2025-02-01T19:16:43Z, 159, 62, 39, 11, 7, 18, 11, 14, 9, 54, 34
v9l6, 2025-02-01T20:06:43Z, 18, 3, 17, 0, 0, 4, 22, 2, 11, 9, 50
u6fs, 2025-02-04T19:20:49Z, 609, 59, 10, 20, 3, 54, 9, 98, 16, 378, 62
lb5h, 2025-02-04T19:08:08Z, 2675, 422, 16, 159, 6, 307, 11, 397, 15, 1390, 52
v4kd, 2025-02-04T19:21:15Z, 839, 75, 9, 34, 4, 74, 9, 167, 20, 489, 58
s5fk, 2025-02-04T19:16:18Z, 118, 15, 13, 8, 7, 17, 14, 13, 11, 65, 55
tk6d, 2025-02-01T19:55:51Z, 23, 8, 35, 1, 4, 3, 13, 4, 17, 7, 30
e3ze, 2025-02-01T19:11:14Z, 276, 62, 22, 15, 5, 41, 15, 42, 15, 116, 42
v7iw, 2025-02-01T20:03:29Z, 110, 8, 7, 7, 6, 3, 3, 19, 17, 73, 66
s9ed, 2025-02-04T19:16:15Z, 20259, 2225, 11, 978, 5, 2035, 10, 3850, 19, 11171, 55
s2rx, 2025-02-04T19:12:34Z, 3067, 346, 11, 165, 5, 391, 13, 653, 21, 1512, 49
wvzp, 2025-02-04T19:17:39Z, 1181, 53, 4, 27, 2, 88, 7, 135, 11, 878, 74
u6jz, 2025-02-04T19:21:13Z, 790, 79, 10, 34, 4, 88, 11, 142, 18, 447, 57
klxh, 2025-02-04T19:05:43Z, 491, 28, 6, 7, 1, 39, 8, 129, 26, 288, 59
tx5y, 2025-02-01T19:57:02Z, 333, 30, 9, 17, 5, 37, 11, 72, 22, 177, 53
a2y0, None, 0, TypeError('cannot unpack non-iterable NoneType object')
cv8h, 2025-02-01T19:04:15Z, 189, 27, 14, 7, 4, 19, 10, 22, 12, 114, 60
l3s6, 2025-02-01T19:21:50Z, 77, 11, 14, 5, 6, 11, 14, 14, 18, 36, 47
pz5g, 2025-02-01T19:46:45Z, 48, 9, 19, 5, 10, 4, 8, 6, 13, 24, 50
rfjk, 2025-02-01T19:36:04Z, 80, 8, 10, 9, 11, 9, 11, 18, 23, 36, 45
w1v1, 2025-02-03T19:24:38Z, 273, 16, 6, 3, 1, 17, 6, 33, 12, 204, 75
o75t, 2025-02-04T19:07:46Z, 59, 2, 3, 4, 7, 2, 3, 5, 8, 46, 78
y925, 2025-02-04T19:23:45Z, 2427, 165, 7, 94, 4, 246, 10, 441, 18, 1481, 61
gn0j, 2025-02-04T19:02:00Z, 36, 3, 8, 0, 0, 4, 11, 2, 6, 27, 75
nrbc, 2025-02-01T19:22:56Z, 82, 11, 13, 6, 7, 12, 15, 14, 17, 39, 48
