rest, updated, total, count1, pc1, count2, pc2, count3, pc3, count4, pc4, count5, pc5
hpso, 2025-10-16T19:03:23Z, 1558, 244, 16, 84, 5, 175, 11, 229, 15, 826, 53
q0ji, 2025-10-16T19:09:54Z, 695, 71, 10, 30, 4, 76, 11, 133, 19, 385, 55
rfjk, 2025-10-16T19:10:22Z, 207, 25, 12, 14, 7, 15, 7, 42, 20, 111, 54
s1og, 2025-10-01T19:39:19Z, 808, 137, 17, 45, 6, 94, 12, 157, 19, 375, 46
t5dw, 2025-10-16T19:14:23Z, 4453, 567, 13, 247, 6, 524, 12, 910, 20, 2205, 50
y2dl, 2025-10-01T20:12:43Z, 4, 0, 0, 0, 0, 0, 0, 2, 50, 2, 50
f1w5, 2025-10-01T19:11:37Z, 70, 12, 17, 8, 11, 9, 13, 8, 11, 33, 47
izvp, 2025-10-01T19:18:57Z, 159, 62, 39, 11, 7, 18, 11, 14, 9, 54, 34
e2vv, 2025-10-13T19:01:32Z, 339, 13, 4, 2, 1, 9, 3, 22, 6, 293, 86
d6k0, 2025-10-01T19:07:11Z, 294, 38, 13, 15, 5, 33, 11, 46, 16, 162, 55
yy3d, 2025-10-11T19:15:50Z, 24, 7, 29, 2, 8, 1, 4, 4, 17, 10, 42
qpt6, 2025-10-01T19:40:53Z, 243, 40, 16, 15, 6, 22, 9, 42, 17, 124, 51
s1qf, 2025-10-13T19:10:20Z, 3150, 288, 9, 163, 5, 399, 13, 622, 20, 1678, 53
s4lh, 2025-10-16T19:13:00Z, 3839, 321, 8, 162, 4, 389, 10, 665, 17, 2302, 60
s8ev, 2025-10-01T19:42:22Z, 2971, 210, 7, 90, 3, 236, 8, 539, 18, 1896, 64
mbsh, 2025-10-16T19:07:14Z, 345, 49, 14, 20, 6, 42, 12, 66, 19, 168, 49
pz6t, 2025-10-16T19:07:14Z, 4562, 430, 9, 192, 4, 404, 9, 749, 16, 2787, 61
ba49, 2025-10-01T19:03:18Z, 4, 0, 0, 1, 25, 0, 0, 0, 0, 3, 75
x3ui, 2025-10-16T19:15:39Z, 266, 64, 24, 18, 7, 25, 9, 34, 13, 125, 47
uzzh, 2025-10-01T20:07:13Z, 831, 211, 25, 64, 8, 135, 16, 137, 16, 284, 34
oh2h, 2025-10-12T19:07:10Z, 62, 15, 24, 7, 11, 7, 11, 12, 19, 21, 34
cpbk, 2025-10-06T19:00:59Z, 534, 217, 41, 45, 8, 63, 12, 66, 12, 143, 27
an57, 2025-10-01T19:01:56Z, 105, 12, 11, 6, 6, 14, 13, 14, 13, 59, 56
erpq, 2025-10-01T19:12:13Z, 988, 155, 16, 60, 6, 108, 11, 155, 16, 510, 52
aqc5, 2025-10-01T19:01:59Z, 3, 1, 33, 0, 0, 0, 0, 0, 0, 2, 67
ilyr, 2025-10-03T19:02:55Z, 51, 13, 25, 4, 8, 3, 6, 10, 20, 21, 41
u2rc, 2025-10-13T19:16:24Z, 992, 120, 12, 55, 6, 100, 10, 160, 16, 557, 56
s4nw, 2025-10-16T19:10:06Z, 2508, 161, 6, 83, 3, 184, 7, 395, 16, 1685, 67
jymf, 2025-10-01T19:21:10Z, 29, 8, 28, 2, 7, 4, 14, 6, 21, 9, 31
bwtk, 2025-10-16T19:01:22Z, 1654, 140, 8, 77, 5, 161, 10, 286, 17, 990, 60
pm5l, 2025-10-16T19:06:35Z, 674, 116, 17, 37, 5, 82, 12, 105, 16, 334, 50
s7hi, 2025-10-16T19:10:27Z, 1594, 140, 9, 68, 4, 155, 10, 326, 20, 905, 57
m4f7, 2025-10-01T19:25:49Z, 102, 10, 10, 5, 5, 7, 7, 18, 18, 62, 61
t2ul, 2025-10-04T19:15:16Z, 5392, 870, 16, 379, 7, 794, 15, 1101, 20, 2248, 42
tey3, 2025-10-01T19:50:05Z, 1121, 63, 6, 28, 3, 81, 7, 154, 14, 795, 71
kpds, 2025-10-16T19:04:46Z, 571, 64, 11, 40, 7, 74, 13, 94, 16, 299, 52
z1hj, 2025-10-16T19:14:51Z, 1541, 319, 21, 128, 8, 207, 13, 249, 16, 638, 41
s3ny, 2025-10-16T19:12:40Z, 1427, 125, 9, 45, 3, 107, 8, 187, 13, 963, 67
t1gq, 2025-10-16T19:14:09Z, 733, 110, 15, 52, 7, 82, 11, 137, 19, 352, 48
o75t, 2025-10-03T19:06:55Z, 87, 6, 7, 7, 8, 4, 5, 8, 9, 62, 71
rzst, 2025-10-13T19:14:06Z, 98, 10, 10, 4, 4, 7, 7, 11, 11, 66, 67
l3s6, 2025-10-01T19:26:35Z, 151, 37, 25, 12, 8, 18, 12, 20, 13, 64, 42
ujq1, 2025-10-16T19:14:54Z, 234, 90, 38, 18, 8, 24, 10, 33, 14, 69, 29
wy5x, 2025-10-01T20:10:20Z, 29, 7, 24, 4, 14, 5, 17, 2, 7, 11, 38
e3ze, 2025-10-05T19:02:39Z, 282, 64, 23, 17, 6, 41, 15, 42, 15, 118, 42
v4kd, 2025-10-16T19:15:03Z, 1050, 99, 9, 45, 4, 96, 9, 205, 20, 605, 58
jhdc, 2025-10-16T19:04:03Z, 831, 71, 9, 27, 3, 76, 9, 114, 14, 543, 65
z30a, 2025-10-09T19:18:33Z, 139, 21, 15, 6, 4, 19, 14, 23, 17, 70, 50
qtek, 2025-10-09T19:10:25Z, 224, 36, 16, 13, 6, 32, 14, 38, 17, 105, 47
n2qt, 2025-10-16T19:08:06Z, 656, 48, 7, 36, 5, 63, 10, 96, 15, 413, 63
