rest, updated, total, count1, pc1, count2, pc2, count3, pc3, count4, pc4, count5, pc5
lf2o, 2025-08-08T19:07:11Z, 194, 42, 22, 14, 7, 23, 12, 42, 22, 73, 38
klxh, 2025-08-21T19:05:09Z, 707, 41, 6, 14, 2, 56, 8, 187, 26, 409, 58
b6i9, 2025-08-21T19:00:54Z, 192, 20, 10, 10, 5, 8, 4, 32, 17, 122, 64
h2f2, 2025-08-23T19:03:50Z, 1154, 124, 11, 62, 5, 162, 14, 247, 21, 559, 48
nij5, 2025-08-01T19:27:27Z, 18, 3, 17, 2, 11, 2, 11, 1, 6, 10, 56
ho0l, 2025-08-21T19:04:41Z, 146, 10, 7, 7, 5, 12, 8, 29, 20, 88, 60
s00k, 2025-08-01T19:36:25Z, 286, 18, 6, 8, 3, 17, 6, 44, 15, 199, 70
s2yh, 2025-08-23T19:10:20Z, 13649, 1465, 11, 592, 4, 1377, 10, 2621, 19, 7594, 56
xmxx, None, 0, TypeError('cannot unpack non-iterable NoneType object')
s1og, 2025-08-01T19:46:09Z, 808, 137, 17, 45, 6, 94, 12, 157, 19, 375, 46
t7tu, 2025-08-01T19:45:32Z, 1907, 186, 10, 93, 5, 200, 10, 383, 20, 1045, 55
yegr, 2025-08-06T19:15:33Z, 111, 20, 18, 2, 2, 12, 11, 14, 13, 63, 57
iyrm, 2025-08-18T19:03:20Z, 244, 64, 26, 17, 7, 30, 12, 35, 14, 98, 40
ndec, 2025-08-18T19:06:26Z, 1235, 170, 14, 62, 5, 152, 12, 220, 18, 631, 51
p7au, 2025-08-07T19:09:51Z, 517, 78, 15, 22, 4, 47, 9, 87, 17, 283, 55
g3hv, 2025-08-23T19:03:17Z, 381, 111, 29, 29, 8, 57, 15, 54, 14, 130, 34
e2vv, 2025-08-22T19:04:37Z, 331, 12, 4, 2, 1, 8, 2, 20, 6, 289, 87
s8lk, 2025-08-23T19:12:10Z, 7545, 2136, 28, 604, 8, 1020, 14, 1154, 15, 2631, 35
st1p, 2025-08-23T19:10:21Z, 3511, 572, 16, 235, 7, 436, 12, 634, 18, 1634, 47
esde, 2025-08-01T19:07:41Z, 12, 1, 8, 0, 0, 0, 0, 4, 33, 7, 58
ar6y, 2025-08-14T19:00:34Z, 417, 35, 8, 24, 6, 48, 12, 68, 16, 242, 58
xqmm, 2025-08-23T19:16:53Z, 279, 58, 21, 10, 4, 28, 10, 46, 16, 137, 49
kh1q, 2025-08-01T19:22:39Z, 13, 2, 15, 1, 8, 0, 0, 3, 23, 7, 54
wgm6, 2025-08-23T19:16:27Z, 43, 3, 7, 1, 2, 1, 2, 2, 5, 36, 84
s2ti, 2025-08-23T19:15:04Z, 4992, 457, 9, 234, 5, 538, 11, 1051, 21, 2712, 54
lvn8, None, 0, TypeError('cannot unpack non-iterable NoneType object')
h0ow, 2025-08-23T19:03:43Z, 571, 62, 11, 22, 4, 39, 7, 84, 15, 364, 64
k0pm, 2025-08-23T19:06:05Z, 480, 147, 31, 39, 8, 48, 10, 63, 13, 183, 38
p8xn, 2025-08-23T19:09:48Z, 666, 102, 15, 38, 6, 71, 11, 149, 22, 306, 46
s2nl, 2025-08-23T19:09:18Z, 1782, 98, 6, 68, 4, 147, 8, 347, 19, 1122, 63
tx5y, 2025-08-01T19:56:39Z, 333, 30, 9, 17, 5, 37, 11, 72, 22, 177, 53
v0uh, 2025-08-01T19:52:16Z, 521, 128, 25, 31, 6, 71, 14, 73, 14, 218, 42
oy0s, 2025-08-01T19:35:03Z, 278, 39, 14, 22, 8, 35, 13, 48, 17, 134, 48
a2y0, None, 0, TypeError('cannot unpack non-iterable NoneType object')
l8ae, 2025-08-01T19:23:14Z, 11, 4, 36, 2, 18, 0, 0, 2, 18, 3, 27
dws9, 2025-08-01T19:07:05Z, 74, 8, 11, 3, 4, 5, 7, 17, 23, 41, 55
mdea, 2025-08-23T19:08:13Z, 3655, 435, 12, 217, 6, 445, 12, 694, 19, 1864, 51
xg4y, 2025-08-23T19:14:38Z, 526, 52, 10, 20, 4, 46, 9, 89, 17, 319, 61
u2qd, 2025-08-23T19:18:12Z, 4258, 322, 8, 168, 4, 296, 7, 739, 17, 2733, 64
s3dj, 2025-08-23T19:11:48Z, 14719, 1996, 14, 808, 5, 1524, 10, 2927, 20, 7464, 51
fzqa, 2025-08-01T19:13:31Z, 104, 16, 15, 2, 2, 14, 13, 18, 17, 54, 52
u06s, 2025-08-01T20:00:30Z, 6, 1, 17, 0, 0, 0, 0, 1, 17, 4, 67
s8ev, 2025-08-01T19:41:13Z, 2971, 210, 7, 90, 3, 236, 8, 539, 18, 1896, 64
ds8t, 2025-08-23T19:02:47Z, 2174, 194, 9, 83, 4, 179, 8, 341, 16, 1377, 63
jjxw, 2025-08-23T19:05:25Z, 3263, 360, 11, 154, 5, 274, 8, 574, 18, 1901, 58
rtxb, 2025-08-01T19:41:35Z, 187, 41, 22, 14, 7, 24, 13, 30, 16, 78, 42
s3wh, 2025-08-06T19:11:16Z, 230, 57, 25, 12, 5, 28, 12, 50, 22, 83, 36
oh2h, 2025-08-01T19:29:14Z, 59, 13, 22, 7, 12, 6, 10, 12, 20, 21, 36
s6nh, 2025-08-20T19:08:04Z, 3438, 383, 11, 130, 4, 293, 9, 557, 16, 2075, 60
nrbc, 2025-08-01T19:28:13Z, 90, 12, 13, 7, 8, 14, 16, 16, 18, 41, 46
