rest, updated, total, count1, pc1, count2, pc2, count3, pc3, count4, pc4, count5, pc5
klch, 2025-03-07T19:04:19Z, 1216, 159, 13, 79, 7, 136, 11, 223, 18, 619, 51
suyc, 2025-03-06T19:08:04Z, 812, 140, 17, 67, 8, 104, 13, 149, 18, 352, 43
s7hw, 2025-03-07T19:14:41Z, 3439, 218, 6, 121, 4, 305, 9, 729, 21, 2066, 60
dws9, 2025-03-01T19:07:57Z, 71, 8, 11, 2, 3, 5, 7, 17, 24, 39, 55
pw9e, 2025-03-07T19:07:38Z, 574, 37, 6, 11, 2, 42, 7, 103, 18, 381, 66
iw9k, 2025-03-04T19:01:35Z, 1275, 282, 22, 90, 7, 210, 16, 271, 21, 422, 33
t7tu, 2025-03-01T20:05:20Z, 1907, 186, 10, 93, 5, 200, 10, 383, 20, 1045, 55
posn, 2025-03-01T19:25:58Z, 6, 0, 0, 1, 17, 0, 0, 0, 0, 5, 83
i7uc, 2025-03-07T19:04:40Z, 1622, 205, 13, 94, 6, 200, 12, 352, 22, 771, 48
an57, 2025-03-01T19:02:15Z, 63, 4, 6, 2, 3, 11, 17, 9, 14, 37, 59
m92a, 2025-03-01T19:26:30Z, 569, 249, 44, 59, 10, 60, 11, 57, 10, 144, 25
wfn8, 2025-03-07T19:17:26Z, 87, 2, 2, 7, 8, 12, 14, 19, 22, 47, 54
s9rc, 2025-03-07T19:17:08Z, 3871, 315, 8, 177, 5, 344, 9, 663, 17, 2372, 61
iyrm, 2025-03-06T19:04:34Z, 217, 60, 28, 15, 7, 27, 12, 31, 14, 84, 39
k8nj, 2025-03-07T19:04:56Z, 47, 14, 30, 6, 13, 4, 9, 5, 11, 18, 38
erpq, 2025-03-07T19:03:33Z, 876, 132, 15, 51, 6, 99, 11, 137, 16, 457, 52
ar6y, 2025-03-01T19:01:45Z, 386, 30, 8, 20, 5, 46, 12, 66, 17, 224, 58
qtek, 2025-03-01T19:26:25Z, 196, 30, 15, 11, 6, 27, 14, 34, 17, 94, 48
s6fq, 2025-03-01T19:30:07Z, 507, 49, 10, 35, 7, 59, 12, 124, 24, 240, 47
u9ow, 2025-03-07T19:22:45Z, 1185, 103, 9, 46, 4, 113, 10, 168, 14, 755, 64
k0fy, 2025-03-01T19:21:30Z, 276, 9, 3, 13, 5, 15, 5, 51, 18, 188, 68
suds, 2025-03-07T19:15:27Z, 813, 50, 6, 47, 6, 102, 13, 217, 27, 397, 49
qo3m, 2025-03-01T19:39:32Z, 278, 13, 5, 9, 3, 18, 6, 45, 16, 193, 69
jhdc, 2025-03-07T19:04:50Z, 657, 59, 9, 24, 4, 57, 9, 94, 14, 423, 64
wwr9, 2025-03-07T19:23:08Z, 630, 99, 16, 36, 6, 88, 14, 116, 18, 291, 46
oh2h, 2025-03-01T19:32:01Z, 34, 4, 12, 4, 12, 3, 9, 11, 32, 12, 35
t0va, 2025-03-07T19:16:10Z, 13556, 3222, 24, 1014, 7, 1849, 14, 2251, 17, 5220, 39
hpso, 2025-03-07T19:04:43Z, 990, 152, 15, 58, 6, 105, 11, 142, 14, 533, 54
bwtk, 2025-03-07T19:00:53Z, 1248, 99, 8, 56, 4, 127, 10, 221, 18, 745, 60
mm4y, 2025-03-06T19:09:30Z, 2219, 350, 16, 138, 6, 240, 11, 301, 14, 1190, 54
filb, 2025-03-01T19:10:53Z, 163, 9, 6, 4, 2, 17, 10, 33, 20, 100, 61
t1ez, 2025-03-07T19:15:45Z, 1543, 388, 25, 100, 6, 200, 13, 242, 16, 613, 40
pz5g, 2025-03-01T19:37:14Z, 48, 9, 19, 5, 10, 4, 8, 6, 13, 24, 50
v0uh, 2025-03-07T19:22:51Z, 456, 102, 22, 28, 6, 66, 14, 68, 15, 192, 42
t8xa, 2025-03-01T20:03:55Z, 475, 60, 13, 37, 8, 55, 12, 67, 14, 256, 54
la44, 2025-03-07T19:05:31Z, 1481, 148, 10, 77, 5, 155, 10, 209, 14, 892, 60
sqhd, 2025-03-07T19:17:19Z, 577, 80, 14, 39, 7, 72, 12, 117, 20, 269, 47
p7au, 2025-03-02T19:13:00Z, 503, 70, 14, 21, 4, 46, 9, 84, 17, 282, 56
n6af, 2025-03-03T19:06:59Z, 450, 26, 6, 14, 3, 45, 10, 81, 18, 284, 63
lvn8, None, 0, TypeError('cannot unpack non-iterable NoneType object')
mj26, 2025-03-04T19:03:40Z, 67, 24, 36, 6, 9, 10, 15, 8, 12, 19, 28
s5gr, 2025-03-01T19:47:15Z, 813, 63, 8, 25, 3, 71, 9, 155, 19, 499, 61
t547, 2025-03-07T19:14:50Z, 690, 66, 10, 28, 4, 76, 11, 121, 18, 399, 58
t1bc, 2025-03-07T19:17:10Z, 7847, 653, 8, 274, 3, 626, 8, 1408, 18, 4886, 62
mdea, 2025-03-07T19:06:05Z, 3388, 395, 12, 199, 6, 413, 12, 639, 19, 1742, 51
u3bd, 2025-03-07T19:17:51Z, 13528, 1265, 9, 547, 4, 1148, 8, 2381, 18, 8187, 61
styd, 2025-03-07T19:15:27Z, 411, 122, 30, 19, 5, 50, 12, 56, 14, 164, 40
aus6, 2025-03-07T19:00:49Z, 1196, 96, 8, 49, 4, 125, 10, 219, 18, 707, 59
mkxc, 2025-03-01T19:26:50Z, 59, 15, 25, 2, 3, 8, 14, 6, 10, 28, 47
ucb4, 2025-03-07T19:21:47Z, 2306, 215, 9, 93, 4, 181, 8, 430, 19, 1387, 60
