rest, updated, total, count1, pc1, count2, pc2, count3, pc3, count4, pc4, count5, pc5
hl01, 2025-04-01T19:18:31Z, 45, 5, 11, 8, 18, 9, 20, 8, 18, 15, 33
u2rc, 2025-04-25T19:13:57Z, 959, 116, 12, 54, 6, 98, 10, 155, 16, 536, 56
f7ht, 2025-04-26T19:02:24Z, 4781, 690, 14, 272, 6, 608, 13, 1025, 21, 2186, 46
p186, 2025-04-26T19:04:56Z, 310, 30, 10, 13, 4, 29, 9, 48, 15, 190, 61
s6ua, 2025-04-26T19:09:34Z, 6145, 467, 8, 219, 4, 498, 8, 1111, 18, 3850, 63
wld1, 2025-04-01T20:14:48Z, 321, 47, 15, 19, 6, 40, 12, 58, 18, 157, 49
gune, 2025-04-26T19:04:18Z, 701, 106, 15, 51, 7, 85, 12, 131, 19, 328, 47
kfni, 2025-04-17T19:05:51Z, 168, 19, 11, 10, 6, 16, 10, 35, 21, 88, 52
s7jm, 2025-04-26T19:06:59Z, 726, 122, 17, 43, 6, 113, 16, 143, 20, 305, 42
rqek, 2025-04-26T19:10:53Z, 78, 15, 19, 7, 9, 5, 6, 12, 15, 39, 50
j1l8, 2025-04-22T19:03:44Z, 247, 58, 23, 18, 7, 25, 10, 41, 17, 105, 43
v4kd, 2025-04-26T19:14:41Z, 880, 80, 9, 36, 4, 80, 9, 174, 20, 510, 58
s2xc, 2025-04-26T19:11:11Z, 2423, 172, 7, 81, 3, 215, 9, 470, 19, 1485, 61
h5lo, 2025-04-01T19:14:08Z, 6, 0, 0, 3, 50, 1, 17, 1, 17, 1, 17
cxdq, 2025-04-24T19:02:03Z, 553, 109, 20, 41, 7, 74, 13, 83, 15, 246, 44
tiz6, 2025-04-26T19:12:03Z, 702, 71, 10, 33, 5, 75, 11, 113, 16, 410, 58
rfjk, 2025-04-25T19:09:42Z, 89, 10, 11, 9, 10, 9, 10, 21, 24, 40, 45
x6wl, 2025-04-01T20:10:48Z, 1101, 276, 25, 110, 10, 170, 15, 170, 15, 375, 34
t5dw, 2025-04-26T19:15:30Z, 4031, 512, 13, 226, 6, 490, 12, 821, 20, 1982, 49
n6af, 2025-04-01T19:26:52Z, 455, 27, 6, 14, 3, 45, 10, 83, 18, 286, 63
oy0s, 2025-04-26T19:05:25Z, 253, 35, 14, 20, 8, 30, 12, 44, 17, 124, 49
s7zv, 2025-04-26T19:09:26Z, 7573, 1046, 14, 493, 7, 937, 12, 1598, 21, 3499, 46
s2dj, 2025-04-26T19:11:22Z, 4122, 348, 8, 184, 4, 413, 10, 781, 19, 2396, 58
toy2, 2025-04-26T19:10:47Z, 2527, 333, 13, 102, 4, 228, 9, 431, 17, 1433, 57
s4lh, 2025-04-26T19:07:52Z, 3428, 291, 8, 149, 4, 354, 10, 589, 17, 2045, 60
eq10, 2025-04-01T19:10:17Z, 2258, 217, 10, 82, 4, 188, 8, 378, 17, 1393, 62
p66p, 2025-04-26T19:09:19Z, 6727, 414, 6, 166, 2, 439, 7, 976, 15, 4732, 70
u4zo, 2025-04-24T19:14:37Z, 1461, 120, 8, 50, 3, 131, 9, 264, 18, 896, 61
k9of, 2025-04-26T19:05:39Z, 2231, 498, 22, 158, 7, 276, 12, 336, 15, 963, 43
la44, 2025-04-26T19:05:11Z, 1585, 153, 10, 80, 5, 160, 10, 218, 14, 974, 61
s5cj, 2025-04-26T19:10:19Z, 39658, 2862, 7, 1408, 4, 3584, 9, 8251, 21, 23553, 59
m371, 2025-04-25T19:06:39Z, 111, 36, 32, 9, 8, 11, 10, 7, 6, 48, 43
aqc5, 2025-04-01T19:01:43Z, 3, 1, 33, 0, 0, 0, 0, 0, 0, 2, 67
m92a, 2025-04-01T19:25:19Z, 569, 249, 44, 59, 10, 60, 11, 57, 10, 144, 25
s8mp, 2025-04-26T19:10:47Z, 2654, 179, 7, 81, 3, 197, 7, 348, 13, 1849, 70
wwr9, 2025-04-26T19:12:52Z, 760, 132, 17, 46, 6, 101, 13, 131, 17, 350, 46
rzst, 2025-04-01T19:50:52Z, 80, 9, 11, 3, 4, 7, 9, 9, 11, 52, 65
cst3, 2025-04-26T19:03:04Z, 1919, 199, 10, 105, 5, 231, 12, 420, 22, 964, 50
s2om, 2025-04-25T19:07:47Z, 599, 65, 11, 39, 7, 69, 12, 131, 22, 295, 49
pny2, 2025-04-01T19:30:19Z, 67, 4, 6, 0, 0, 4, 6, 10, 15, 49, 73
olci, 2025-04-26T19:05:13Z, 1142, 155, 14, 86, 8, 151, 13, 215, 19, 535, 47
p8xn, 2025-04-26T19:09:22Z, 622, 91, 15, 36, 6, 67, 11, 142, 23, 286, 46
xx0k, 2025-04-26T19:16:41Z, 137, 27, 20, 12, 9, 17, 12, 17, 12, 64, 47
s3wh, 2025-04-01T19:38:43Z, 218, 53, 24, 11, 5, 26, 12, 50, 23, 78, 36
duvw, 2025-04-26T19:04:16Z, 2082, 204, 10, 90, 4, 171, 8, 441, 21, 1176, 56
l8ae, 2025-04-09T19:04:38Z, 11, 4, 36, 2, 18, 0, 0, 2, 18, 3, 27
s5gh, 2025-04-26T19:06:59Z, 3039, 625, 21, 221, 7, 463, 15, 593, 20, 1137, 37
xw7b, 2025-04-21T19:15:03Z, 15, 1, 7, 0, 0, 2, 13, 2, 13, 10, 67
s9rc, 2025-04-26T19:14:54Z, 3977, 330, 8, 180, 5, 356, 9, 678, 17, 2433, 61
b41r, 2025-04-26T19:01:06Z, 5304, 285, 5, 150, 3, 324, 6, 721, 14, 3824, 72
