rest, updated, total, count1, pc1, count2, pc2, count3, pc3, count4, pc4, count5, pc5
n6af, 2026-03-01T19:39:28Z, 455, 27, 6, 14, 3, 45, 10, 83, 18, 286, 63
c9m0, 2026-03-27T19:02:38Z, 2630, 950, 36, 259, 10, 330, 13, 329, 13, 762, 29
m4f7, 2026-03-01T19:34:02Z, 102, 10, 10, 5, 5, 7, 7, 18, 18, 62, 61
i7uc, 2026-03-27T19:04:14Z, 1837, 239, 13, 109, 6, 215, 12, 390, 21, 884, 48
p66p, 2026-03-27T19:07:53Z, 8697, 533, 6, 222, 3, 530, 6, 1248, 14, 6164, 71
w632, 2026-03-17T19:15:40Z, 900, 81, 9, 51, 6, 88, 10, 171, 19, 509, 57
ljzb, 2026-03-01T19:31:59Z, 483, 82, 17, 23, 5, 38, 8, 86, 18, 254, 53
s7hw, 2026-03-27T19:11:20Z, 4160, 269, 6, 145, 3, 351, 8, 829, 20, 2566, 62
u2rc, 2026-03-18T19:13:51Z, 1005, 122, 12, 55, 5, 100, 10, 162, 16, 566, 56
mkb6, 2026-03-26T19:06:29Z, 1711, 254, 15, 119, 7, 240, 14, 372, 22, 726, 42
wfn8, 2026-03-27T19:16:33Z, 157, 9, 6, 11, 7, 28, 18, 23, 15, 86, 55
u2ky, 2026-03-27T19:15:07Z, 6864, 331, 5, 125, 2, 309, 5, 906, 13, 5193, 76
u9xd, 2026-03-27T19:17:17Z, 2596, 214, 8, 76, 3, 223, 9, 402, 15, 1681, 65
x3l0, 2026-03-01T20:22:43Z, 52, 9, 17, 5, 10, 6, 12, 5, 10, 27, 52
ipop, 2026-03-01T19:25:19Z, 10, 3, 30, 0, 0, 0, 0, 2, 20, 5, 50
xw7b, 2026-03-15T19:14:52Z, 33, 3, 9, 0, 0, 3, 9, 7, 21, 20, 61
s2ti, 2026-03-27T19:12:44Z, 5328, 490, 9, 245, 5, 564, 11, 1102, 21, 2927, 55
s3qh, 2026-03-19T19:10:49Z, 1829, 148, 8, 83, 5, 181, 10, 367, 20, 1050, 57
s6ea, 2026-03-27T19:10:57Z, 4716, 872, 18, 311, 7, 619, 13, 902, 19, 2012, 43
k5du, 2026-03-27T19:06:23Z, 1224, 193, 16, 86, 7, 147, 12, 227, 19, 571, 47
lyun, 2026-03-27T19:06:11Z, 95, 32, 34, 7, 7, 7, 7, 18, 19, 31, 33
zy4g, 2026-03-27T19:19:46Z, 321, 16, 5, 8, 2, 27, 8, 48, 15, 222, 69
oksi, 2026-03-27T19:09:57Z, 3823, 542, 14, 209, 5, 355, 9, 611, 16, 2106, 55
s6nc, 2026-03-27T19:13:00Z, 1208, 181, 15, 31, 3, 86, 7, 228, 19, 682, 56
d9jk, 2026-03-01T19:10:12Z, 35, 6, 17, 3, 9, 7, 20, 6, 17, 13, 37
u2mp, 2026-03-27T19:15:54Z, 1794, 181, 10, 92, 5, 214, 12, 368, 21, 939, 52
s6fq, 2026-03-27T19:12:47Z, 622, 66, 11, 40, 6, 74, 12, 152, 24, 290, 47
otkz, 2026-03-27T19:08:10Z, 2411, 149, 6, 87, 4, 220, 9, 465, 19, 1490, 62
s6so, 2026-03-27T19:11:43Z, 7824, 688, 9, 308, 4, 670, 9, 1317, 17, 4841, 62
sj6j, 2026-03-08T19:13:11Z, 87, 10, 11, 3, 3, 10, 11, 16, 18, 48, 55
s3wh, 2026-03-01T19:59:51Z, 230, 57, 25, 12, 5, 28, 12, 50, 22, 83, 36
hubq, 2026-03-01T19:23:05Z, 136, 42, 31, 15, 11, 20, 15, 13, 10, 46, 34
uf3u, 2026-03-27T19:18:58Z, 1211, 96, 8, 45, 4, 89, 7, 166, 14, 815, 67
t1bc, 2026-03-27T19:12:20Z, 9542, 848, 9, 341, 4, 746, 8, 1632, 17, 5975, 63
q0ji, 2026-03-26T19:08:07Z, 809, 84, 10, 36, 4, 87, 11, 151, 19, 451, 56
ln0c, 2026-03-01T19:30:09Z, 7, 4, 57, 0, 0, 0, 0, 1, 14, 2, 29
t5h7, 2026-03-01T20:07:46Z, 150, 23, 15, 8, 5, 26, 17, 20, 13, 73, 49
ig7k, 2026-03-01T19:21:43Z, 13, 2, 15, 2, 15, 4, 31, 2, 15, 3, 23
ucb4, 2026-03-27T19:15:41Z, 3296, 320, 10, 142, 4, 261, 8, 575, 17, 1998, 61
jhdc, 2026-03-27T19:04:21Z, 891, 75, 8, 31, 3, 83, 9, 124, 14, 578, 65
duvw, 2026-03-27T19:04:49Z, 2610, 263, 10, 115, 4, 211, 8, 516, 20, 1505, 58
d6kv, 2026-03-27T19:01:15Z, 1909, 153, 8, 80, 4, 224, 12, 392, 21, 1060, 56
i1kn, 2026-03-01T19:21:17Z, 4, 1, 25, 0, 0, 0, 0, 0, 0, 3, 75
s4lt, 2026-03-27T19:13:09Z, 5255, 425, 8, 249, 5, 549, 10, 1049, 20, 2983, 57
tknf, 2026-03-01T20:10:21Z, 54, 7, 13, 2, 4, 12, 22, 7, 13, 26, 48
s7zi, 2026-03-18T19:08:09Z, 2586, 363, 14, 110, 4, 256, 10, 524, 20, 1333, 52
suds, 2026-03-01T20:03:30Z, 817, 50, 6, 48, 6, 104, 13, 217, 27, 398, 49
s2zn, 2026-03-27T19:10:15Z, 21268, 1182, 6, 624, 3, 1660, 8, 4086, 19, 13716, 64
lvn8, None, 0, TypeError('cannot unpack non-iterable NoneType object')
s2rx, 2026-03-01T19:57:31Z, 3130, 358, 11, 172, 6, 396, 13, 665, 21, 1539, 49
