rest, updated, total, count1, pc1, count2, pc2, count3, pc3, count4, pc4, count5, pc5
oy5p, 2025-10-17T19:09:22Z, 941, 102, 11, 43, 5, 104, 11, 176, 19, 516, 55
p7au, 2025-10-01T19:38:27Z, 520, 79, 15, 22, 4, 47, 9, 87, 17, 285, 55
s5bo, 2025-10-17T19:11:15Z, 2868, 170, 6, 83, 3, 175, 6, 491, 17, 1949, 68
t0va, 2025-10-17T19:17:14Z, 14562, 3484, 24, 1077, 7, 1959, 13, 2407, 17, 5635, 39
u9xd, 2025-10-11T19:15:15Z, 2420, 193, 8, 69, 3, 211, 9, 379, 16, 1568, 65
u0fu, 2025-10-17T19:14:46Z, 1225, 129, 11, 62, 5, 126, 10, 262, 21, 646, 53
s0wa, 2025-10-17T19:10:45Z, 1443, 73, 5, 25, 2, 77, 5, 181, 13, 1087, 75
hxzu, 2025-10-17T19:03:43Z, 1522, 84, 6, 60, 4, 114, 7, 223, 15, 1041, 68
wgm6, 2025-10-17T19:14:14Z, 46, 3, 7, 1, 2, 2, 4, 2, 4, 38, 83
wuxi, 2025-10-01T20:05:35Z, 39, 6, 15, 2, 5, 4, 10, 5, 13, 22, 56
sqak, 2025-10-17T19:17:14Z, 1206, 411, 34, 123, 10, 171, 14, 170, 14, 331, 27
t2ml, 2025-10-17T19:17:23Z, 17400, 1403, 8, 728, 4, 1727, 10, 3508, 20, 10034, 58
jx0o, 2025-10-16T19:05:49Z, 58, 13, 22, 5, 9, 5, 9, 6, 10, 29, 50
t547, 2025-10-01T19:56:32Z, 705, 68, 10, 29, 4, 77, 11, 124, 18, 407, 58
uj76, 2025-10-16T19:14:54Z, 620, 68, 11, 30, 5, 92, 15, 123, 20, 307, 50
gldd, 2025-10-15T19:01:39Z, 492, 79, 16, 30, 6, 62, 13, 119, 24, 202, 41
f4tf, 2025-10-17T19:05:42Z, 660, 97, 15, 27, 4, 71, 11, 108, 16, 357, 54
u9uk, 2025-10-17T19:15:31Z, 2604, 236, 9, 100, 4, 271, 10, 578, 22, 1419, 54
styd, 2025-10-17T19:11:57Z, 717, 252, 35, 44, 6, 85, 12, 81, 11, 255, 36
v7iw, 2025-10-01T20:01:30Z, 168, 11, 7, 9, 5, 7, 4, 23, 14, 118, 70
s7yw, 2025-10-16T19:12:57Z, 127, 9, 7, 6, 5, 11, 9, 21, 17, 80, 63
m3hk, 2025-10-01T19:28:46Z, 5, 0, 0, 0, 0, 2, 40, 2, 40, 1, 20
ea63, 2025-10-15T19:03:00Z, 420, 32, 8, 17, 4, 32, 8, 64, 15, 275, 65
dkot, 2025-10-17T19:03:42Z, 8223, 747, 9, 346, 4, 762, 9, 1436, 17, 4932, 60
k22m, 2025-10-17T19:03:42Z, 7610, 742, 10, 311, 4, 690, 9, 1288, 17, 4579, 60
u2qd, 2025-10-17T19:17:45Z, 4438, 335, 8, 176, 4, 309, 7, 782, 18, 2836, 64
c1i0, 2025-10-01T19:06:34Z, 18, 1, 6, 0, 0, 1, 6, 1, 6, 15, 83
k0fy, 2025-10-01T19:23:42Z, 306, 12, 4, 14, 5, 22, 7, 52, 17, 206, 67
j1l8, 2025-10-01T19:19:33Z, 248, 58, 23, 18, 7, 25, 10, 41, 17, 106, 43
foia, 2025-10-01T19:12:24Z, 1673, 95, 6, 74, 4, 168, 10, 330, 20, 1006, 60
upge, 2025-10-01T20:05:09Z, 31, 10, 32, 5, 16, 1, 3, 2, 6, 13, 42
yo5g, 2025-10-17T19:18:16Z, 4555, 276, 6, 131, 3, 330, 7, 824, 18, 2994, 66
esde, 2025-10-01T19:10:35Z, 12, 1, 8, 0, 0, 0, 0, 4, 33, 7, 58
p66p, 2025-10-17T19:09:22Z, 7827, 475, 6, 201, 3, 490, 6, 1123, 14, 5538, 71
kh1q, 2025-10-01T19:28:12Z, 13, 2, 15, 1, 8, 0, 0, 3, 23, 7, 54
h5lo, 2025-10-01T19:16:32Z, 6, 0, 0, 3, 50, 1, 17, 1, 17, 1, 17
v9l6, 2025-10-01T20:01:35Z, 27, 3, 11, 0, 0, 8, 30, 4, 15, 12, 44
aus6, 2025-10-17T19:01:35Z, 1728, 127, 7, 82, 5, 166, 10, 330, 19, 1023, 59
y16s, 2025-10-17T19:17:15Z, 956, 66, 7, 33, 3, 65, 7, 135, 14, 657, 69
x8xi, 2025-10-17T19:17:15Z, 1273, 131, 10, 62, 5, 166, 13, 260, 20, 654, 51
s9ed, 2025-10-17T19:16:49Z, 24597, 2813, 11, 1158, 5, 2442, 10, 4561, 19, 13623, 55
r26z, 2025-10-17T19:10:11Z, 988, 376, 38, 66, 7, 127, 13, 97, 10, 322, 33
uf3u, 2025-10-17T19:14:59Z, 1000, 69, 7, 37, 4, 71, 7, 135, 14, 688, 69
wfn8, 2025-10-17T19:16:52Z, 147, 8, 5, 11, 7, 26, 18, 22, 15, 80, 54
s7hw, 2025-10-17T19:08:40Z, 3953, 252, 6, 135, 3, 341, 9, 807, 20, 2418, 61
p945, 2025-10-01T19:36:23Z, 188, 20, 11, 8, 4, 13, 7, 37, 20, 110, 59
n6af, 2025-10-01T19:32:28Z, 455, 27, 6, 14, 3, 45, 10, 83, 18, 286, 63
pz5g, 2025-10-01T19:38:43Z, 48, 9, 19, 5, 10, 4, 8, 6, 13, 24, 50
pgpv, 2025-10-01T19:38:02Z, 112, 22, 20, 8, 7, 14, 13, 12, 11, 56, 50
s5vb, 2025-10-17T19:15:17Z, 6202, 482, 8, 276, 4, 697, 11, 1266, 20, 3481, 56
