rest, updated, total, count1, pc1, count2, pc2, count3, pc3, count4, pc4, count5, pc5
wphd, 2025-12-07T19:18:06Z, 516, 35, 7, 23, 4, 36, 7, 104, 20, 318, 62
reaq, 2025-12-01T19:41:29Z, 237, 44, 19, 8, 3, 40, 17, 45, 19, 100, 42
x8xi, 2025-12-07T19:17:53Z, 1302, 137, 11, 66, 5, 168, 13, 266, 20, 665, 51
t2zt, 2025-12-01T19:50:05Z, 570, 102, 18, 39, 7, 77, 14, 86, 15, 266, 47
ln0c, 2025-12-01T19:31:03Z, 7, 4, 57, 0, 0, 0, 0, 1, 14, 2, 29
gn0j, 2025-12-05T19:04:04Z, 150, 17, 11, 6, 4, 15, 10, 19, 13, 93, 62
cv8h, 2025-12-07T19:00:56Z, 329, 46, 14, 14, 4, 27, 8, 42, 13, 200, 61
s5fk, 2025-12-01T19:45:43Z, 170, 23, 14, 12, 7, 25, 15, 22, 13, 88, 52
rqek, 2025-12-05T19:13:41Z, 159, 26, 16, 8, 5, 10, 6, 26, 16, 89, 56
u0ni, 2025-12-03T19:16:07Z, 562, 63, 11, 32, 6, 64, 11, 95, 17, 308, 55
posn, 2025-12-01T19:37:52Z, 6, 0, 0, 1, 17, 0, 0, 0, 0, 5, 83
s6ea, 2025-12-07T19:11:48Z, 4566, 842, 18, 303, 7, 603, 13, 878, 19, 1940, 42
rtxb, 2025-12-01T19:49:37Z, 187, 41, 22, 14, 7, 24, 13, 30, 16, 78, 42
s2om, 2025-12-07T19:10:47Z, 638, 75, 12, 41, 6, 73, 11, 135, 21, 314, 49
btyr, 2025-12-01T19:04:43Z, 79, 9, 11, 7, 9, 9, 11, 10, 13, 44, 56
evp2, 2025-12-07T19:02:29Z, 1614, 195, 12, 87, 5, 164, 10, 320, 20, 848, 53
t1bc, 2025-12-07T19:09:50Z, 9155, 812, 9, 318, 3, 720, 8, 1573, 17, 5732, 63
xmxx, None, 0, TypeError('cannot unpack non-iterable NoneType object')
tx5y, 2025-12-01T19:54:17Z, 333, 30, 9, 17, 5, 37, 11, 72, 22, 177, 53
zen3, 2025-12-04T19:18:01Z, 356, 46, 13, 20, 6, 57, 16, 74, 21, 159, 45
s0pl, 2025-12-01T19:43:49Z, 218, 23, 11, 13, 6, 27, 12, 51, 23, 104, 48
u9uk, 2025-12-07T19:17:35Z, 2725, 244, 9, 106, 4, 282, 10, 605, 22, 1488, 55
h0ow, 2025-12-03T19:01:42Z, 634, 66, 10, 25, 4, 45, 7, 94, 15, 404, 64
ph2k, 2025-12-01T19:37:20Z, 285, 60, 21, 29, 10, 47, 16, 44, 15, 105, 37
nmgs, 2025-12-01T19:32:33Z, 516, 121, 23, 58, 11, 64, 12, 65, 13, 208, 40
v0uh, 2025-12-01T20:11:27Z, 521, 128, 25, 31, 6, 71, 14, 73, 14, 218, 42
nrbc, 2025-12-01T19:33:20Z, 90, 12, 13, 7, 8, 14, 16, 16, 18, 41, 46
jx0o, 2025-12-01T19:24:43Z, 67, 15, 22, 5, 7, 6, 9, 6, 9, 35, 52
aus6, 2025-12-06T19:00:30Z, 1806, 134, 7, 83, 5, 177, 10, 345, 19, 1067, 59
m3hk, 2025-12-01T19:29:31Z, 5, 0, 0, 0, 0, 2, 40, 2, 40, 1, 20
t6zm, 2025-12-03T19:15:37Z, 1246, 85, 7, 50, 4, 92, 7, 192, 15, 827, 66
n2qc, 2025-12-06T19:09:59Z, 1388, 146, 11, 65, 5, 127, 9, 250, 18, 800, 58
mdea, 2025-12-07T19:07:48Z, 3842, 452, 12, 234, 6, 470, 12, 733, 19, 1953, 51
iqiv, 2025-12-01T19:20:18Z, 13, 4, 31, 1, 8, 1, 8, 0, 0, 7, 54
jjxw, 2025-12-07T19:04:59Z, 3784, 427, 11, 175, 5, 322, 9, 675, 18, 2185, 58
bcjg, 2025-12-01T19:03:03Z, 5, 1, 20, 0, 0, 0, 0, 0, 0, 4, 80
kdop, 2025-12-07T19:04:28Z, 1179, 139, 12, 64, 5, 124, 11, 199, 17, 653, 55
e3ze, 2025-12-01T19:11:07Z, 284, 65, 23, 17, 6, 41, 14, 42, 15, 119, 42
u2ky, 2025-12-07T19:11:00Z, 6727, 321, 5, 119, 2, 303, 5, 894, 13, 5090, 76
filb, 2025-12-01T19:14:33Z, 163, 9, 6, 4, 2, 17, 10, 33, 20, 100, 61
k9of, 2025-12-03T19:05:40Z, 2424, 556, 23, 174, 7, 297, 12, 361, 15, 1036, 43
g3hv, 2025-12-07T19:04:40Z, 390, 116, 30, 29, 7, 59, 15, 55, 14, 131, 34
s6so, 2025-12-07T19:15:05Z, 7658, 672, 9, 301, 4, 654, 9, 1297, 17, 4734, 62
t8xa, 2025-12-01T19:58:38Z, 475, 60, 13, 37, 8, 55, 12, 67, 14, 256, 54
ea63, 2025-12-07T19:02:12Z, 440, 34, 8, 17, 4, 34, 8, 67, 15, 288, 65
erpq, 2025-12-01T19:13:36Z, 988, 155, 16, 60, 6, 108, 11, 155, 16, 510, 52
x3ui, 2025-12-02T19:15:34Z, 270, 64, 24, 18, 7, 25, 9, 36, 13, 127, 47
d5bl, 2025-12-07T19:01:37Z, 1169, 188, 16, 66, 6, 147, 13, 207, 18, 561, 48
cpbk, 2025-12-01T19:07:55Z, 538, 220, 41, 45, 8, 63, 12, 66, 12, 144, 27
qpt6, 2025-12-01T19:41:14Z, 243, 40, 16, 15, 6, 22, 9, 42, 17, 124, 51
