rest, updated, total, count1, pc1, count2, pc2, count3, pc3, count4, pc4, count5, pc5
jx0o, 2025-07-22T19:04:09Z, 41, 8, 20, 4, 10, 4, 10, 5, 12, 20, 49
mm4y, 2025-07-30T19:10:08Z, 2497, 419, 17, 154, 6, 273, 11, 351, 14, 1300, 52
qjga, 2025-07-30T19:12:22Z, 1290, 83, 6, 33, 3, 121, 9, 252, 20, 801, 62
kpds, 2025-07-30T19:06:24Z, 481, 60, 12, 32, 7, 63, 13, 80, 17, 246, 51
s1id, 2025-07-30T19:06:50Z, 4777, 620, 13, 271, 6, 593, 12, 1009, 21, 2284, 48
eq10, 2025-07-01T19:11:09Z, 2258, 217, 10, 82, 4, 188, 8, 378, 17, 1393, 62
p945, 2025-07-12T19:08:28Z, 184, 18, 10, 8, 4, 13, 7, 37, 20, 108, 59
x2t4, None, 0, TypeError('cannot unpack non-iterable NoneType object')
l88b, 2025-07-30T19:09:37Z, 2339, 269, 12, 143, 6, 196, 8, 397, 17, 1334, 57
t547, 2025-07-21T19:10:06Z, 703, 67, 10, 29, 4, 76, 11, 124, 18, 407, 58
u4nd, 2025-07-30T19:15:24Z, 653, 60, 9, 32, 5, 84, 13, 138, 21, 339, 52
s685, 2025-07-30T19:12:56Z, 1097, 165, 15, 61, 6, 148, 13, 204, 19, 519, 47
wvzp, 2025-07-30T19:16:23Z, 1448, 70, 5, 32, 2, 101, 7, 169, 12, 1076, 74
s7kn, 2025-07-30T19:07:05Z, 2346, 172, 7, 89, 4, 213, 9, 481, 21, 1391, 59
bm7c, 2025-07-01T19:03:12Z, 5, 2, 40, 2, 40, 0, 0, 1, 20, 0, 0
s2om, 2025-07-19T19:09:04Z, 616, 70, 11, 40, 6, 70, 11, 132, 21, 304, 49
lpag, 2025-07-01T19:22:36Z, 87, 20, 23, 9, 10, 15, 17, 16, 18, 27, 31
k0fy, 2025-07-24T19:05:16Z, 301, 11, 4, 14, 5, 20, 7, 51, 17, 205, 68
s3qh, 2025-07-30T19:07:04Z, 1777, 141, 8, 81, 5, 176, 10, 360, 20, 1019, 57
s8ea, 2025-07-30T19:16:10Z, 1880, 125, 7, 54, 3, 163, 9, 301, 16, 1237, 66
z30a, 2025-07-26T19:17:44Z, 107, 13, 12, 4, 4, 14, 13, 22, 21, 54, 50
s0wl, 2025-07-30T19:12:33Z, 13029, 1069, 8, 441, 3, 1043, 8, 2207, 17, 8269, 63
s8dn, 2025-07-30T19:16:10Z, 1950, 356, 18, 156, 8, 233, 12, 383, 20, 822, 42
s8mp, 2025-07-30T19:16:10Z, 2854, 198, 7, 93, 3, 205, 7, 373, 13, 1985, 70
d5bl, 2025-07-30T19:03:58Z, 793, 131, 17, 44, 6, 96, 12, 146, 18, 376, 47
s5cj, 2025-07-30T19:07:34Z, 41096, 3005, 7, 1459, 4, 3733, 9, 8530, 21, 24369, 59
vdrs, 2025-07-29T19:16:15Z, 87, 9, 10, 4, 5, 8, 9, 15, 17, 51, 59
kd7l, 2025-07-16T19:07:24Z, 367, 28, 8, 13, 4, 32, 9, 78, 21, 216, 59
yy3d, 2025-07-30T19:16:54Z, 17, 6, 35, 1, 6, 1, 6, 2, 12, 7, 41
ds8t, 2025-07-30T19:01:43Z, 2105, 189, 9, 79, 4, 174, 8, 332, 16, 1331, 63
s6ua, 2025-07-30T19:13:07Z, 6513, 499, 8, 229, 4, 529, 8, 1160, 18, 4096, 63
u06s, 2025-07-01T19:46:32Z, 6, 1, 17, 0, 0, 0, 0, 1, 17, 4, 67
x3aw, 2025-07-01T19:57:22Z, 159, 25, 16, 18, 11, 31, 20, 25, 16, 60, 38
t0qo, 2025-07-30T19:08:24Z, 17908, 2104, 12, 926, 5, 1956, 11, 3674, 21, 9248, 52
o75t, 2025-07-25T19:09:43Z, 81, 4, 5, 6, 7, 3, 4, 8, 10, 60, 74
u6jz, 2025-07-30T19:10:20Z, 919, 92, 10, 38, 4, 100, 11, 165, 18, 524, 57
wwr9, 2025-07-30T19:18:07Z, 1090, 200, 18, 59, 5, 134, 12, 187, 17, 510, 47
pm5l, 2025-07-30T19:09:38Z, 565, 95, 17, 31, 5, 67, 12, 87, 15, 285, 50
b6i9, 2025-07-29T19:02:09Z, 186, 20, 11, 10, 5, 8, 4, 31, 17, 117, 63
v2vg, 2025-07-01T19:55:05Z, 2045, 199, 10, 99, 5, 178, 9, 339, 17, 1230, 60
ps7w, 2025-07-30T19:08:59Z, 4461, 164, 4, 108, 2, 303, 7, 646, 14, 3240, 73
s4ve, 2025-07-30T19:13:14Z, 7644, 1200, 16, 477, 6, 992, 13, 1598, 21, 3377, 44
oy5p, 2025-07-30T19:05:48Z, 839, 93, 11, 41, 5, 90, 11, 158, 19, 457, 54
ipop, 2025-07-01T19:17:20Z, 10, 3, 30, 0, 0, 0, 0, 2, 20, 5, 50
pojr, 2025-07-30T19:12:20Z, 3909, 313, 8, 167, 4, 386, 10, 822, 21, 2221, 57
n5aj, 2025-07-23T19:08:05Z, 74, 12, 16, 7, 9, 7, 9, 9, 12, 39, 53
sqak, 2025-07-30T19:11:50Z, 1125, 372, 33, 117, 10, 167, 15, 162, 14, 307, 27
s9az, 2025-07-21T19:14:05Z, 276, 30, 11, 16, 6, 25, 9, 49, 18, 156, 57
cqe6, 2025-07-25T19:01:38Z, 471, 147, 31, 51, 11, 45, 10, 38, 8, 190, 40
lyun, 2025-07-30T19:05:00Z, 81, 23, 28, 5, 6, 6, 7, 18, 22, 29, 36
