rest, updated, total, count1, pc1, count2, pc2, count3, pc3, count4, pc4, count5, pc5
d5bl, 2024-12-23T19:01:52Z, 319, 53, 17, 22, 7, 48, 15, 53, 17, 143, 45
qjga, 2024-12-23T19:09:34Z, 1062, 62, 6, 28, 3, 100, 9, 207, 19, 665, 63
iw9k, 2024-12-21T19:04:15Z, 1222, 271, 22, 86, 7, 204, 17, 252, 21, 409, 33
hxzu, 2024-12-23T19:04:15Z, 1077, 54, 5, 52, 5, 93, 9, 160, 15, 718, 67
s5fk, 2024-12-16T19:15:57Z, 114, 14, 12, 8, 7, 16, 14, 13, 11, 63, 55
e3ze, 2024-12-09T19:02:29Z, 272, 61, 22, 15, 6, 41, 15, 42, 15, 113, 42
dbll, 2024-12-23T19:00:50Z, 792, 79, 10, 48, 6, 79, 10, 187, 24, 399, 50
skhi, 2024-12-22T19:14:42Z, 205, 37, 18, 19, 9, 30, 15, 33, 16, 86, 42
ra54, 2024-12-23T19:09:43Z, 2070, 127, 6, 78, 4, 179, 9, 372, 18, 1314, 63
rtxb, 2024-12-23T19:16:12Z, 96, 20, 21, 5, 5, 12, 13, 16, 17, 43, 45
x2t4, None, 0, TypeError('cannot unpack non-iterable NoneType object')
s9sd, 2024-12-23T19:13:09Z, 787, 48, 6, 28, 4, 61, 8, 216, 27, 434, 55
s2rx, 2024-12-23T19:07:44Z, 2981, 330, 11, 161, 5, 385, 13, 637, 21, 1468, 49
cqb1, 2024-12-21T19:01:32Z, 4, 1, 25, 1, 25, 0, 0, 0, 0, 2, 50
tiz6, 2024-12-22T19:19:28Z, 635, 65, 10, 28, 4, 67, 11, 107, 17, 368, 58
s9mg, 2024-12-23T19:09:56Z, 9057, 807, 9, 424, 5, 942, 10, 2005, 22, 4879, 54
w1v1, 2024-12-23T19:18:45Z, 239, 15, 6, 3, 1, 15, 6, 29, 12, 177, 74
a378, 2024-12-22T19:00:17Z, 536, 174, 32, 53, 10, 57, 11, 73, 14, 179, 33
l88b, 2024-12-23T19:04:45Z, 1977, 224, 11, 128, 6, 165, 8, 344, 17, 1116, 56
t2zt, 2024-12-04T19:12:28Z, 570, 102, 18, 39, 7, 77, 14, 86, 15, 266, 47
t7tu, 2024-12-22T19:11:03Z, 1896, 186, 10, 91, 5, 197, 10, 382, 20, 1040, 55
k8nj, 2024-12-12T19:07:27Z, 40, 13, 33, 4, 10, 3, 8, 5, 13, 15, 38
s0wa, 2024-12-23T19:09:32Z, 1187, 57, 5, 22, 2, 65, 5, 145, 12, 898, 76
upge, 2024-12-23T19:26:19Z, 14, 5, 36, 3, 21, 1, 7, 0, 0, 5, 36
u4zo, 2024-12-21T19:24:49Z, 1403, 118, 8, 47, 3, 125, 9, 251, 18, 862, 61
klxh, 2024-12-23T19:06:20Z, 441, 27, 6, 7, 2, 38, 9, 111, 25, 258, 59
u4nd, 2024-12-21T19:16:33Z, 603, 51, 8, 31, 5, 79, 13, 133, 22, 309, 51
t5xx, 2024-12-23T19:24:20Z, 2606, 428, 16, 168, 6, 345, 13, 490, 19, 1175, 45
iyrm, 2024-12-18T19:04:24Z, 200, 56, 28, 15, 8, 25, 13, 30, 15, 74, 37
wvzp, 2024-12-23T19:20:56Z, 1092, 49, 4, 27, 2, 84, 8, 126, 12, 806, 74
uzzh, 2024-12-23T19:18:47Z, 764, 194, 25, 61, 8, 129, 17, 123, 16, 257, 34
oksi, 2024-12-23T19:07:48Z, 1121, 161, 14, 76, 7, 100, 9, 219, 20, 565, 50
t0bz, 2024-12-01T19:37:30Z, 238, 23, 10, 19, 8, 26, 11, 36, 15, 134, 56
m8yt, 2024-12-22T19:09:28Z, 445, 72, 16, 33, 7, 61, 14, 79, 18, 200, 45
fvjp, 2024-12-22T19:04:54Z, 107, 19, 18, 11, 10, 16, 15, 25, 23, 36, 34
u2rc, 2024-12-23T19:18:45Z, 883, 105, 12, 48, 5, 89, 10, 143, 16, 498, 56
p186, 2024-12-22T19:06:37Z, 190, 17, 9, 9, 5, 16, 8, 28, 15, 120, 63
b6i9, 2024-12-21T19:03:31Z, 117, 12, 10, 5, 4, 5, 4, 17, 15, 78, 67
s6ua, 2024-12-23T19:11:48Z, 5743, 424, 7, 208, 4, 471, 8, 1047, 18, 3593, 63
n6af, 2024-12-21T19:07:42Z, 417, 25, 6, 13, 3, 41, 10, 78, 19, 260, 62
uvpm, 2024-12-23T19:19:05Z, 63, 3, 5, 3, 5, 5, 8, 11, 17, 41, 65
z614, 2024-12-23T19:26:46Z, 2823, 292, 10, 110, 4, 246, 9, 543, 19, 1632, 58
mj26, 2024-12-22T19:08:09Z, 59, 21, 36, 6, 10, 9, 15, 7, 12, 16, 27
lpag, 2024-12-21T19:07:33Z, 78, 18, 23, 9, 12, 11, 14, 15, 19, 25, 32
s9az, 2024-12-20T19:09:43Z, 216, 22, 10, 10, 5, 21, 10, 41, 19, 122, 56
k0pm, 2024-12-17T19:03:54Z, 444, 132, 30, 37, 8, 45, 10, 59, 13, 171, 39
s3se, 2024-12-22T19:12:08Z, 2477, 246, 10, 130, 5, 260, 11, 504, 20, 1337, 54
erpq, 2024-12-23T19:02:43Z, 777, 109, 14, 42, 5, 94, 12, 125, 16, 407, 52
nrbc, 2024-12-01T19:19:13Z, 82, 11, 13, 6, 7, 12, 15, 14, 17, 39, 48
yufs, 2024-12-23T19:22:04Z, 1637, 127, 8, 53, 3, 146, 9, 248, 15, 1063, 65
