rest, updated, total, count1, pc1, count2, pc2, count3, pc3, count4, pc4, count5, pc5
pz5g, 2025-09-01T19:32:17Z, 48, 9, 19, 5, 10, 4, 8, 6, 13, 24, 50
sqak, 2025-09-26T19:10:34Z, 1168, 395, 34, 119, 10, 168, 14, 167, 14, 319, 27
g35l, 2025-09-19T19:01:21Z, 116, 20, 17, 3, 3, 20, 17, 22, 19, 51, 44
mkb6, 2025-09-26T19:06:47Z, 1654, 242, 15, 118, 7, 234, 14, 359, 22, 701, 42
xx0k, 2025-09-26T19:16:08Z, 318, 72, 23, 35, 11, 36, 11, 30, 9, 145, 46
u2ky, 2025-09-26T19:17:16Z, 6589, 310, 5, 116, 2, 298, 5, 867, 13, 4998, 76
n2qt, 2025-09-26T19:06:21Z, 633, 47, 7, 35, 6, 58, 9, 93, 15, 400, 63
x8xi, 2025-09-26T19:18:27Z, 1257, 129, 10, 60, 5, 161, 13, 257, 20, 650, 52
u9sa, 2025-09-26T19:15:07Z, 2409, 140, 6, 57, 2, 158, 7, 390, 16, 1664, 69
aqc5, 2025-09-01T19:02:26Z, 3, 1, 33, 0, 0, 0, 0, 0, 0, 2, 67
uvpm, 2025-09-23T19:13:32Z, 87, 4, 5, 5, 6, 7, 8, 17, 20, 54, 62
e3ze, 2025-09-01T19:09:36Z, 281, 64, 23, 17, 6, 41, 15, 42, 15, 117, 42
uf3u, 2025-09-25T19:18:01Z, 959, 65, 7, 37, 4, 69, 7, 124, 13, 664, 69
irmi, 2025-09-01T19:17:56Z, 63, 3, 5, 4, 6, 9, 14, 6, 10, 41, 65
l3s6, 2025-09-01T19:24:43Z, 151, 37, 25, 12, 8, 18, 12, 20, 13, 64, 42
gn0j, 2025-09-26T19:04:34Z, 126, 15, 12, 4, 3, 15, 12, 14, 11, 78, 62
dws9, 2025-09-01T19:09:25Z, 74, 8, 11, 3, 4, 5, 7, 17, 23, 41, 55
k0pm, 2025-09-10T19:06:01Z, 484, 149, 31, 39, 8, 48, 10, 63, 13, 185, 38
eome, 2025-09-26T19:04:03Z, 226, 13, 6, 5, 2, 14, 6, 27, 12, 167, 74
tk6d, 2025-09-19T19:11:29Z, 42, 9, 21, 2, 5, 4, 10, 6, 14, 21, 50
kpds, 2025-09-26T19:07:27Z, 554, 63, 11, 38, 7, 73, 13, 92, 17, 288, 52
ds8t, 2025-09-26T19:02:18Z, 2250, 200, 9, 84, 4, 189, 8, 349, 16, 1428, 63
jymf, 2025-09-09T19:05:10Z, 29, 8, 28, 2, 7, 4, 14, 6, 21, 9, 31
s2rx, 2025-09-01T19:46:49Z, 3130, 358, 11, 172, 6, 396, 13, 665, 21, 1539, 49
t1bc, 2025-09-26T19:14:14Z, 8845, 773, 9, 303, 3, 693, 8, 1533, 17, 5543, 63
s2xc, 2025-09-26T19:10:05Z, 2684, 198, 7, 94, 4, 233, 9, 520, 19, 1639, 61
d4t8, 2025-09-24T19:01:24Z, 27, 3, 11, 0, 0, 2, 7, 3, 11, 19, 70
s6so, 2025-09-26T19:08:02Z, 7529, 655, 9, 296, 4, 646, 9, 1282, 17, 4650, 62
nmgs, 2025-09-20T19:06:28Z, 509, 117, 23, 58, 11, 63, 12, 64, 13, 207, 41
s7zv, 2025-09-26T19:12:30Z, 7909, 1125, 14, 512, 6, 963, 12, 1648, 21, 3661, 46
d3om, None, 0, TypeError('cannot unpack non-iterable NoneType object')
y5ch, 2025-09-26T19:18:46Z, 3535, 371, 11, 191, 5, 365, 10, 673, 19, 1935, 55
f4hh, 2025-09-01T19:11:08Z, 35, 5, 14, 2, 6, 2, 6, 5, 14, 21, 60
iyuu, 2025-09-01T19:19:12Z, 74, 8, 11, 4, 5, 8, 11, 14, 19, 40, 54
klxh, 2025-09-26T19:07:21Z, 773, 46, 6, 15, 2, 60, 8, 199, 26, 453, 59
x2t4, None, 0, TypeError('cannot unpack non-iterable NoneType object')
b41r, 2025-09-26T19:00:34Z, 5824, 313, 5, 160, 3, 352, 6, 766, 13, 4233, 73
ujq1, 2025-09-26T19:15:07Z, 228, 90, 39, 18, 8, 24, 11, 33, 14, 63, 28
psty, 2025-09-24T19:08:41Z, 1232, 64, 5, 46, 4, 108, 9, 212, 17, 802, 65
u0fu, 2025-09-26T19:15:46Z, 1219, 127, 10, 62, 5, 125, 10, 260, 21, 645, 53
styd, 2025-09-26T19:15:10Z, 699, 246, 35, 42, 6, 82, 12, 77, 11, 252, 36
cqe6, 2025-09-14T19:02:23Z, 507, 162, 32, 58, 11, 49, 10, 41, 8, 197, 39
kh1q, 2025-09-01T19:23:18Z, 13, 2, 15, 1, 8, 0, 0, 3, 23, 7, 54
fvjp, 2025-09-14T19:05:07Z, 128, 21, 16, 12, 9, 20, 16, 29, 23, 46, 36
upge, 2025-09-01T19:53:50Z, 31, 10, 32, 5, 16, 1, 3, 2, 6, 13, 42
d5bl, 2025-09-26T19:02:03Z, 993, 159, 16, 56, 6, 123, 12, 180, 18, 475, 48
ljzb, 2025-09-17T19:06:33Z, 483, 82, 17, 23, 5, 38, 8, 86, 18, 254, 53
lyun, 2025-09-19T19:05:13Z, 89, 28, 31, 7, 8, 6, 7, 18, 20, 30, 34
cst3, 2025-09-26T19:01:55Z, 2075, 217, 10, 114, 5, 243, 12, 443, 21, 1058, 51
mj26, 2025-09-16T19:07:31Z, 92, 29, 32, 9, 10, 13, 14, 9, 10, 32, 35
