rest, updated, total, count1, pc1, count2, pc2, count3, pc3, count4, pc4, count5, pc5
s1qf, 2025-07-21T19:10:37Z, 3085, 276, 9, 162, 5, 391, 13, 610, 20, 1646, 53
l21b, 2025-07-21T19:05:10Z, 344, 107, 31, 22, 6, 53, 15, 39, 11, 123, 36
xw7b, 2025-07-21T19:17:03Z, 21, 3, 14, 0, 0, 2, 10, 2, 10, 14, 67
gldd, 2025-07-21T19:03:39Z, 466, 74, 16, 28, 6, 60, 13, 114, 24, 190, 41
o3ss, 2025-07-21T19:07:18Z, 585, 54, 9, 22, 4, 41, 7, 81, 14, 387, 66
t0qo, 2025-07-21T19:12:39Z, 17846, 2095, 12, 925, 5, 1947, 11, 3660, 21, 9219, 52
s9mg, 2025-07-21T19:11:59Z, 10340, 931, 9, 481, 5, 1052, 10, 2219, 21, 5657, 55
injz, 2025-07-01T19:18:49Z, 41, 5, 12, 1, 2, 3, 7, 9, 22, 23, 56
s5bo, 2025-07-21T19:14:04Z, 2752, 161, 6, 79, 3, 169, 6, 471, 17, 1872, 68
t2ml, 2025-07-21T19:11:53Z, 16803, 1357, 8, 700, 4, 1671, 10, 3405, 20, 9670, 58
ecdn, 2025-07-01T19:09:20Z, 208, 37, 18, 21, 10, 25, 12, 38, 18, 87, 42
s7jm, 2025-07-18T19:09:18Z, 761, 132, 17, 46, 6, 117, 15, 147, 19, 319, 42
u0ni, 2025-07-11T19:12:49Z, 543, 61, 11, 30, 6, 59, 11, 93, 17, 300, 55
luzf, 2025-07-21T19:06:04Z, 11, 2, 18, 1, 9, 2, 18, 1, 9, 5, 45
skhi, 2025-07-01T19:46:55Z, 298, 52, 17, 28, 9, 43, 14, 41, 14, 134, 45
nrbc, 2025-07-15T19:06:05Z, 90, 12, 13, 7, 8, 14, 16, 16, 18, 41, 46
btyr, 2025-07-21T19:00:48Z, 45, 4, 9, 3, 7, 6, 13, 9, 20, 23, 51
zhbi, 2025-07-11T19:18:03Z, 142, 58, 41, 13, 9, 19, 13, 13, 9, 39, 27
olmz, 2025-07-01T19:27:01Z, 546, 66, 12, 29, 5, 59, 11, 89, 16, 303, 55
s0wa, 2025-07-21T19:08:06Z, 1377, 67, 5, 25, 2, 73, 5, 170, 12, 1042, 76
q0ji, 2025-07-20T19:07:46Z, 606, 60, 10, 28, 5, 66, 11, 117, 19, 335, 55
e2vv, 2025-07-19T19:03:14Z, 319, 12, 4, 1, 0, 5, 2, 17, 5, 284, 89
p7au, 2025-07-21T19:07:20Z, 513, 75, 15, 21, 4, 47, 9, 87, 17, 283, 55
q5du, 2025-07-20T19:07:31Z, 271, 90, 33, 19, 7, 38, 14, 34, 13, 90, 33
mkxc, 2025-07-10T19:09:14Z, 62, 15, 24, 3, 5, 8, 13, 6, 10, 30, 48
s9az, 2025-07-21T19:14:05Z, 276, 30, 11, 16, 6, 25, 9, 49, 18, 156, 57
ljzb, 2025-07-01T19:21:06Z, 476, 80, 17, 23, 5, 37, 8, 83, 17, 253, 53
u0mi, 2025-07-14T19:13:17Z, 894, 72, 8, 35, 4, 66, 7, 128, 14, 593, 66
s4lh, 2025-07-21T19:08:36Z, 3619, 300, 8, 154, 4, 370, 10, 620, 17, 2175, 60
cv8h, 2025-07-21T19:01:19Z, 248, 33, 13, 10, 4, 20, 8, 29, 12, 156, 63
xg4y, 2025-07-21T19:16:48Z, 479, 47, 10, 20, 4, 45, 9, 77, 16, 290, 61
n2qc, 2025-07-21T19:05:30Z, 1159, 122, 11, 50, 4, 103, 9, 211, 18, 673, 58
p186, 2025-07-21T19:06:48Z, 422, 40, 9, 14, 3, 36, 9, 60, 14, 272, 64
sqak, 2025-07-09T19:12:41Z, 1124, 372, 33, 116, 10, 167, 15, 162, 14, 307, 27
kfni, 2025-07-21T19:03:20Z, 187, 24, 13, 11, 6, 18, 10, 37, 20, 97, 52
k9of, 2025-07-21T19:05:53Z, 2308, 525, 23, 169, 7, 282, 12, 345, 15, 987, 43
k0pm, 2025-07-21T19:04:21Z, 475, 145, 31, 38, 8, 48, 10, 62, 13, 182, 38
n5aj, 2025-07-21T19:07:32Z, 73, 12, 16, 7, 10, 6, 8, 9, 12, 39, 53
k8nj, 2025-07-11T19:03:22Z, 62, 18, 29, 8, 13, 5, 8, 7, 11, 24, 39
kd7l, 2025-07-16T19:07:24Z, 367, 28, 8, 13, 4, 32, 9, 78, 21, 216, 59
hbgy, 2025-07-01T19:14:14Z, 54, 21, 39, 4, 7, 5, 9, 5, 9, 19, 35
cqb1, 2025-07-19T19:02:43Z, 34, 8, 24, 6, 18, 1, 3, 2, 6, 17, 50
x8xi, 2025-07-21T19:17:16Z, 1190, 101, 8, 54, 5, 148, 12, 253, 21, 634, 53
x8em, 2025-07-21T19:15:43Z, 8938, 1006, 11, 430, 5, 974, 11, 1725, 19, 4803, 54
s2yh, 2025-07-21T19:10:28Z, 13455, 1443, 11, 586, 4, 1354, 10, 2592, 19, 7480, 56
w227, 2025-07-21T19:16:48Z, 3120, 528, 17, 233, 7, 327, 10, 547, 18, 1485, 48
ds8t, 2025-07-21T19:02:48Z, 2072, 187, 9, 77, 4, 173, 8, 327, 16, 1308, 63
s2ll, 2025-07-21T19:09:54Z, 4552, 312, 7, 143, 3, 312, 7, 738, 16, 3047, 67
s8ea, 2025-07-21T19:10:39Z, 1870, 125, 7, 54, 3, 163, 9, 299, 16, 1229, 66
pz5g, 2025-07-01T19:31:23Z, 48, 9, 19, 5, 10, 4, 8, 6, 13, 24, 50
