rest, updated, total, count1, pc1, count2, pc2, count3, pc3, count4, pc4, count5, pc5
y33d, 2025-01-28T19:24:05Z, 21, 4, 19, 4, 19, 1, 5, 2, 10, 10, 48
e3ze, 2025-01-27T19:03:01Z, 276, 62, 22, 15, 5, 41, 15, 42, 15, 116, 42
ra54, 2025-01-28T19:07:50Z, 2099, 127, 6, 79, 4, 179, 9, 378, 18, 1336, 64
v9l6, 2025-01-03T19:17:14Z, 18, 3, 17, 0, 0, 4, 22, 2, 11, 9, 50
v83g, 2025-01-17T19:23:25Z, 138, 13, 9, 5, 4, 8, 6, 20, 14, 92, 67
xx0k, 2025-01-28T19:19:08Z, 82, 18, 22, 9, 11, 8, 10, 14, 17, 33, 40
e2vv, 2025-01-28T19:02:55Z, 224, 6, 3, 1, 0, 4, 2, 7, 3, 206, 92
s8dn, 2025-01-28T19:12:24Z, 1744, 308, 18, 141, 8, 202, 12, 351, 20, 742, 43
th8d, 2025-01-01T19:44:39Z, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 100
wfn8, 2025-01-28T19:24:45Z, 78, 1, 1, 5, 6, 9, 12, 17, 22, 46, 59
k9of, 2025-01-28T19:06:53Z, 2021, 443, 22, 150, 7, 251, 12, 304, 15, 873, 43
p3r0, 2025-01-28T19:07:52Z, 338, 34, 10, 16, 5, 23, 7, 52, 15, 213, 63
s2pr, 2025-01-28T19:14:25Z, 109, 8, 7, 12, 11, 13, 12, 20, 18, 56, 51
otkz, 2025-01-28T19:07:38Z, 1896, 104, 5, 67, 4, 161, 8, 377, 20, 1187, 63
s685, 2025-01-28T19:10:54Z, 967, 141, 15, 54, 6, 139, 14, 190, 20, 443, 46
l21b, 2025-01-28T19:05:19Z, 310, 95, 31, 21, 7, 51, 16, 33, 11, 110, 35
fzqa, 2025-01-01T19:09:59Z, 103, 16, 16, 2, 2, 14, 14, 18, 17, 53, 51
s4ki, 2025-01-28T19:15:04Z, 16371, 1161, 7, 705, 4, 1605, 10, 3336, 20, 9564, 58
eo3p, 2025-01-28T19:02:59Z, 531, 145, 27, 47, 9, 62, 12, 82, 15, 195, 37
pw9e, 2025-01-28T19:08:11Z, 471, 33, 7, 8, 2, 38, 8, 79, 17, 313, 66
ujq1, 2025-01-19T19:26:01Z, 153, 63, 41, 12, 8, 20, 13, 28, 18, 30, 20
qtek, 2025-01-27T19:10:45Z, 191, 28, 15, 11, 6, 27, 14, 33, 17, 92, 48
mdea, 2025-01-28T19:07:51Z, 3263, 381, 12, 189, 6, 393, 12, 609, 19, 1691, 52
izvp, 2025-01-12T19:04:47Z, 159, 62, 39, 11, 7, 18, 11, 14, 9, 54, 34
luzf, 2025-01-28T19:07:16Z, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4, 100
qk62, 2025-01-23T19:12:19Z, 187, 50, 27, 12, 6, 20, 11, 28, 15, 77, 41
lf2o, 2025-01-17T19:03:50Z, 179, 38, 21, 14, 8, 22, 12, 40, 22, 65, 36
m371, 2025-01-28T19:06:52Z, 58, 23, 40, 4, 7, 6, 10, 3, 5, 22, 38
c9m0, 2025-01-25T19:00:54Z, 2375, 828, 35, 236, 10, 311, 13, 310, 13, 690, 29
s9az, 2025-01-28T19:18:33Z, 222, 25, 11, 11, 5, 21, 9, 42, 19, 123, 55
s5gh, 2025-01-28T19:14:58Z, 2865, 573, 20, 195, 7, 444, 16, 576, 20, 1077, 38
f7c4, 2025-01-01T19:11:08Z, 3, 2, 67, 0, 0, 0, 0, 1, 33, 0, 0
gune, 2025-01-28T19:04:18Z, 557, 74, 13, 44, 8, 70, 13, 109, 20, 260, 47
u5sa, 2025-01-28T19:20:28Z, 3154, 663, 21, 229, 7, 397, 13, 572, 18, 1293, 41
v2vg, 2025-01-28T19:24:42Z, 1801, 178, 10, 94, 5, 162, 9, 300, 17, 1067, 59
s1qf, 2025-01-28T19:14:24Z, 2970, 260, 9, 150, 5, 370, 12, 592, 20, 1598, 54
t1ez, 2025-01-28T19:18:44Z, 1469, 379, 26, 95, 6, 187, 13, 232, 16, 576, 39
d9jk, 2025-01-17T19:03:46Z, 31, 6, 19, 3, 10, 7, 23, 6, 19, 9, 29
s2nl, 2025-01-26T19:13:44Z, 1532, 77, 5, 56, 4, 131, 9, 311, 20, 957, 62
filb, 2025-01-19T19:01:34Z, 162, 9, 6, 4, 2, 16, 10, 33, 20, 100, 62
tx5y, 2025-01-01T19:45:54Z, 333, 30, 9, 17, 5, 37, 11, 72, 22, 177, 53
ea63, 2025-01-25T19:03:29Z, 159, 11, 7, 5, 3, 19, 12, 26, 16, 98, 62
wwr9, 2025-01-28T19:24:59Z, 541, 77, 14, 30, 6, 76, 14, 104, 19, 254, 47
pny2, 2025-01-02T19:12:06Z, 61, 3, 5, 0, 0, 2, 3, 9, 15, 47, 77
t5xx, 2025-01-28T19:19:32Z, 2651, 436, 16, 172, 6, 350, 13, 495, 19, 1198, 45
s7jm, 2025-01-27T19:15:06Z, 683, 111, 16, 42, 6, 104, 15, 137, 20, 289, 42
s9sd, 2025-01-28T19:12:20Z, 867, 51, 6, 32, 4, 73, 8, 231, 27, 480, 55
f4tf, 2025-01-25T19:01:55Z, 600, 87, 15, 25, 4, 66, 11, 96, 16, 326, 54
t7tu, 2025-01-18T19:15:44Z, 1906, 186, 10, 93, 5, 200, 10, 383, 20, 1044, 55
wgm6, 2025-01-28T19:23:06Z, 35, 3, 9, 0, 0, 1, 3, 2, 6, 29, 83
