rest, updated, total, count1, pc1, count2, pc2, count3, pc3, count4, pc4, count5, pc5
wphd, 2025-11-25T19:14:24Z, 493, 34, 7, 22, 4, 33, 7, 97, 20, 307, 62
u6jz, 2025-11-22T19:14:18Z, 963, 99, 10, 38, 4, 102, 11, 170, 18, 554, 58
l21b, 2025-11-22T19:07:50Z, 361, 111, 31, 24, 7, 57, 16, 42, 12, 127, 35
p945, 2025-11-09T19:06:38Z, 189, 20, 11, 9, 5, 13, 7, 37, 20, 110, 58
klch, 2025-11-25T19:05:32Z, 2011, 248, 12, 126, 6, 223, 11, 354, 18, 1060, 53
t0qo, 2025-11-25T19:09:59Z, 18673, 2197, 12, 956, 5, 2029, 11, 3810, 20, 9681, 52
wvzp, 2025-11-25T19:16:31Z, 1591, 76, 5, 32, 2, 109, 7, 184, 12, 1190, 75
qtek, 2025-11-22T19:09:37Z, 227, 37, 16, 13, 6, 34, 15, 38, 17, 105, 46
ra54, 2025-11-24T19:10:23Z, 2331, 137, 6, 85, 4, 193, 8, 413, 18, 1503, 64
sj6j, 2025-11-22T19:11:30Z, 79, 10, 13, 2, 3, 7, 9, 15, 19, 45, 57
eo3p, 2025-11-25T19:03:12Z, 694, 202, 29, 60, 9, 87, 13, 99, 14, 246, 35
v7iw, 2025-11-01T19:57:57Z, 168, 11, 7, 9, 5, 7, 4, 23, 14, 118, 70
xx0k, 2025-11-25T19:15:01Z, 411, 93, 23, 43, 10, 46, 11, 41, 10, 188, 46
d3om, None, 0, TypeError('cannot unpack non-iterable NoneType object')
u0fu, 2025-11-25T19:10:58Z, 1231, 130, 11, 63, 5, 126, 10, 263, 21, 649, 53
qjga, 2025-11-25T19:09:44Z, 1375, 93, 7, 36, 3, 132, 10, 271, 20, 843, 61
rqek, 2025-11-24T19:09:21Z, 153, 25, 16, 8, 5, 10, 7, 25, 16, 85, 56
s1qf, 2025-11-25T19:10:06Z, 3185, 291, 9, 167, 5, 402, 13, 634, 20, 1691, 53
s8ea, 2025-11-24T19:12:56Z, 1939, 127, 7, 56, 3, 166, 9, 311, 16, 1279, 66
d9xl, 2025-11-25T19:01:42Z, 1616, 197, 12, 68, 4, 133, 8, 254, 16, 964, 60
suyc, 2025-11-25T19:09:42Z, 1019, 169, 17, 84, 8, 128, 13, 187, 18, 451, 44
s4lh, 2025-11-25T19:12:13Z, 3899, 330, 8, 164, 4, 392, 10, 674, 17, 2339, 60
s2ll, 2025-11-25T19:12:06Z, 4855, 351, 7, 160, 3, 340, 7, 783, 16, 3221, 66
n6af, 2025-11-01T19:32:11Z, 455, 27, 6, 14, 3, 45, 10, 83, 18, 286, 63
irmi, 2025-11-01T19:20:38Z, 63, 3, 5, 4, 6, 9, 14, 6, 10, 41, 65
olci, 2025-11-25T19:08:34Z, 1448, 232, 16, 107, 7, 187, 13, 251, 17, 671, 46
wils, 2025-11-10T19:18:19Z, 275, 46, 17, 16, 6, 35, 13, 62, 23, 116, 42
u9uk, 2025-11-25T19:18:08Z, 2703, 244, 9, 105, 4, 281, 10, 601, 22, 1472, 54
gn0j, 2025-11-21T19:03:46Z, 146, 17, 12, 6, 4, 15, 10, 16, 11, 92, 63
xw7b, 2025-11-25T19:18:38Z, 27, 3, 11, 0, 0, 3, 11, 5, 19, 16, 59
s3dj, 2025-11-25T19:16:08Z, 15160, 2098, 14, 834, 6, 1575, 10, 2981, 20, 7672, 51
c4vv, 2025-11-01T19:04:52Z, 6850, 645, 9, 323, 5, 708, 10, 1387, 20, 3787, 55
p0pg, 2025-11-24T19:08:59Z, 160, 16, 10, 11, 7, 11, 7, 29, 18, 93, 58
esde, 2025-11-01T19:11:33Z, 12, 1, 8, 0, 0, 0, 0, 4, 33, 7, 58
ejzc, 2025-11-01T19:09:35Z, 411, 56, 14, 18, 4, 57, 14, 86, 21, 194, 47
oy0s, 2025-11-01T19:30:45Z, 278, 39, 14, 22, 8, 35, 13, 48, 17, 134, 48
mkb6, 2025-11-25T19:06:04Z, 1678, 247, 15, 118, 7, 237, 14, 366, 22, 710, 42
cpbk, 2025-11-14T19:02:01Z, 538, 220, 41, 45, 8, 63, 12, 66, 12, 144, 27
s3et, 2025-11-25T19:12:06Z, 2125, 317, 15, 135, 6, 250, 12, 379, 18, 1044, 49
f80g, 2025-11-01T19:10:41Z, 124, 11, 9, 8, 6, 11, 9, 17, 14, 77, 62
vc3r, 2025-11-13T19:13:46Z, 939, 118, 13, 59, 6, 158, 17, 238, 25, 366, 39
l8ae, 2025-11-01T19:31:29Z, 11, 4, 36, 2, 18, 0, 0, 2, 18, 3, 27
hubq, 2025-11-22T19:04:03Z, 129, 38, 29, 14, 11, 20, 16, 12, 9, 45, 35
izvp, 2025-11-01T19:19:18Z, 159, 62, 39, 11, 7, 18, 11, 14, 9, 54, 34
kpds, 2025-11-24T19:07:42Z, 605, 74, 12, 41, 7, 76, 13, 98, 16, 316, 52
o1yu, 2025-11-25T19:06:53Z, 5707, 652, 11, 192, 3, 545, 10, 1094, 19, 3224, 56
s9az, 2025-11-13T19:11:46Z, 292, 35, 12, 17, 6, 26, 9, 50, 17, 164, 56
ph2k, 2025-11-17T19:15:31Z, 284, 60, 21, 29, 10, 47, 17, 44, 15, 104, 37
an57, 2025-11-01T19:01:55Z, 105, 12, 11, 6, 6, 14, 13, 14, 13, 59, 56
lb5h, 2025-11-25T19:07:19Z, 4609, 762, 17, 281, 6, 495, 11, 658, 14, 2413, 52
