rest, updated, total, count1, pc1, count2, pc2, count3, pc3, count4, pc4, count5, pc5
s9ed, 2025-10-24T19:13:13Z, 24732, 2831, 11, 1162, 5, 2451, 10, 4583, 19, 13705, 55
v83g, 2025-10-24T19:17:04Z, 184, 19, 10, 6, 3, 9, 5, 31, 17, 119, 65
u2ky, 2025-10-24T19:13:46Z, 6639, 316, 5, 117, 2, 298, 4, 874, 13, 5034, 76
m92a, 2025-10-24T19:05:43Z, 577, 254, 44, 60, 10, 61, 11, 57, 10, 145, 25
luzf, 2025-10-01T19:29:19Z, 17, 6, 35, 1, 6, 2, 12, 1, 6, 7, 41
cv8h, 2025-10-24T19:03:01Z, 301, 43, 14, 12, 4, 22, 7, 37, 12, 187, 62
s2pr, 2025-10-21T19:09:43Z, 219, 18, 8, 17, 8, 25, 11, 34, 16, 125, 57
c9m0, 2025-10-24T19:02:36Z, 2553, 913, 36, 252, 10, 326, 13, 322, 13, 740, 29
k8nj, 2025-10-11T19:05:09Z, 86, 22, 26, 9, 10, 5, 6, 8, 9, 42, 49
hfvz, 2025-10-01T19:17:08Z, 8, 2, 25, 1, 13, 1, 13, 0, 0, 4, 50
dbll, 2025-10-24T19:01:05Z, 1126, 113, 10, 60, 5, 109, 10, 253, 22, 591, 52
u6fs, 2025-10-23T19:11:18Z, 778, 78, 10, 23, 3, 60, 8, 120, 15, 497, 64
l21b, 2025-10-11T19:09:17Z, 355, 109, 31, 24, 7, 56, 16, 41, 12, 125, 35
t2ml, 2025-10-24T19:13:30Z, 17440, 1404, 8, 731, 4, 1729, 10, 3514, 20, 10062, 58
x8em, 2025-10-24T19:19:01Z, 9328, 1055, 11, 446, 5, 1012, 11, 1804, 19, 5011, 54
l88b, 2025-10-24T19:06:31Z, 2516, 300, 12, 153, 6, 215, 9, 416, 17, 1432, 57
tk6d, 2025-10-21T19:14:00Z, 48, 12, 25, 2, 4, 4, 8, 6, 13, 24, 50
h5lo, 2025-10-01T19:16:32Z, 6, 0, 0, 3, 50, 1, 17, 1, 17, 1, 17
u7ou, 2025-10-24T19:16:27Z, 4031, 552, 14, 208, 5, 441, 11, 783, 19, 2047, 51
s3wh, 2025-10-01T19:49:00Z, 230, 57, 25, 12, 5, 28, 12, 50, 22, 83, 36
ds8t, 2025-10-24T19:03:17Z, 2325, 206, 9, 86, 4, 199, 9, 357, 15, 1477, 64
k22m, 2025-10-24T19:05:36Z, 7625, 745, 10, 313, 4, 690, 9, 1293, 17, 4584, 60
acn9, 2025-10-01T19:01:19Z, 581, 51, 9, 31, 5, 58, 10, 92, 16, 349, 60
b41r, 2025-10-24T19:02:09Z, 5898, 319, 5, 161, 3, 352, 6, 775, 13, 4291, 73
f1w5, 2025-10-01T19:11:37Z, 70, 12, 17, 8, 11, 9, 13, 8, 11, 33, 47
s2ti, 2025-10-24T19:14:38Z, 5111, 464, 9, 236, 5, 547, 11, 1071, 21, 2793, 55
esde, 2025-10-01T19:10:35Z, 12, 1, 8, 0, 0, 0, 0, 4, 33, 7, 58
d6k0, 2025-10-01T19:07:11Z, 294, 38, 13, 15, 5, 33, 11, 46, 16, 162, 55
posn, 2025-10-01T19:41:32Z, 6, 0, 0, 1, 17, 0, 0, 0, 0, 5, 83
klch, 2025-10-24T19:07:32Z, 1940, 239, 12, 124, 6, 218, 11, 346, 18, 1013, 52
dws9, 2025-10-01T19:09:22Z, 74, 8, 11, 3, 4, 5, 7, 17, 23, 41, 55
s3se, 2025-10-24T19:12:21Z, 2754, 275, 10, 139, 5, 286, 10, 557, 20, 1497, 54
rjbp, 2025-10-01T19:43:03Z, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 100
s5lv, 2025-10-04T19:12:51Z, 100, 22, 22, 2, 2, 16, 16, 18, 18, 42, 42
gldd, 2025-10-21T19:01:26Z, 493, 79, 16, 30, 6, 62, 13, 120, 24, 202, 41
s5bo, 2025-10-24T19:09:08Z, 2877, 171, 6, 83, 3, 175, 6, 491, 17, 1957, 68
u4zo, 2025-10-23T19:15:53Z, 1579, 128, 8, 54, 3, 140, 9, 276, 17, 981, 62
xw7b, 2025-10-11T19:15:38Z, 24, 3, 13, 0, 0, 2, 8, 4, 17, 15, 63
ki9u, 2025-10-01T19:23:29Z, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 100
u8xl, 2025-10-16T19:16:44Z, 1873, 267, 14, 105, 6, 230, 12, 423, 23, 848, 45
pz6t, 2025-10-24T19:11:49Z, 4598, 432, 9, 193, 4, 405, 9, 753, 16, 2815, 61
a2ni, 2025-10-24T19:00:10Z, 273, 46, 17, 10, 4, 21, 8, 30, 11, 166, 61
h2f2, 2025-10-24T19:04:01Z, 1217, 133, 11, 68, 6, 168, 14, 253, 21, 595, 49
s9az, 2025-10-22T19:13:46Z, 291, 35, 12, 17, 6, 26, 9, 50, 17, 163, 56
d9jk, 2025-10-01T19:07:02Z, 35, 6, 17, 3, 9, 7, 20, 6, 17, 13, 37
s8ev, 2025-10-01T19:42:22Z, 2971, 210, 7, 90, 3, 236, 8, 539, 18, 1896, 64
s2rx, 2025-10-01T19:46:41Z, 3130, 358, 11, 172, 6, 396, 13, 665, 21, 1539, 49
lh6q, 2025-10-24T19:05:25Z, 612, 41, 7, 21, 3, 56, 9, 87, 14, 407, 67
tx5y, 2025-10-01T19:54:00Z, 333, 30, 9, 17, 5, 37, 11, 72, 22, 177, 53
ilyr, 2025-10-03T19:02:55Z, 51, 13, 25, 4, 8, 3, 6, 10, 20, 21, 41
