rest, updated, total, count1, pc1, count2, pc2, count3, pc3, count4, pc4, count5, pc5
wfn8, 2026-01-01T20:23:54Z, 153, 8, 5, 11, 7, 28, 18, 22, 14, 84, 55
p8xn, 2026-01-11T19:06:04Z, 693, 105, 15, 40, 6, 73, 11, 150, 22, 325, 47
e2fm, 2026-01-01T19:12:20Z, 322, 25, 8, 19, 6, 27, 8, 61, 19, 190, 59
k5du, 2026-01-17T19:05:10Z, 1185, 186, 16, 83, 7, 139, 12, 219, 18, 558, 47
suyc, 2026-01-17T19:14:12Z, 1068, 175, 16, 89, 8, 137, 13, 194, 18, 473, 44
s7hw, 2026-01-17T19:09:35Z, 4073, 262, 6, 142, 3, 347, 9, 819, 20, 2503, 61
v4kd, 2026-01-17T19:14:28Z, 1113, 107, 10, 48, 4, 99, 9, 214, 19, 645, 58
rzst, 2026-01-01T20:00:41Z, 101, 10, 10, 4, 4, 8, 8, 11, 11, 68, 67
tiz6, 2026-01-17T19:16:52Z, 844, 82, 10, 40, 5, 88, 10, 148, 18, 486, 58
u4nd, 2026-01-01T20:09:25Z, 679, 63, 9, 32, 5, 86, 13, 140, 21, 358, 53
c1i0, 2026-01-01T19:04:46Z, 18, 1, 6, 0, 0, 1, 6, 1, 6, 15, 83
ujq1, 2026-01-03T19:17:12Z, 255, 94, 37, 21, 8, 24, 9, 36, 14, 80, 31
t547, 2026-01-01T20:00:09Z, 707, 69, 10, 29, 4, 77, 11, 125, 18, 407, 58
b41r, 2026-01-17T19:00:31Z, 6138, 335, 5, 166, 3, 368, 6, 800, 13, 4469, 73
qbvn, 2026-01-07T19:07:27Z, 1063, 76, 7, 51, 5, 95, 9, 173, 16, 668, 63
pwi1, 2026-01-14T19:07:23Z, 1084, 104, 10, 52, 5, 139, 13, 192, 18, 597, 55
upge, 2026-01-01T20:05:13Z, 31, 10, 32, 5, 16, 1, 3, 2, 6, 13, 42
t1bc, 2026-01-17T19:16:24Z, 9315, 827, 9, 326, 4, 728, 8, 1600, 17, 5834, 63
k8nj, 2026-01-01T19:29:36Z, 98, 28, 29, 9, 9, 6, 6, 10, 10, 45, 46
st1p, 2026-01-17T19:10:40Z, 3961, 644, 16, 271, 7, 499, 13, 725, 18, 1822, 46
bm7c, 2026-01-01T19:04:55Z, 5, 2, 40, 2, 40, 0, 0, 1, 20, 0, 0
cqb1, 2026-01-01T19:06:12Z, 43, 10, 23, 6, 14, 4, 9, 4, 9, 19, 44
ndec, 2026-01-11T19:05:49Z, 1276, 172, 13, 62, 5, 158, 12, 227, 18, 657, 51
zly8, 2026-01-01T20:23:25Z, 85, 16, 19, 6, 7, 13, 15, 9, 11, 41, 48
mm4y, 2026-01-17T19:05:38Z, 2678, 466, 17, 163, 6, 294, 11, 379, 14, 1376, 51
u2qd, 2026-01-17T19:17:10Z, 4725, 368, 8, 182, 4, 334, 7, 842, 18, 2999, 63
s3dj, 2026-01-17T19:12:42Z, 15350, 2142, 14, 852, 6, 1597, 10, 3011, 20, 7748, 50
cst3, 2026-01-16T19:00:57Z, 2182, 225, 10, 114, 5, 250, 11, 470, 22, 1123, 51
lb5h, 2026-01-17T19:05:21Z, 4830, 803, 17, 291, 6, 513, 11, 688, 14, 2535, 52
k5ww, 2026-01-13T19:07:41Z, 784, 208, 27, 68, 9, 104, 13, 122, 16, 282, 36
eo3p, 2026-01-01T19:15:29Z, 695, 202, 29, 60, 9, 88, 13, 99, 14, 246, 35
gldd, 2026-01-01T19:19:06Z, 507, 80, 16, 32, 6, 62, 12, 124, 24, 209, 41
hpso, 2026-01-17T19:03:09Z, 1865, 280, 15, 99, 5, 200, 11, 271, 15, 1015, 54
uvpm, 2026-01-16T19:10:46Z, 90, 5, 6, 5, 6, 7, 8, 17, 19, 56, 62
otkz, 2026-01-17T19:10:24Z, 2351, 143, 6, 85, 4, 214, 9, 457, 19, 1452, 62
u6jz, 2026-01-17T19:12:24Z, 988, 99, 10, 40, 4, 107, 11, 174, 18, 568, 57
l88b, 2026-01-17T19:08:09Z, 2639, 315, 12, 162, 6, 220, 8, 438, 17, 1504, 57
p0pg, 2026-01-14T19:07:17Z, 175, 19, 11, 12, 7, 13, 7, 33, 19, 98, 56
ds8t, 2026-01-17T19:02:48Z, 2507, 217, 9, 92, 4, 214, 9, 377, 15, 1607, 64
ptbp, 2026-01-15T19:06:57Z, 451, 46, 10, 16, 4, 29, 6, 83, 18, 277, 61
s3se, 2026-01-17T19:15:24Z, 2969, 302, 10, 144, 5, 296, 10, 592, 20, 1635, 55
kfni, 2026-01-06T19:06:05Z, 225, 32, 14, 11, 5, 21, 9, 44, 20, 117, 52
jhdc, 2026-01-17T19:05:10Z, 871, 74, 9, 29, 3, 82, 9, 118, 14, 568, 65
eph0, 2026-01-03T19:02:07Z, 166, 12, 7, 11, 7, 22, 13, 27, 16, 94, 57
s5cj, 2026-01-17T19:11:55Z, 43433, 3190, 7, 1551, 4, 3937, 9, 9013, 21, 25742, 59
nrbc, 2026-01-01T19:37:39Z, 90, 12, 13, 7, 8, 14, 16, 16, 18, 41, 46
o3ss, 2026-01-17T19:06:45Z, 717, 60, 8, 27, 4, 49, 7, 96, 13, 485, 68
kpds, 2026-01-17T19:04:43Z, 659, 78, 12, 42, 6, 81, 12, 106, 16, 352, 53
x8xi, 2026-01-17T19:15:56Z, 1320, 139, 11, 67, 5, 173, 13, 271, 21, 670, 51
s7kn, 2026-01-17T19:16:06Z, 2519, 184, 7, 93, 4, 225, 9, 501, 20, 1516, 60
