rest, updated, total, count1, pc1, count2, pc2, count3, pc3, count4, pc4, count5, pc5
s3dj, 2026-02-09T19:10:50Z, 15451, 2168, 14, 859, 6, 1602, 10, 3026, 20, 7796, 50
ph2k, 2026-02-01T19:36:47Z, 285, 60, 21, 29, 10, 47, 16, 44, 15, 105, 37
s9rc, 2026-02-09T19:10:44Z, 4487, 401, 9, 213, 5, 403, 9, 743, 17, 2727, 61
twyj, 2026-02-01T20:12:01Z, 2019, 236, 12, 87, 4, 199, 10, 423, 21, 1074, 53
x2t4, None, 0, TypeError('cannot unpack non-iterable NoneType object')
xmxx, None, 0, TypeError('cannot unpack non-iterable NoneType object')
ejzc, 2026-02-01T19:12:10Z, 411, 56, 14, 18, 4, 57, 14, 86, 21, 194, 47
w8cg, 2026-02-06T19:15:09Z, 1332, 435, 33, 136, 10, 163, 12, 180, 14, 418, 31
m8yt, 2026-02-09T19:08:08Z, 484, 82, 17, 39, 8, 65, 13, 86, 18, 212, 44
xqmm, 2026-02-09T19:15:42Z, 390, 80, 21, 20, 5, 45, 12, 68, 17, 177, 45
s4ki, 2026-02-09T19:10:21Z, 19015, 1360, 7, 807, 4, 1834, 10, 3799, 20, 11215, 59
h0ow, 2026-02-01T19:20:59Z, 635, 66, 10, 25, 4, 45, 7, 94, 15, 405, 64
w632, 2026-02-06T19:18:14Z, 893, 80, 9, 51, 6, 85, 10, 171, 19, 506, 57
n2qc, 2026-02-09T19:05:27Z, 1468, 158, 11, 68, 5, 133, 9, 260, 18, 849, 58
u9ow, 2026-02-04T19:15:10Z, 1298, 115, 9, 47, 4, 120, 9, 178, 14, 838, 65
qk62, 2026-02-07T19:07:51Z, 237, 60, 25, 16, 7, 30, 13, 34, 14, 97, 41
posn, 2026-02-01T19:48:06Z, 6, 0, 0, 1, 17, 0, 0, 0, 0, 5, 83
erpq, 2026-02-01T19:15:55Z, 988, 155, 16, 60, 6, 108, 11, 155, 16, 510, 52
jx0o, 2026-02-01T19:24:45Z, 68, 15, 22, 5, 7, 6, 9, 6, 9, 36, 53
hdr3, 2026-02-01T19:21:59Z, 44, 10, 23, 4, 9, 6, 14, 4, 9, 20, 45
rbiy, 2026-02-09T19:09:41Z, 6474, 746, 12, 307, 5, 712, 11, 1381, 21, 3328, 51
kfni, 2026-02-01T19:23:52Z, 229, 32, 14, 11, 5, 22, 10, 44, 19, 120, 52
s6fq, 2026-02-09T19:15:00Z, 617, 65, 11, 40, 6, 74, 12, 150, 24, 288, 47
t7tu, 2026-02-01T19:51:13Z, 1907, 186, 10, 93, 5, 200, 10, 383, 20, 1045, 55
f4hh, 2026-02-02T19:04:18Z, 39, 6, 15, 2, 5, 3, 8, 5, 13, 23, 59
cqe6, 2026-02-01T19:06:46Z, 507, 162, 32, 58, 11, 49, 10, 41, 8, 197, 39
pusc, 2026-02-09T19:06:52Z, 573, 64, 11, 19, 3, 79, 14, 96, 17, 315, 55
olci, 2026-02-09T19:06:04Z, 1476, 236, 16, 107, 7, 191, 13, 259, 18, 683, 46
mj26, 2026-02-01T19:30:55Z, 113, 39, 35, 12, 11, 15, 13, 9, 8, 38, 34
t547, 2026-02-01T20:07:52Z, 708, 69, 10, 29, 4, 77, 11, 125, 18, 408, 58
uvpm, 2026-02-01T20:03:27Z, 92, 5, 5, 5, 5, 7, 8, 17, 18, 58, 63
mkxc, 2026-02-01T19:30:44Z, 62, 15, 24, 3, 5, 8, 13, 6, 10, 30, 48
duvw, 2026-02-09T19:03:16Z, 2549, 257, 10, 113, 4, 203, 8, 499, 20, 1477, 58
s7zi, 2026-02-09T19:15:16Z, 2578, 363, 14, 109, 4, 256, 10, 520, 20, 1330, 52
vc3r, 2026-02-04T19:13:24Z, 947, 118, 12, 59, 6, 159, 17, 239, 25, 372, 39
c1i0, 2026-02-01T19:05:21Z, 18, 1, 6, 0, 0, 1, 6, 1, 6, 15, 83
wols, 2026-02-01T20:11:14Z, 491, 20, 4, 15, 3, 42, 9, 64, 13, 350, 71
qjga, 2026-02-04T19:09:32Z, 1412, 94, 7, 37, 3, 135, 10, 280, 20, 866, 61
t1ez, 2026-02-09T19:15:27Z, 1975, 484, 25, 116, 6, 258, 13, 319, 16, 798, 40
s5gh, 2026-02-01T19:42:46Z, 3322, 733, 22, 251, 8, 488, 15, 621, 19, 1229, 37
s2yh, 2026-02-09T19:09:48Z, 14706, 1599, 11, 641, 4, 1484, 10, 2778, 19, 8204, 56
s9de, 2026-02-01T19:43:57Z, 1156, 178, 15, 46, 4, 142, 12, 241, 21, 549, 47
s2nb, 2026-02-09T19:09:45Z, 1035, 98, 9, 45, 4, 97, 9, 190, 18, 605, 58
e2fm, 2026-02-01T19:12:53Z, 322, 25, 8, 19, 6, 27, 8, 61, 19, 190, 59
yegr, 2026-02-01T20:22:33Z, 114, 20, 18, 2, 2, 12, 11, 15, 13, 65, 57
u9sa, 2026-02-09T19:17:25Z, 2561, 148, 6, 63, 2, 169, 7, 423, 17, 1758, 69
s8ea, 2026-02-09T19:10:50Z, 1959, 127, 6, 56, 3, 167, 9, 316, 16, 1293, 66
s2pr, 2026-02-07T19:11:54Z, 246, 21, 9, 19, 8, 28, 11, 39, 16, 139, 57
mvz4, 2026-02-09T19:05:16Z, 1402, 73, 5, 40, 3, 110, 8, 230, 16, 949, 68
f7ht, 2026-02-09T19:01:47Z, 5694, 820, 14, 314, 6, 697, 12, 1197, 21, 2666, 47
